id,iconAtlas,iconBigAtlas,broadcast,buff_type,desc,effect_condition,effect_name,effect_pos,effect_scale,icon,icon_atlas,icon_big,icon_big_atlas,isShow,maxNum,name,overwrite,property_type,property_value,time_para,time_type
6003,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022],[400|200|600],,-1
6004,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[400|200|600|1150],,-1
6005,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[440|500|700|1200],,-1
6006,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[450|600|750|1250],,-1
6007,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[460|700|800|1300],,-1
6008,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[470|800|850|1350],,-1
6009,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[480|900|900|1400],,-1
6010,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[490|1000|950|1450],,-1
6011,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[500|1100|1000|1500],,-1
6012,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[520|1200|1050|1550],,-1
6013,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[540|1300|1100|1600],,-1
6014,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[560|1400|1150|1650],,-1
6015,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[580|1500|1200|1700],,-1
6016,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[600|1600|1250|1750],,-1
6017,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[630|1700|1300|1800],,-1
6018,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[660|1800|1350|1850],,-1
6019,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[690|1900|1400|1900],,-1
6020,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[720|2000|1450|1950],,-1
6021,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[750|2100|1500|2000],,-1
6022,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[780|2200|1550|2050],,-1
6023,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[810|2300|1600|2100],,-1
6024,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[840|2400|1650|2150],,-1
6025,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[870|2500|1700|2200],,-1
6026,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[900|2600|1750|2250],,-1
6027,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[950|2700|1800|2300],,-1
6028,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1000|2800|1850|2350],,-1
6029,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1050|2900|1900|2400],,-1
6030,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1100|3000|1950|2450],,-1
6031,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1150|3100|2000|2500],,-1
6032,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1200|3200|2050|2550],,-1
6033,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1250|3300|2100|2600],,-1
6034,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1300|3400|2150|2650],,-1
6035,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1350|3500|2200|2700],,-1
6036,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1400|3600|2250|2750],,-1
6037,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1450|3700|2300|2800],,-1
6038,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1500|3800|2350|2850],,-1
6039,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1550|3900|2400|2900],,-1
6040,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1600|4000|2500|3000],,-1
6041,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1134|1016|1022|1002],[1600|4000|4000|3000],,-1
7001,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175],[400],,-1
7002,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016],[410|200],,-1
7003,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022],[420|300|600],,-1
7004,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[430|400|650|1150],,-1
7005,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[440|500|700|1200],,-1
7006,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[450|600|750|1250],,-1
7007,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[460|700|800|1300],,-1
7008,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[470|800|850|1350],,-1
7009,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[480|900|900|1400],,-1
7010,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[490|1000|950|1450],,-1
7011,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[500|1100|1000|1500],,-1
7012,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[520|1200|1050|1550],,-1
7013,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[540|1300|1100|1600],,-1
7014,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[560|1400|1150|1650],,-1
7015,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[580|1500|1200|1700],,-1
7016,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[600|1600|1250|1750],,-1
7017,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[630|1700|1300|1800],,-1
7018,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[660|1800|1350|1850],,-1
7019,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[690|1900|1400|1900],,-1
7020,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[720|2000|1450|1950],,-1
7021,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[750|2100|1500|2000],,-1
7022,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[780|2200|1550|2050],,-1
7023,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[810|2300|1600|2100],,-1
7024,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[840|2400|1650|2150],,-1
7025,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[870|2500|1700|2200],,-1
7026,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[900|2600|1750|2250],,-1
7027,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[950|2700|1800|2300],,-1
7028,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1000|2800|1850|2350],,-1
7029,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1050|2900|1900|2400],,-1
7030,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1100|3000|1950|2450],,-1
7031,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1150|3100|2000|2500],,-1
7032,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1200|3200|2050|2550],,-1
7033,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1250|3300|2100|2600],,-1
7034,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1300|3400|2150|2650],,-1
7035,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1350|3500|2200|2700],,-1
7036,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1400|3600|2250|2750],,-1
7037,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1450|3700|2300|2800],,-1
7038,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1500|3800|2350|2850],,-1
7039,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1550|3900|2400|2900],,-1
7040,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1600|4000|2500|3000],,-1
7041,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1175|1016|1022|1002],[1600|4000|4000|3000],,-1
100001,Atlas/UI_Common,Atlas/UI_Item,-1,3,buff_global_desc_100001,,,,-1,icon_effect_2020_buff,,icon_30938,Atlas/UI_Item,true,1,fort_skin_name_1,1,[1000119|10104],[500|300],,-1
33001,Atlas/UI_Common,Atlas/UI_Worldskin,-1,3,world_shields_buff_desc_3001,,,,-1,worldmap_buff_33001,,icon_effect_2016,Atlas/UI_Worldskin,true,1,world_shields_name_3001,1,[19|10103|10104],[300|2000|6000],,-1
33002,Atlas/UI_Common,Atlas/UI_Worldskin,-1,3,world_shields_buff_desc_3002,,,,-1,worldmap_buff_33002,,icon_effect_2015,Atlas/UI_Worldskin,true,1,world_shields_name_3002,1,[1038|45|46],[3000|2000|1000],300,-1
33004,Atlas/UI_Common,Atlas/UI_Worldskin,-1,3,world_shields_buff_desc_3004,,,,-1,worldmap_buff_33004,,icon_effect_3004,Atlas/UI_Worldskin,true,1,world_shields_name_3004,1,[1200106],[1800],,-1
33005,Atlas/UI_Common,Atlas/UI_Worldskin,-1,3,world_shields_buff_desc_3005,,,,-1,worldmap_buff_33005,,icon_effect_3006,Atlas/UI_Worldskin,true,1,crossover_rss_name7,1,[10103],[800],,-1
33008,Atlas/UI_Common,Atlas/UI_Worldskin,-1,3,world_shields_buff_desc_3009,,,,-1,worldmap_buff_33006,,icon_effect_3009,Atlas/UI_Worldskin,true,1,world_shields_name_3009,1,[1000103|1000104],[1000|2000],300,-1
7042,Atlas/UI_Common,Atlas/UI_Item,1,4,world_shields_buff_desc_7402,,,,-1,icon_buff_defense_Halloween,,icon_30868,Atlas/UI_Item,true,1,world_shields_name_7402,3,,,14400,-1
8001,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199],[100],,-1
8002,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016],[120|200],,-1
8003,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022],[140|300|600],,-1
8004,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[160|400|650|1150],,-1
8005,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[180|500|700|1200],,-1
8006,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[200|600|750|1250],,-1
8007,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[220|700|800|1300],,-1
8008,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[240|800|850|1350],,-1
8009,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[260|900|900|1400],,-1
8010,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[280|1000|950|1450],,-1
8011,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[300|1100|1000|1500],,-1
8012,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[320|1200|1050|1550],,-1
8013,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[340|1300|1100|1600],,-1
8014,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[360|1400|1150|1650],,-1
8015,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[380|1500|1200|1700],,-1
8016,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[400|1600|1250|1750],,-1
8017,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[420|1700|1300|1800],,-1
8018,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[440|1800|1350|1850],,-1
8019,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[460|1900|1400|1900],,-1
8020,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[480|2000|1450|1950],,-1
8021,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[500|2100|1500|2000],,-1
8022,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[520|2200|1550|2050],,-1
8023,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[540|2300|1600|2100],,-1
8024,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[560|2400|1650|2150],,-1
8025,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[580|2500|1700|2200],,-1
8026,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[600|2600|1750|2250],,-1
8027,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[620|2700|1800|2300],,-1
8028,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[640|2800|1850|2350],,-1
8029,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[660|2900|1900|2400],,-1
8030,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[680|3000|1950|2450],,-1
8031,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[700|3100|2000|2500],,-1
8032,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[720|3200|2050|2550],,-1
8033,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[740|3300|2100|2600],,-1
8034,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[760|3400|2150|2650],,-1
8035,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[780|3500|2200|2700],,-1
8036,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[800|3600|2250|2750],,-1
8037,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[820|3700|2300|2800],,-1
8038,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[840|3800|2350|2850],,-1
8039,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[860|3900|2400|2900],,-1
8040,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[880|4000|2500|3000],,-1
8041,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1199|1016|1022|1002],[880|4000|2500|3000],,-1
9001,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242],[100],,-1
9002,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016],[120|200],,-1
9003,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022],[140|300|600],,-1
9004,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[160|400|650|1150],,-1
9005,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[180|500|700|1200],,-1
9006,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[200|600|750|1250],,-1
9007,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[220|700|800|1300],,-1
9008,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[240|800|850|1350],,-1
9009,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[260|900|900|1400],,-1
9010,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[280|1000|950|1450],,-1
9011,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[300|1100|1000|1500],,-1
9012,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[320|1200|1050|1550],,-1
9013,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[340|1300|1100|1600],,-1
9014,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[360|1400|1150|1650],,-1
9015,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[380|1500|1200|1700],,-1
9016,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[400|1600|1250|1750],,-1
9017,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[420|1700|1300|1800],,-1
9018,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[440|1800|1350|1850],,-1
9019,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[460|1900|1400|1900],,-1
9020,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[480|2000|1450|1950],,-1
9021,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[500|2100|1500|2000],,-1
9022,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[520|2200|1550|2050],,-1
9023,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[540|2300|1600|2100],,-1
9024,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[560|2400|1650|2150],,-1
9025,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[580|2500|1700|2200],,-1
9026,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[600|2600|1750|2250],,-1
9027,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[620|2700|1800|2300],,-1
9028,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[640|2800|1850|2350],,-1
9029,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[660|2900|1900|2400],,-1
9030,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[680|3000|1950|2450],,-1
9031,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[700|3100|2000|2500],,-1
9032,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[720|3200|2050|2550],,-1
9033,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[740|3300|2100|2600],,-1
9034,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[760|3400|2150|2650],,-1
9035,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[780|3500|2200|2700],,-1
9036,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[800|3600|2250|2750],,-1
9037,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[820|3700|2300|2800],,-1
9038,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[840|3800|2350|2850],,-1
9039,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[860|3900|2400|2900],,-1
9040,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[880|4000|2500|3000],,-1
9041,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1242|1016|1022|1002],[880|4000|2500|3000],,-1
11000601,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[100],-1,-1
11000602,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[200],-1,-1
11000603,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[300],-1,-1
11000604,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[400],-1,-1
11000605,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200113],[500],-1,-1
11000701,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
11000702,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[100],-1,-1
11000703,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[150],-1,-1
11000704,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[200],-1,-1
11000705,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[250],-1,-1
11000801,Atlas/UI_Common,Atlas/UI_Item,-1,3,,,,,-1,,,,,false,1,,1,[1200114],[50],-1,-1
