id,newFightAttrs,SkillId,SkillId2,artifact_id,attribute,fightforce,level,level_2,need_wear,new_fight_attr,originID,originID_2,skill_desc,skill_desc_parameter,skill_icon,skill_name,star,star_up_cost
14000118,{20005:2264|20006:15120},24001031,-1,140001,"3|2264,4|15120,18|360",75520,4,-1,1,[20005|2264|20006|15120],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1012|15|2|15],,hero_skill_name_24001001,18,[304001|8]
14000119,{20005:2362|20006:15760},24001031,-1,140001,"3|2362,4|15760,18|380",78760,4,-1,1,[20005|2362|20006|15760],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1012|15|2|15],,hero_skill_name_24001001,19,[304001|8]
14000120,{20005:2460|20006:16400},24001041,-1,140001,"3|2460,4|16400,18|400",82000,5,-1,1,[20005|2460|20006|16400],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1170|15|2|15],,hero_skill_name_24001001,20,[304001|8]
14000121,{20005:2580|20006:17200},24001041,-1,140001,"3|2580,4|17200,18|420",86000,5,-1,1,[20005|2580|20006|17200],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1170|15|2|15],,hero_skill_name_24001001,21,[304001|10]
14000122,{20005:2700|20006:18000},24001041,-1,140001,"3|2700,4|18000,18|440",90000,5,-1,1,[20005|2700|20006|18000],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1170|15|2|15],,hero_skill_name_24001001,22,[304001|10]
14000123,{20005:2820|20006:18800},24001041,-1,140001,"3|2820,4|18800,18|460",94000,5,-1,1,[20005|2820|20006|18800],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1170|15|2|15],,hero_skill_name_24001001,23,[304001|10]
14000124,{20005:2940|20006:19600},24001041,-1,140001,"3|2940,4|19600,18|480",98000,5,-1,1,[20005|2940|20006|19600],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1170|15|2|15],,hero_skill_name_24001001,24,[304001|10]
14000125,{20005:3060|20006:20400},24001051,-1,140001,"3|3060,4|20400,18|500",102000,6,-1,1,[20005|3060|20006|20400],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1327|15|2|15],,hero_skill_name_24001001,25,[304001|10]
14000126,{20005:3204|20006:21360},24001051,-1,140001,"3|3204,4|21360,18|520",106800,6,-1,1,[20005|3204|20006|21360],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1327|15|2|15],,hero_skill_name_24001001,26,[304001|12]
14000127,{20005:3348|20006:22320},24001051,-1,140001,"3|3348,4|22320,18|540",111600,6,-1,1,[20005|3348|20006|22320],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1327|15|2|15],,hero_skill_name_24001001,27,[304001|12]
14000128,{20005:3492|20006:23280},24001051,-1,140001,"3|3492,4|23280,18|560",116400,6,-1,1,[20005|3492|20006|23280],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1327|15|2|15],,hero_skill_name_24001001,28,[304001|12]
14000129,{20005:3636|20006:24240},24001051,-1,140001,"3|3636,4|24240,18|580",121200,6,-1,1,[20005|3636|20006|24240],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1327|15|2|15],,hero_skill_name_24001001,29,[304001|12]
14000130,{20005:3780|20006:25200},24001061,-1,140001,"3|3780,4|25200,18|600",126000,7,-1,1,[20005|3780|20006|25200],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1485|15|3|15],,hero_skill_name_24001001,30,[304001|12]
14000131,{20005:3952|20006:26360},24001061,-1,140001,"3|3952,4|26360,18|620",131760,7,-1,1,[20005|3952|20006|26360],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1485|15|3|15],,hero_skill_name_24001001,31,[304001|14]
14000132,{20005:4124|20006:27520},24001061,-1,140001,"3|4124,4|27520,18|640",137520,7,-1,1,[20005|4124|20006|27520],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1485|15|3|15],,hero_skill_name_24001001,32,[304001|14]
14000133,{20005:4296|20006:28680},24001061,-1,140001,"3|4296,4|28680,18|660",143280,7,-1,1,[20005|4296|20006|28680],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1485|15|3|15],,hero_skill_name_24001001,33,[304001|14]
14000134,{20005:4468|20006:29840},24001061,-1,140001,"3|4468,4|29840,18|680",149040,7,-1,1,[20005|4468|20006|29840],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1485|15|3|15],,hero_skill_name_24001001,34,[304001|14]
14000135,{20005:4640|20006:31000},24001071,-1,140001,"3|4640,4|31000,18|700",154800,8,-1,1,[20005|4640|20006|31000],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1642|15|3|15],,hero_skill_name_24001001,35,[304001|14]
14000136,{20005:4848|20006:32380},24001071,-1,140001,"3|4848,4|32380,18|720",161720,8,-1,1,[20005|4848|20006|32380],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1642|15|3|15],,hero_skill_name_24001001,36,[304001|16]
14000137,{20005:5056|20006:33760},24001071,-1,140001,"3|5056,4|33760,18|740",168640,8,-1,1,[20005|5056|20006|33760],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1642|15|3|15],,hero_skill_name_24001001,37,[304001|16]
14000138,{20005:5264|20006:35140},24001071,-1,140001,"3|5264,4|35140,18|760",175560,8,-1,1,[20005|5264|20006|35140],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1642|15|3|15],,hero_skill_name_24001001,38,[304001|16]
14000139,{20005:5472|20006:36520},24001071,-1,140001,"3|5472,4|36520,18|780",182480,8,-1,1,[20005|5472|20006|36520],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1642|15|3|15],,hero_skill_name_24001001,39,[304001|16]
14000140,{20005:5680|20006:37900},24001081,-1,140001,"3|5680,4|37900,18|800",189400,9,-1,1,[20005|5680|20006|37900],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1800|15|3|15],,hero_skill_name_24001001,40,[304001|16]
14000141,{20005:5926|20006:39540},24001081,-1,140001,"3|5926,4|39540,18|820",197600,9,-1,1,[20005|5926|20006|39540],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1800|15|3|15],,hero_skill_name_24001001,41,[304001|18]
14000142,{20005:6172|20006:41180},24001081,-1,140001,"3|6172,4|41180,18|840",205800,9,-1,1,[20005|6172|20006|41180],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1800|15|3|15],,hero_skill_name_24001001,42,[304001|18]
14000143,{20005:6418|20006:42820},24001081,-1,140001,"3|6418,4|42820,18|860",214000,9,-1,1,[20005|6418|20006|42820],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1800|15|3|15],,hero_skill_name_24001001,43,[304001|18]
14000144,{20005:6664|20006:44460},24001081,-1,140001,"3|6664,4|44460,18|880",222200,9,-1,1,[20005|6664|20006|44460],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1800|15|3|15],,hero_skill_name_24001001,44,[304001|18]
14000145,{20005:6910|20006:46100},24001091,-1,140001,"3|6910,4|46100,18|900",230400,10,-1,1,[20005|6910|20006|46100],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1957|15|3|30],,hero_skill_name_24001001,45,[304001|18]
14000146,{20005:7202|20006:48040},24001091,-1,140001,"3|7202,4|48040,18|920",240120,10,-1,1,[20005|7202|20006|48040],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1957|15|3|30],,hero_skill_name_24001001,46,[304001|20]
14000147,{20005:7494|20006:49980},24001091,-1,140001,"3|7494,4|49980,18|940",249840,10,-1,1,[20005|7494|20006|49980],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1957|15|3|30],,hero_skill_name_24001001,47,[304001|20]
14000148,{20005:7786|20006:51920},24001091,-1,140001,"3|7786,4|51920,18|960",259560,10,-1,1,[20005|7786|20006|51920],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1957|15|3|30],,hero_skill_name_24001001,48,[304001|20]
14000149,{20005:8078|20006:53860},24001091,-1,140001,"3|8078,4|53860,18|980",269280,10,-1,1,[20005|8078|20006|53860],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[1957|15|3|30],,hero_skill_name_24001001,49,[304001|20]
14000150,{20005:8370|20006:55800},24001101,-1,140001,"3|8370,4|55800,18|1000",279000,11,-1,1,[20005|8370|20006|55800],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2115|15|3|30],,hero_skill_name_24001001,50,[304001|20]
14000151,{20005:8684|20006:57900},24001101,-1,140001,"3|8684,4|57900,18|1020",289480,11,-1,1,[20005|8684|20006|57900],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2115|15|3|30],,hero_skill_name_24001001,51,[304001|30]
14000152,{20005:8998|20006:60000},24001101,-1,140001,"3|8998,4|60000,18|1040",299960,11,-1,1,[20005|8998|20006|60000],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2115|15|3|30],,hero_skill_name_24001001,52,[304001|30]
14000153,{20005:9312|20006:62100},24001101,-1,140001,"3|9312,4|62100,18|1060",310440,11,-1,1,[20005|9312|20006|62100],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2115|15|3|30],,hero_skill_name_24001001,53,[304001|30]
14000154,{20005:9626|20006:64200},24001101,-1,140001,"3|9626,4|64200,18|1080",320920,11,-1,1,[20005|9626|20006|64200],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2115|15|3|30],,hero_skill_name_24001001,54,[304001|30]
14000155,{20005:9940|20006:66300},24001111,-1,140001,"3|9940,4|66300,18|1100",331400,12,-1,1,[20005|9940|20006|66300],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2272|15|3|30],,hero_skill_name_24001001,55,[304001|30]
14000156,{20005:10276|20006:68540},24001111,-1,140001,"3|10276,4|68540,18|1120",342600,12,-1,1,[20005|10276|20006|68540],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2272|15|3|30],,hero_skill_name_24001001,56,[304001|40]
14000157,{20005:10612|20006:70780},24001111,-1,140001,"3|10612,4|70780,18|1140",353800,12,-1,1,[20005|10612|20006|70780],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2272|15|3|30],,hero_skill_name_24001001,57,[304001|40]
14000158,{20005:10948|20006:73020},24001111,-1,140001,"3|10948,4|73020,18|1160",365000,12,-1,1,[20005|10948|20006|73020],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2272|15|3|30],,hero_skill_name_24001001,58,[304001|40]
14000159,{20005:11284|20006:75260},24001111,-1,140001,"3|11284,4|75260,18|1180",376200,12,-1,1,[20005|11284|20006|75260],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2272|15|3|30],,hero_skill_name_24001001,59,[304001|40]
14000160,{20005:11620|20006:77500},24001121,-1,140001,"3|11620,4|77500,18|1200",387400,13,-1,1,[20005|11620|20006|77500],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,60,[304001|40]
14000161,{20005:11978|20006:79880},24001121,-1,140001,"3|11978,4|79880,18|1220",399320,13,-1,1,[20005|11978|20006|79880],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,61,[304001|50]
14000162,{20005:12336|20006:82260},24001121,-1,140001,"3|12336,4|82260,18|1240",411240,13,-1,1,[20005|12336|20006|82260],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,62,[304001|50]
14000163,{20005:12694|20006:84640},24001121,-1,140001,"3|12694,4|84640,18|1260",423160,13,-1,1,[20005|12694|20006|84640],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,63,[304001|50]
14000164,{20005:13052|20006:87020},24001121,-1,140001,"3|13052,4|87020,18|1280",435080,13,-1,1,[20005|13052|20006|87020],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,64,[304001|50]
14000165,{20005:13410|20006:89400},24001121,-1,140001,"3|13410,4|89400,18|1300",447000,13,-1,1,[20005|13410|20006|89400],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,65,[304001|50]
14000166,{20005:13790|20006:91940},24001121,-1,140001,"3|13790,4|91940,18|1320",459680,13,-1,1,[20005|13790|20006|91940],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,66,[304001|60]
14000167,{20005:14170|20006:94480},24001121,-1,140001,"3|14170,4|94480,18|1340",472360,13,-1,1,[20005|14170|20006|94480],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,67,[304001|60]
14000168,{20005:14550|20006:97020},24001121,-1,140001,"3|14550,4|97020,18|1360",485040,13,-1,1,[20005|14550|20006|97020],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,68,[304001|60]
14000169,{20005:14930|20006:99560},24001121,-1,140001,"3|14930,4|99560,18|1380",497720,13,-1,1,[20005|14930|20006|99560],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,69,[304001|60]
14000170,{20005:15310|20006:102100},24001121,-1,140001,"3|15310,4|102100,18|1400",510400,13,-1,1,[20005|15310|20006|102100],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,70,[304001|60]
14000171,{20005:15714|20006:104780},24001121,-1,140001,"3|15714,4|104780,18|1420",523840,13,-1,1,[20005|15714|20006|104780],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,71,[304001|80]
14000172,{20005:16118|20006:107460},24001121,-1,140001,"3|16118,4|107460,18|1440",537280,13,-1,1,[20005|16118|20006|107460],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,72,[304001|80]
14000173,{20005:16522|20006:110140},24001121,-1,140001,"3|16522,4|110140,18|1460",550720,13,-1,1,[20005|16522|20006|110140],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,73,[304001|80]
14000174,{20005:16926|20006:112820},24001121,-1,140001,"3|16926,4|112820,18|1480",564160,13,-1,1,[20005|16926|20006|112820],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,74,[304001|80]
14000175,{20005:17330|20006:115500},24001121,-1,140001,"3|17330,4|115500,18|1500",577600,13,-1,1,[20005|17330|20006|115500],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,75,[304001|80]
14000176,{20005:17676|20006:117820},24001121,-1,140001,"3|17676,4|117820,18|1510",589160,13,-1,1,[20005|17676|20006|117820],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,76,[304001|30]
14000177,{20005:18022|20006:120140},24001121,-1,140001,"3|18022,4|120140,18|1520",600720,13,-1,1,[20005|18022|20006|120140],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,77,[304001|30]
14000178,{20005:18368|20006:122460},24001121,-1,140001,"3|18368,4|122460,18|1530",612280,13,-1,1,[20005|18368|20006|122460],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,78,[304001|30]
14000179,{20005:18714|20006:124780},24001121,-1,140001,"3|18714,4|124780,18|1540",623840,13,-1,1,[20005|18714|20006|124780],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,79,[304001|30]
14000180,{20005:19060|20006:127100},24001121,-1,140001,"3|19060,4|127100,18|1550",635400,13,-1,1,[20005|19060|20006|127100],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,80,[304001|30]
14000181,{20005:19406|20006:129400},24001121,-1,140001,"3|19406,4|129400,18|1560",646920,13,-1,1,[20005|19406|20006|129400],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,81,[304001|40]
14000182,{20005:19752|20006:131700},24001121,-1,140001,"3|19752,4|131700,18|1570",658440,13,-1,1,[20005|19752|20006|131700],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,82,[304001|40]
14000183,{20005:20098|20006:134000},24001121,-1,140001,"3|20098,4|134000,18|1580",669960,13,-1,1,[20005|20098|20006|134000],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,83,[304001|40]
14000184,{20005:20444|20006:136300},24001121,-1,140001,"3|20444,4|136300,18|1590",681480,13,-1,1,[20005|20444|20006|136300],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,84,[304001|40]
14000185,{20005:20790|20006:138600},24001121,-1,140001,"3|20790,4|138600,18|1600",693000,13,-1,1,[20005|20790|20006|138600],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,85,[304001|40]
14000186,{20005:21138|20006:140920},24001121,-1,140001,"3|21138,4|140920,18|1610",704600,13,-1,1,[20005|21138|20006|140920],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,86,[304001|50]
14000187,{20005:21486|20006:143240},24001121,-1,140001,"3|21486,4|143240,18|1620",716200,13,-1,1,[20005|21486|20006|143240],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,87,[304001|50]
14000188,{20005:21834|20006:145560},24001121,-1,140001,"3|21834,4|145560,18|1630",727800,13,-1,1,[20005|21834|20006|145560],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,88,[304001|50]
14000189,{20005:22182|20006:147880},24001121,-1,140001,"3|22182,4|147880,18|1640",739400,13,-1,1,[20005|22182|20006|147880],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,89,[304001|50]
14000190,{20005:22530|20006:150200},24001121,-1,140001,"3|22530,4|150200,18|1650",751000,13,-1,1,[20005|22530|20006|150200],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,90,[304001|50]
14000191,{20005:22876|20006:152500},24001121,-1,140001,"3|22876,4|152500,18|1660",762520,13,-1,1,[20005|22876|20006|152500],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,91,[304001|60]
14000192,{20005:23222|20006:154800},24001121,-1,140001,"3|23222,4|154800,18|1670",774040,13,-1,1,[20005|23222|20006|154800],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,92,[304001|60]
14000193,{20005:23568|20006:157100},24001121,-1,140001,"3|23568,4|157100,18|1680",785560,13,-1,1,[20005|23568|20006|157100],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,93,[304001|60]
14000194,{20005:23914|20006:159400},24001121,-1,140001,"3|23914,4|159400,18|1690",797080,13,-1,1,[20005|23914|20006|159400],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,94,[304001|60]
14000195,{20005:24260|20006:161700},24001121,-1,140001,"3|24260,4|161700,18|1700",808600,13,-1,1,[20005|24260|20006|161700],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,95,[304001|60]
14000196,{20005:24606|20006:164020},24001121,-1,140001,"3|24606,4|164020,18|1710",820160,13,-1,1,[20005|24606|20006|164020],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,96,[304001|80]
14000197,{20005:24952|20006:166340},24001121,-1,140001,"3|24952,4|166340,18|1720",831720,13,-1,1,[20005|24952|20006|166340],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,97,[304001|80]
14000198,{20005:25298|20006:168660},24001121,-1,140001,"3|25298,4|168660,18|1730",843280,13,-1,1,[20005|25298|20006|168660],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,98,[304001|80]
14000199,{20005:25644|20006:170980},24001121,-1,140001,"3|25644,4|170980,18|1740",854840,13,-1,1,[20005|25644|20006|170980],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,99,[304001|80]
140001100,{20005:25990|20006:173300},24001121,-1,140001,"3|25990,4|173300,18|1750",866400,13,-1,1,[20005|25990|20006|173300],24001001,-1,[hero_skill_desc_24001001|hero_skill_desc_24001001_1],[2430|15|4|30],,hero_skill_name_24001001,100,[304001|80]
14000200,{20005:1060|20006:7100},24002001,-1,140002,"3|1060,4|7100,18|50",35400,1,-1,1,[20005|1060|20006|7100],24002001,-1,[hero_skill_desc_24002001],[3|360|20],,hero_skill_name_24002001,0,
14000201,{20005:1106|20006:7420},24002001,-1,140002,"3|1106,4|7420,18|60",36960,1,-1,1,[20005|1106|20006|7420],24002001,-1,[hero_skill_desc_24002001],[3|360|20],,hero_skill_name_24002001,1,[304002|2]
14000202,{20005:1152|20006:7740},24002001,-1,140002,"3|1152,4|7740,18|70",38520,1,-1,1,[20005|1152|20006|7740],24002001,-1,[hero_skill_desc_24002001],[3|360|20],,hero_skill_name_24002001,2,[304002|2]
14000203,{20005:1198|20006:8060},24002001,-1,140002,"3|1198,4|8060,18|80",40080,1,-1,1,[20005|1198|20006|8060],24002001,-1,[hero_skill_desc_24002001],[3|360|20],,hero_skill_name_24002001,3,[304002|2]
14000204,{20005:1244|20006:8380},24002001,-1,140002,"3|1244,4|8380,18|90",41640,1,-1,1,[20005|1244|20006|8380],24002001,-1,[hero_skill_desc_24002001],[3|360|20],,hero_skill_name_24002001,4,[304002|2]
14000205,{20005:1290|20006:8700},24002011,-1,140002,"3|1290,4|8700,18|100",43200,2,-1,1,[20005|1290|20006|8700],24002001,-1,[hero_skill_desc_24002001],[3|465|20],,hero_skill_name_24002001,5,[304002|2]
14000206,{20005:1350|20006:9080},24002011,-1,140002,"3|1350,4|9080,18|120",45160,2,-1,1,[20005|1350|20006|9080],24002001,-1,[hero_skill_desc_24002001],[3|465|20],,hero_skill_name_24002001,6,[304002|4]
14000207,{20005:1410|20006:9460},24002011,-1,140002,"3|1410,4|9460,18|140",47120,2,-1,1,[20005|1410|20006|9460],24002001,-1,[hero_skill_desc_24002001],[3|465|20],,hero_skill_name_24002001,7,[304002|4]
14000208,{20005:1470|20006:9840},24002011,-1,140002,"3|1470,4|9840,18|160",49080,2,-1,1,[20005|1470|20006|9840],24002001,-1,[hero_skill_desc_24002001],[3|465|20],,hero_skill_name_24002001,8,[304002|4]
14000209,{20005:1530|20006:10220},24002011,-1,140002,"3|1530,4|10220,18|180",51040,2,-1,1,[20005|1530|20006|10220],24002001,-1,[hero_skill_desc_24002001],[3|465|20],,hero_skill_name_24002001,9,[304002|4]
14000210,{20005:1590|20006:10600},24002021,-1,140002,"3|1590,4|10600,18|200",53000,3,-1,1,[20005|1590|20006|10600],24002001,-1,[hero_skill_desc_24002001],[3|570|20],,hero_skill_name_24002001,10,[304002|4]
14000211,{20005:1666|20006:11120},24002021,-1,140002,"3|1666,4|11120,18|220",55560,3,-1,1,[20005|1666|20006|11120],24002001,-1,[hero_skill_desc_24002001],[3|570|20],,hero_skill_name_24002001,11,[304002|6]
14000212,{20005:1742|20006:11640},24002021,-1,140002,"3|1742,4|11640,18|240",58120,3,-1,1,[20005|1742|20006|11640],24002001,-1,[hero_skill_desc_24002001],[3|570|20],,hero_skill_name_24002001,12,[304002|6]
14000213,{20005:1818|20006:12160},24002021,-1,140002,"3|1818,4|12160,18|260",60680,3,-1,1,[20005|1818|20006|12160],24002001,-1,[hero_skill_desc_24002001],[3|570|20],,hero_skill_name_24002001,13,[304002|6]
14000214,{20005:1894|20006:12680},24002021,-1,140002,"3|1894,4|12680,18|280",63240,3,-1,1,[20005|1894|20006|12680],24002001,-1,[hero_skill_desc_24002001],[3|570|20],,hero_skill_name_24002001,14,[304002|6]
14000215,{20005:1970|20006:13200},24002031,-1,140002,"3|1970,4|13200,18|300",65800,4,-1,1,[20005|1970|20006|13200],24002001,-1,[hero_skill_desc_24002001|hero_skill_desc_24002001_1],[3|675|20|2|10],,hero_skill_name_24002001,15,[304002|6]
14000216,{20005:2068|20006:13840},24002031,-1,140002,"3|2068,4|13840,18|320",69040,4,-1,1,[20005|2068|20006|13840],24002001,-1,[hero_skill_desc_24002001|hero_skill_desc_24002001_1],[3|675|20|2|10],,hero_skill_name_24002001,16,[304002|8]
14000217,{20005:2166|20006:14480},24002031,-1,140002,"3|2166,4|14480,18|340",72280,4,-1,1,[20005|2166|20006|14480],24002001,-1,[hero_skill_desc_24002001|hero_skill_desc_24002001_1],[3|675|20|2|10],,hero_skill_name_24002001,17,[304002|8]
14000218,{20005:2264|20006:15120},24002031,-1,140002,"3|2264,4|15120,18|360",75520,4,-1,1,[20005|2264|20006|15120],24002001,-1,[hero_skill_desc_24002001|hero_skill_desc_24002001_1],[3|675|20|2|10],,hero_skill_name_24002001,18,[304002|8]
14000219,{20005:2362|20006:15760},24002031,-1,140002,"3|2362,4|15760,18|380",78760,4,-1,1,[20005|2362|20006|15760],24002001,-1,[hero_skill_desc_24002001|hero_skill_desc_24002001_1],[3|675|20|2|10],,hero_skill_name_24002001,19,[304002|8]
14000220,{20005:2460|20006:16400},24002041,-1,140002,"3|2460,4|16400,18|400",82000,5,-1,1,[20005|2460|20006|16400],24002001,-1,[hero_skill_desc_24002001|hero_skill_desc_24002001_1],[3|780|20|2|10],,hero_skill_name_24002001,20,[304002|8]
14000221,{20005:2580|20006:17200},24002041,-1,140002,"3|2580,4|17200,18|420",86000,5,-1,1,[20005|2580|20006|17200],24002001,-1,[hero_skill_desc_24002001|hero_skill_desc_24002001_1],[3|780|20|2|10],,hero_skill_name_24002001,21,[304002|10]
14000222,{20005:2700|20006:18000},24002041,-1,140002,"3|2700,4|18000,18|440",90000,5,-1,1,[20005|2700|20006|18000],24002001,-1,[hero_skill_desc_24002001|hero_skill_desc_24002001_1],[3|780|20|2|10],,hero_skill_name_24002001,22,[304002|10]
