id,activity_id,condition,conditions,group,mission_key,mission_reward,mission_reward_int,mission_reward2,mission_reward3,order,point_limit,point_limit2,vip
5357,-1,,[],294,,407316415,407316415,407316515,-1,15,2800,-1,-1
5358,-1,,[],294,,407316416,407316416,407316516,-1,16,3000,-1,-1
5359,-1,,[],294,,407316417,407316417,407316517,-1,17,3200,-1,-1
5360,-1,,[],294,,407316418,407316418,407316518,-1,18,3400,-1,-1
5361,-1,,[],294,,407316419,407316419,407316519,-1,19,3600,-1,-1
5362,-1,,[],294,,407316420,407316420,407316520,-1,20,3800,-1,-1
5363,-1,,[],294,,407316421,407316421,407316521,-1,21,4000,-1,-1
5364,-1,,[],294,,407316422,407316422,407316522,-1,22,4200,-1,-1
5365,-1,,[],294,,407316423,407316423,407316523,-1,23,4400,-1,-1
5366,-1,,[],294,,407316424,407316424,407316524,-1,24,4600,-1,-1
5367,-1,,[],294,,407316425,407316425,407316525,-1,25,4800,-1,-1
5368,-1,,[],294,,407316426,407316426,407316526,-1,26,5000,-1,-1
5369,-1,,[],294,,407316427,407316427,407316527,-1,27,5200,-1,-1
5370,-1,,[],294,,407316428,407316428,407316528,-1,28,5400,-1,-1
5371,-1,,[],294,,407316429,407316429,407316529,-1,29,5600,-1,-1
5372,-1,,[],294,,407316430,407316430,407316530,-1,30,5800,-1,-1
5373,-1,,[],295,,407316601,407316601,407316701,-1,1,100,-1,-1
5374,-1,,[],295,,407316602,407316602,407316702,-1,2,200,-1,-1
5375,-1,,[],295,,407316603,407316603,407316703,-1,3,400,-1,-1
5376,-1,,[],295,,407316604,407316604,407316704,-1,4,600,-1,-1
5377,-1,,[],295,,407316605,407316605,407316705,-1,5,800,-1,-1
5378,-1,,[],295,,407316606,407316606,407316706,-1,6,1000,-1,-1
5379,-1,,[],295,,407316607,407316607,407316707,-1,7,1200,-1,-1
5380,-1,,[],295,,407316608,407316608,407316708,-1,8,1400,-1,-1
5381,-1,,[],295,,407316609,407316609,407316709,-1,9,1600,-1,-1
5382,-1,,[],295,,407316610,407316610,407316710,-1,10,1800,-1,-1
5383,-1,,[],295,,407316611,407316611,407316711,-1,11,2000,-1,-1
5384,-1,,[],295,,407316612,407316612,407316712,-1,12,2200,-1,-1
5385,-1,,[],295,,407316613,407316613,407316713,-1,13,2400,-1,-1
5386,-1,,[],295,,407316614,407316614,407316714,-1,14,2600,-1,-1
5387,-1,,[],295,,407316615,407316615,407316715,-1,15,2800,-1,-1
5388,-1,,[],295,,407316616,407316616,407316716,-1,16,3000,-1,-1
5389,-1,,[],295,,407316617,407316617,407316717,-1,17,3200,-1,-1
5390,-1,,[],295,,407316618,407316618,407316718,-1,18,3400,-1,-1
5391,-1,,[],295,,407316619,407316619,407316719,-1,19,3600,-1,-1
5392,-1,,[],295,,407316620,407316620,407316720,-1,20,3800,-1,-1
5393,-1,,[],295,,407316621,407316621,407316721,-1,21,4000,-1,-1
5394,-1,,[],295,,407316622,407316622,407316722,-1,22,4200,-1,-1
5395,-1,,[],295,,407316623,407316623,407316723,-1,23,4400,-1,-1
5396,-1,,[],295,,407316624,407316624,407316724,-1,24,4600,-1,-1
5397,-1,,[],295,,407316625,407316625,407316725,-1,25,4800,-1,-1
5398,-1,,[],295,,407316626,407316626,407316726,-1,26,5000,-1,-1
5399,-1,,[],295,,407316627,407316627,407316727,-1,27,5200,-1,-1
5400,-1,,[],295,,407316628,407316628,407316728,-1,28,5400,-1,-1
5401,-1,,[],295,,407316629,407316629,407316729,-1,29,5600,-1,-1
5402,-1,,[],295,,407316630,407316630,407316730,-1,30,5800,-1,-1
5403,-1,,[],296,,407317101,407317101,-1,-1,1,100,-1,-1
5404,-1,,[],296,,407317102,407317102,-1,-1,2,1000,-1,-1
5405,-1,,[],296,,407317103,407317103,-1,-1,3,2000,-1,-1
5406,-1,,[],296,,407317104,407317104,-1,-1,4,3000,-1,-1
5407,-1,,[],296,,407317105,407317105,-1,-1,5,4000,-1,-1
5408,-1,,[],297,,407317101,407317101,-1,-1,1,100,-1,-1
5409,-1,,[],297,,407317102,407317102,-1,-1,2,1000,-1,-1
5410,-1,,[],297,,407317103,407317103,-1,-1,3,2000,-1,-1
5411,-1,,[],297,,407317104,407317104,-1,-1,4,3000,-1,-1
5412,-1,,[],297,,407317106,407317106,-1,-1,5,4000,-1,-1
5413,-1,,[],298,,408025301,408025301,408025101,-1,1,100,-1,-1
5414,-1,,[],298,,408025302,408025302,408025102,-1,2,200,-1,-1
5415,-1,,[],298,,408025303,408025303,408025103,-1,3,400,-1,-1
5416,-1,,[],298,,408025304,408025304,408025104,-1,4,600,-1,-1
5417,-1,,[],298,,408025305,408025305,408025105,-1,5,800,-1,-1
5418,-1,,[],298,,408025306,408025306,408025106,-1,6,1000,-1,-1
5419,-1,,[],298,,408025307,408025307,408025107,-1,7,1200,-1,-1
5420,-1,,[],298,,408025308,408025308,408025108,-1,8,1400,-1,-1
5421,-1,,[],298,,408025309,408025309,408025109,-1,9,1600,-1,-1
5422,-1,,[],298,,408025310,408025310,408025110,-1,10,1800,-1,-1
5423,-1,,[],298,,408025311,408025311,408025111,-1,11,2000,-1,-1
5424,-1,,[],298,,408025312,408025312,408025112,-1,12,2200,-1,-1
5425,-1,,[],298,,408025313,408025313,408025113,-1,13,2400,-1,-1
5426,-1,,[],298,,408025314,408025314,408025114,-1,14,2600,-1,-1
5427,-1,,[],298,,408025315,408025315,408025115,-1,15,2800,-1,-1
5428,-1,,[],298,,408025316,408025316,408025116,-1,16,3000,-1,-1
5429,-1,,[],298,,408025317,408025317,408025117,-1,17,3200,-1,-1
5430,-1,,[],298,,408025318,408025318,408025118,-1,18,3400,-1,-1
5431,-1,,[],298,,408025319,408025319,408025119,-1,19,3600,-1,-1
5432,-1,,[],298,,408025320,408025320,408025120,-1,20,3800,-1,-1
5433,-1,,[],298,,408025321,408025321,408025121,-1,21,4000,-1,-1
5434,-1,,[],298,,408025322,408025322,408025122,-1,22,4200,-1,-1
5435,-1,,[],298,,408025323,408025323,408025123,-1,23,4400,-1,-1
5436,-1,,[],298,,408025324,408025324,408025124,-1,24,4600,-1,-1
5437,-1,,[],298,,408025325,408025325,408025125,-1,25,4800,-1,-1
5438,-1,,[],298,,408025326,408025326,408025126,-1,26,5000,-1,-1
5439,-1,,[],298,,408025327,408025327,408025127,-1,27,5200,-1,-1
5440,-1,,[],298,,408025328,408025328,408025128,-1,28,5400,-1,-1
5441,-1,,[],298,,408025329,408025329,408025129,-1,29,5600,-1,-1
5442,-1,,[],298,,408025330,408025330,408025130,-1,30,5800,-1,-1
5443,-1,,[],299,,408020101,408020101,-1,-1,1,20,-1,-1
5444,-1,,[],299,,408020102,408020102,-1,-1,2,50,-1,-1
5445,-1,,[],299,,408020103,408020103,-1,-1,3,100,-1,-1
5446,-1,,[],299,,408020104,408020104,-1,-1,4,200,-1,-1
5447,-1,,[],299,,408020105,408020105,-1,-1,5,300,-1,-1
5448,-1,,[],299,,408020106,408020106,-1,-1,6,800,-1,-1
5449,-1,,[],300,,408020301,408020301,408020401,-1,1,100,-1,-1
5450,-1,,[],300,,408020302,408020302,408020402,-1,2,150,-1,-1
5451,-1,,[],300,,408020303,408020303,408020403,-1,3,200,-1,-1
5452,-1,,[],300,,408020304,408020304,408020404,-1,4,250,-1,-1
5453,-1,,[],300,,408020305,408020305,408020405,-1,5,300,-1,-1
5454,-1,,[],300,,408020306,408020306,408020406,-1,6,350,-1,-1
5455,-1,,[],300,,408020307,408020307,408020407,-1,7,400,-1,-1
5456,-1,,[],300,,408020308,408020308,408020408,-1,8,450,-1,-1
5457,-1,,[],300,,408020309,408020309,408020409,-1,9,500,-1,-1
5458,-1,,[],300,,408020310,408020310,408020410,-1,10,550,-1,-1
5459,-1,,[],300,,408020311,408020311,408020411,-1,11,600,-1,-1
5460,-1,,[],300,,408020312,408020312,408020412,-1,12,700,-1,-1
5461,-1,,[],300,,408020313,408020313,408020413,-1,13,800,-1,-1
5462,-1,,[],300,,408020314,408020314,408020414,-1,14,900,-1,-1
5463,-1,,[],300,,408020315,408020315,408020415,-1,15,1000,-1,-1
5464,-1,,[],300,,408020316,408020316,408020416,-1,16,1100,-1,-1
5465,-1,,[],300,,408020317,408020317,408020417,-1,17,1200,-1,-1
5466,-1,,[],300,,408020318,408020318,408020418,-1,18,1300,-1,-1
5467,-1,,[],300,,408020319,408020319,408020419,-1,19,1400,-1,-1
5468,-1,,[],300,,408020320,408020320,408020420,-1,20,1500,-1,-1
5469,-1,,[],300,,408020321,408020321,408020421,-1,21,1600,-1,-1
5470,-1,,[],300,,408020322,408020322,408020422,-1,22,1700,-1,-1
5471,-1,,[],300,,408020323,408020323,408020423,-1,23,1800,-1,-1
5472,-1,,[],300,,408020324,408020324,408020424,-1,24,1900,-1,-1
5473,-1,,[],300,,408020325,408020325,408020425,-1,25,2000,-1,-1
5479,-1,,[],302,,408081301,408081301,408081401,-1,1,100,-1,-1
5480,-1,,[],302,,408081302,408081302,408081402,-1,2,150,-1,-1
5481,-1,,[],302,,408081303,408081303,408081403,-1,3,200,-1,-1
5482,-1,,[],302,,408081304,408081304,408081404,-1,4,250,-1,-1
5483,-1,,[],302,,408081305,408081305,408081405,-1,5,300,-1,-1
5484,-1,,[],302,,408081306,408081306,408081406,-1,6,350,-1,-1
5485,-1,,[],302,,408081307,408081307,408081407,-1,7,400,-1,-1
5486,-1,,[],302,,408081308,408081308,408081408,-1,8,450,-1,-1
5487,-1,,[],302,,408081309,408081309,408081409,-1,9,500,-1,-1
5488,-1,,[],302,,408081310,408081310,408081410,-1,10,550,-1,-1
5489,-1,,[],302,,408081311,408081311,408081411,-1,11,600,-1,-1
5490,-1,,[],302,,408081312,408081312,408081412,-1,12,700,-1,-1
5491,-1,,[],302,,408081313,408081313,408081413,-1,13,800,-1,-1
5492,-1,,[],302,,408081314,408081314,408081414,-1,14,900,-1,-1
5493,-1,,[],302,,408081315,408081315,408081415,-1,15,1000,-1,-1
5494,-1,,[],302,,408081316,408081316,408081416,-1,16,1100,-1,-1
5495,-1,,[],302,,408081317,408081317,408081417,-1,17,1200,-1,-1
5496,-1,,[],302,,408081318,408081318,408081418,-1,18,1300,-1,-1
5497,-1,,[],302,,408081319,408081319,408081419,-1,19,1400,-1,-1
5498,-1,,[],302,,408081320,408081320,408081420,-1,20,1500,-1,-1
5499,-1,,[],302,,408081321,408081321,408081421,-1,21,1600,-1,-1
5500,-1,,[],302,,408081322,408081322,408081422,-1,22,1700,-1,-1
5501,-1,,[],302,,408081323,408081323,408081423,-1,23,1800,-1,-1
5502,-1,,[],302,,408081324,408081324,408081424,-1,24,1900,-1,-1
5503,-1,,[],302,,408081325,408081325,408081425,-1,25,2000,-1,-1
5504,-1,,[],303,,408081501,408081501,-1,-1,1,500,-1,-1
5505,-1,,[],303,,408081502,408081502,-1,-1,2,2500,-1,-1
5506,-1,,[],303,,408081503,408081503,-1,-1,3,5000,-1,-1
5507,-1,,[],303,,408081504,408081504,-1,-1,4,12000,-1,-1
5508,-1,,[],303,,408081505,408081505,-1,-1,5,25000,-1,-1
5509,-1,,[],304,,408095201,408095201,408095301,-1,1,100,-1,-1
5510,-1,,[],304,,408095202,408095202,408095302,-1,2,200,-1,-1
5511,-1,,[],304,,408095203,408095203,408095303,-1,3,400,-1,-1
5512,-1,,[],304,,408095204,408095204,408095304,-1,4,600,-1,-1
5513,-1,,[],304,,408095205,408095205,408095305,-1,5,800,-1,-1
5514,-1,,[],304,,408095206,408095206,408095306,-1,6,1000,-1,-1
5515,-1,,[],304,,408095207,408095207,408095307,-1,7,1200,-1,-1
5516,-1,,[],304,,408095208,408095208,408095308,-1,8,1400,-1,-1
5517,-1,,[],304,,408095209,408095209,408095309,-1,9,1600,-1,-1
5518,-1,,[],304,,408095210,408095210,408095310,-1,10,1800,-1,-1
5519,-1,,[],304,,408095211,408095211,408095311,-1,11,2000,-1,-1
5520,-1,,[],304,,408095212,408095212,408095312,-1,12,2200,-1,-1
5521,-1,,[],304,,408095213,408095213,408095313,-1,13,2400,-1,-1
5522,-1,,[],304,,408095214,408095214,408095314,-1,14,2600,-1,-1
5523,-1,,[],304,,408095215,408095215,408095315,-1,15,2800,-1,-1
5524,-1,,[],304,,408095216,408095216,408095316,-1,16,3000,-1,-1
5525,-1,,[],304,,408095217,408095217,408095317,-1,17,3200,-1,-1
5526,-1,,[],304,,408095218,408095218,408095318,-1,18,3400,-1,-1
5527,-1,,[],304,,408095219,408095219,408095319,-1,19,3600,-1,-1
5528,-1,,[],304,,408095220,408095220,408095320,-1,20,3800,-1,-1
5529,-1,,[],304,,408095221,408095221,408095321,-1,21,4000,-1,-1
5530,-1,,[],304,,408095222,408095222,408095322,-1,22,4200,-1,-1
5531,-1,,[],304,,408095223,408095223,408095323,-1,23,4400,-1,-1
5532,-1,,[],304,,408095224,408095224,408095324,-1,24,4600,-1,-1
5533,-1,,[],304,,408095225,408095225,408095325,-1,25,4800,-1,-1
5534,-1,,[],304,,408095226,408095226,408095326,-1,26,5000,-1,-1
5535,-1,,[],304,,408095227,408095227,408095327,-1,27,5200,-1,-1
5536,-1,,[],304,,408095228,408095228,408095328,-1,28,5400,-1,-1
5537,-1,,[],304,,408095229,408095229,408095329,-1,29,5600,-1,-1
5538,-1,,[],304,,408095230,408095230,408095330,-1,30,5800,-1,-1
5539,-1,,[],305,,408135201,408135201,408135301,-1,1,100,-1,-1
5540,-1,,[],305,,408135202,408135202,408135302,-1,2,200,-1,-1
5541,-1,,[],305,,408135203,408135203,408135303,-1,3,400,-1,-1
5542,-1,,[],305,,408135204,408135204,408135304,-1,4,600,-1,-1
5543,-1,,[],305,,408135205,408135205,408135305,-1,5,800,-1,-1
5544,-1,,[],305,,408135206,408135206,408135306,-1,6,1000,-1,-1
5545,-1,,[],305,,408135207,408135207,408135307,-1,7,1200,-1,-1
5546,-1,,[],305,,408135208,408135208,408135308,-1,8,1400,-1,-1
5547,-1,,[],305,,408135209,408135209,408135309,-1,9,1600,-1,-1
5548,-1,,[],305,,408135210,408135210,408135310,-1,10,1800,-1,-1
5549,-1,,[],305,,408135211,408135211,408135311,-1,11,2000,-1,-1
5550,-1,,[],305,,408135212,408135212,408135312,-1,12,2200,-1,-1
5551,-1,,[],305,,408135213,408135213,408135313,-1,13,2400,-1,-1
5552,-1,,[],305,,408135214,408135214,408135314,-1,14,2600,-1,-1
5553,-1,,[],305,,408135215,408135215,408135315,-1,15,2800,-1,-1
5554,-1,,[],305,,408135216,408135216,408135316,-1,16,3000,-1,-1
5555,-1,,[],305,,408135217,408135217,408135317,-1,17,3200,-1,-1
5556,-1,,[],305,,408135218,408135218,408135318,-1,18,3400,-1,-1
5557,-1,,[],305,,408135219,408135219,408135319,-1,19,3600,-1,-1
5558,-1,,[],305,,408135220,408135220,408135320,-1,20,3800,-1,-1
5559,-1,,[],305,,408135221,408135221,408135321,-1,21,4000,-1,-1
5560,-1,,[],305,,408135222,408135222,408135322,-1,22,4200,-1,-1
5561,-1,,[],305,,408135223,408135223,408135323,-1,23,4400,-1,-1
5562,-1,,[],305,,408135224,408135224,408135324,-1,24,4600,-1,-1
5563,-1,,[],305,,408135225,408135225,408135325,-1,25,4800,-1,-1
5564,-1,,[],305,,408135226,408135226,408135326,-1,26,5000,-1,-1
5565,-1,,[],305,,408135227,408135227,408135327,-1,27,5200,-1,-1
5566,-1,,[],305,,408135228,408135228,408135328,-1,28,5400,-1,-1
5567,-1,,[],305,,408135229,408135229,408135329,-1,29,5600,-1,-1
5568,-1,,[],305,,408135230,408135230,408135330,-1,30,5800,-1,-1
5569,-1,,[],306,,407317101,407317101,-1,-1,1,100,-1,-1
5570,-1,,[],306,,407317102,407317102,-1,-1,2,1000,-1,-1
5571,-1,,[],306,,407317103,407317103,-1,-1,3,2000,-1,-1
5572,-1,,[],306,,407317104,407317104,-1,-1,4,3000,-1,-1
5573,-1,,[],306,,408136001,408136001,-1,-1,5,4000,-1,-1
5574,-1,,[],307,,408143101,408143101,408143201,-1,1,100,-1,-1
5575,-1,,[],307,,408143102,408143102,408143202,-1,2,150,-1,-1
5576,-1,,[],307,,408143103,408143103,408143203,-1,3,200,-1,-1
5577,-1,,[],307,,408143104,408143104,408143204,-1,4,250,-1,-1
5578,-1,,[],307,,408143105,408143105,408143205,-1,5,300,-1,-1
5579,-1,,[],307,,408143106,408143106,408143206,-1,6,350,-1,-1
5580,-1,,[],307,,408143107,408143107,408143207,-1,7,400,-1,-1
5581,-1,,[],307,,408143108,408143108,408143208,-1,8,450,-1,-1
5582,-1,,[],307,,408143109,408143109,408143209,-1,9,500,-1,-1
5583,-1,,[],307,,408143110,408143110,408143210,-1,10,550,-1,-1
5584,-1,,[],307,,408143111,408143111,408143211,-1,11,600,-1,-1
5585,-1,,[],307,,408143112,408143112,408143212,-1,12,700,-1,-1
5586,-1,,[],307,,408143113,408143113,408143213,-1,13,800,-1,-1
5587,-1,,[],307,,408143114,408143114,408143214,-1,14,900,-1,-1
5588,-1,,[],307,,408143115,408143115,408143215,-1,15,1000,-1,-1
5589,-1,,[],307,,408143116,408143116,408143216,-1,16,1100,-1,-1
5590,-1,,[],307,,408143117,408143117,408143217,-1,17,1200,-1,-1
5591,-1,,[],307,,408143118,408143118,408143218,-1,18,1300,-1,-1
5592,-1,,[],307,,408143119,408143119,408143219,-1,19,1400,-1,-1
5593,-1,,[],307,,408143120,408143120,408143220,-1,20,1500,-1,-1
5594,-1,,[],307,,408143121,408143121,408143221,-1,21,1600,-1,-1
5595,-1,,[],307,,408143122,408143122,408143222,-1,22,1700,-1,-1
5596,-1,,[],307,,408143123,408143123,408143223,-1,23,1800,-1,-1
5597,-1,,[],307,,408143124,408143124,408143224,-1,24,1900,-1,-1
5598,-1,,[],307,,408143125,408143125,408143225,-1,25,2000,-1,-1
5599,-1,,[],308,activity_point_kldj,408217001,408217001,-1,-1,1,5,-1,-1
5600,-1,,[],308,activity_point_kldj,408217002,408217002,-1,-1,2,10,-1,-1
5601,-1,,[],308,activity_point_kldj,408217003,408217003,-1,-1,3,20,-1,-1
5602,-1,,[],308,activity_point_kldj,408217004,408217004,-1,-1,4,30,-1,-1
5603,-1,,[],308,activity_point_kldj,408217005,408217005,-1,-1,5,40,-1,-1
5604,-1,,[],308,activity_point_kldj,408217006,408217006,-1,-1,6,50,-1,-1
5605,-1,,[],308,activity_point_kldj,408217007,408217007,-1,-1,7,60,-1,-1
5474,-1,,[],301,,1261,1261,-1,-1,1,3,-1,-1
5475,-1,,[],301,,1262,1262,-1,-1,2,6,-1,-1
5476,-1,,[],301,,1263,1263,-1,-1,3,9,-1,-1
5477,-1,,[],301,,1264,1264,-1,-1,4,12,-1,-1
5478,-1,,[],301,,1265,1265,-1,-1,5,16,-1,-1
5606,-1,,[],301,,1266,1266,-1,-1,6,20,-1,-1
5607,-1,,[],301,,1267,1267,-1,-1,7,25,-1,-1
5608,-1,,[],301,,1268,1268,-1,-1,8,30,-1,-1
5609,-1,,[],301,,1269,1269,-1,-1,9,40,-1,-1
5610,-1,,[],301,,1270,1270,-1,-1,10,50,-1,-1
5611,-1,,[],301,,1271,1271,-1,-1,11,60,-1,-1
5612,-1,,[],301,,1272,1272,-1,-1,12,70,-1,-1
5613,-1,,[],301,,1273,1273,-1,-1,13,80,-1,-1
5614,-1,,[],301,,1274,1274,-1,-1,14,90,-1,-1
5615,-1,,[],301,,1275,1275,-1,-1,15,100,-1,-1
5616,-1,,[],301,,1276,1276,-1,-1,16,110,-1,-1
5617,-1,,[],301,,1277,1277,-1,-1,17,120,-1,-1
5618,-1,,[],301,,1278,1278,-1,-1,18,130,-1,-1
5619,-1,,[],301,,1279,1279,-1,-1,19,140,-1,-1
5620,-1,,[],301,,1280,1280,-1,-1,20,150,-1,-1
5621,-1,,[],301,,1281,1281,-1,-1,21,160,-1,-1
5622,-1,,[],301,,1282,1282,-1,-1,22,170,-1,-1
5623,-1,,[],301,,1283,1283,-1,-1,23,180,-1,-1
5624,-1,,[],301,,1284,1284,-1,-1,24,190,-1,-1
5625,-1,,[],301,,1285,1285,-1,-1,25,200,-1,-1
5626,-1,,[],309,,408215201,408215201,408095301,-1,1,100,-1,-1
5627,-1,,[],309,,408215202,408215202,408095302,-1,2,200,-1,-1
5628,-1,,[],309,,408215203,408215203,408095303,-1,3,400,-1,-1
5629,-1,,[],309,,408215204,408215204,408095304,-1,4,600,-1,-1
5630,-1,,[],309,,408215205,408215205,408095305,-1,5,800,-1,-1
5631,-1,,[],309,,408215206,408215206,408095306,-1,6,1000,-1,-1
5632,-1,,[],309,,408215207,408215207,408095307,-1,7,1200,-1,-1
5633,-1,,[],309,,408215208,408215208,408095308,-1,8,1400,-1,-1
5634,-1,,[],309,,408215209,408215209,408095309,-1,9,1600,-1,-1
5635,-1,,[],309,,408215210,408215210,408095310,-1,10,1800,-1,-1
5636,-1,,[],309,,408215211,408215211,408095311,-1,11,2000,-1,-1
5637,-1,,[],309,,408215212,408215212,408095312,-1,12,2200,-1,-1
5638,-1,,[],309,,408215213,408215213,408095313,-1,13,2400,-1,-1
5639,-1,,[],309,,408215214,408215214,408095314,-1,14,2600,-1,-1
5640,-1,,[],309,,408215215,408215215,408095315,-1,15,2800,-1,-1
5641,-1,,[],309,,408215216,408215216,408095316,-1,16,3000,-1,-1
5642,-1,,[],309,,408215217,408215217,408095317,-1,17,3200,-1,-1
5643,-1,,[],309,,408215218,408215218,408095318,-1,18,3400,-1,-1
5644,-1,,[],309,,408215219,408215219,408095319,-1,19,3600,-1,-1
5645,-1,,[],309,,408215220,408215220,408095320,-1,20,3800,-1,-1
5646,-1,,[],309,,408215221,408215221,408095321,-1,21,4000,-1,-1
5647,-1,,[],309,,408215222,408215222,408095322,-1,22,4200,-1,-1
5648,-1,,[],309,,408215223,408215223,408095323,-1,23,4400,-1,-1
5649,-1,,[],309,,408215224,408215224,408095324,-1,24,4600,-1,-1
5650,-1,,[],309,,408215225,408215225,408095325,-1,25,4800,-1,-1
5651,-1,,[],309,,408215226,408215226,408095326,-1,26,5000,-1,-1
5652,-1,,[],309,,408215227,408215227,408095327,-1,27,5200,-1,-1
5653,-1,,[],309,,408215228,408215228,408095328,-1,28,5400,-1,-1
5654,-1,,[],309,,408215229,408215229,408095329,-1,29,5600,-1,-1
5655,-1,,[],309,,408215230,408215230,408095330,-1,30,5800,-1,-1
5656,-1,,[],310,,408210601,408210601,-1,-1,1,50,-1,-1
5657,-1,,[],310,,408210602,408210602,-1,-1,2,100,-1,-1
5658,-1,,[],310,,408210603,408210603,-1,-1,3,200,-1,-1
5659,-1,,[],310,,408210604,408210604,-1,-1,4,500,-1,-1
5660,-1,,[],310,,408210605,408210605,-1,-1,5,1000,-1,-1
5661,-1,,[],310,,408210606,408210606,-1,-1,6,1500,-1,-1
5662,-1,,[],310,,408210607,408210607,-1,-1,7,2500,-1,-1
5663,-1,,[],311,,408210701,408210701,408210801,-1,1,100,-1,-1
5664,-1,,[],311,,408210702,408210702,408210802,-1,2,150,-1,-1
5665,-1,,[],311,,408210703,408210703,408210803,-1,3,200,-1,-1
5666,-1,,[],311,,408210704,408210704,408210804,-1,4,250,-1,-1
5667,-1,,[],311,,408210705,408210705,408210805,-1,5,300,-1,-1
5668,-1,,[],311,,408210706,408210706,408210806,-1,6,350,-1,-1
5669,-1,,[],311,,408210707,408210707,408210807,-1,7,400,-1,-1
5670,-1,,[],311,,408210708,408210708,408210808,-1,8,450,-1,-1
5671,-1,,[],311,,408210709,408210709,408210809,-1,9,500,-1,-1
5672,-1,,[],311,,408210710,408210710,408210810,-1,10,550,-1,-1
5673,-1,,[],311,,408210711,408210711,408210811,-1,11,600,-1,-1
5674,-1,,[],311,,408210712,408210712,408210812,-1,12,700,-1,-1
5675,-1,,[],311,,408210713,408210713,408210813,-1,13,800,-1,-1
5676,-1,,[],311,,408210714,408210714,408210814,-1,14,900,-1,-1
5677,-1,,[],311,,408210715,408210715,408210815,-1,15,1000,-1,-1
5678,-1,,[],311,,408210716,408210716,408210816,-1,16,1100,-1,-1
5679,-1,,[],311,,408210717,408210717,408210817,-1,17,1200,-1,-1
5680,-1,,[],311,,408210718,408210718,408210818,-1,18,1300,-1,-1
5681,-1,,[],311,,408210719,408210719,408210819,-1,19,1400,-1,-1
5682,-1,,[],311,,408210720,408210720,408210820,-1,20,1500,-1,-1
5683,-1,,[],311,,408210721,408210721,408210821,-1,21,1600,-1,-1
5684,-1,,[],311,,408210722,408210722,408210822,-1,22,1700,-1,-1
5685,-1,,[],311,,408210723,408210723,408210823,-1,23,1800,-1,-1
5686,-1,,[],311,,408210724,408210724,408210824,-1,24,1900,-1,-1
5687,-1,,[],311,,408210725,408210725,408210825,-1,25,2000,-1,-1
5688,-1,,[],312,,408212001,408212001,408212101,-1,1,1,-1,-1
5689,-1,,[],312,,408212002,408212002,408212102,-1,2,2,-1,-1
5690,-1,,[],312,,408212003,408212003,408212103,-1,3,3,-1,-1
5691,-1,,[],312,,408212004,408212004,408212104,-1,4,4,-1,-1
5692,-1,,[],312,,408212005,408212005,408212105,-1,5,5,-1,-1
5693,-1,,[],312,,408212006,408212006,408212106,-1,6,6,-1,-1
5694,-1,,[],312,,408212007,408212007,408212107,-1,7,7,-1,-1
5695,-1,,[],313,,408213101,408213101,408213201,-1,1,100,-1,-1
5696,-1,,[],313,,408213102,408213102,408213202,-1,2,150,-1,-1
5697,-1,,[],313,,408213103,408213103,408213203,-1,3,200,-1,-1
5698,-1,,[],313,,408213104,408213104,408213204,-1,4,250,-1,-1
5699,-1,,[],313,,408213105,408213105,408213205,-1,5,300,-1,-1
5700,-1,,[],313,,408213106,408213106,408213206,-1,6,350,-1,-1
5701,-1,,[],313,,408213107,408213107,408213207,-1,7,400,-1,-1
5702,-1,,[],313,,408213108,408213108,408213208,-1,8,450,-1,-1
5703,-1,,[],313,,408213109,408213109,408213209,-1,9,500,-1,-1
5704,-1,,[],313,,408213110,408213110,408213210,-1,10,550,-1,-1
5705,-1,,[],313,,408213111,408213111,408213211,-1,11,600,-1,-1
5706,-1,,[],313,,408213112,408213112,408213212,-1,12,700,-1,-1
5707,-1,,[],313,,408213113,408213113,408213213,-1,13,800,-1,-1
5708,-1,,[],313,,408213114,408213114,408213214,-1,14,900,-1,-1
5709,-1,,[],313,,408213115,408213115,408213215,-1,15,1000,-1,-1
5710,-1,,[],313,,408213116,408213116,408213216,-1,16,1100,-1,-1
5711,-1,,[],313,,408213117,408213117,408213217,-1,17,1200,-1,-1
5712,-1,,[],313,,408213118,408213118,408213218,-1,18,1300,-1,-1
5713,-1,,[],313,,408213119,408213119,408213219,-1,19,1400,-1,-1
5714,-1,,[],313,,408213120,408213120,408213220,-1,20,1500,-1,-1
5715,-1,,[],313,,408213121,408213121,408213221,-1,21,1600,-1,-1
5716,-1,,[],313,,408213122,408213122,408213222,-1,22,1700,-1,-1
5717,-1,,[],313,,408213123,408213123,408213223,-1,23,1800,-1,-1
5718,-1,,[],313,,408213124,408213124,408213224,-1,24,1900,-1,-1
5719,-1,,[],313,,408213125,408213125,408213225,-1,25,2000,-1,-1
5720,-1,,[],314,,408221001,408221001,-1,-1,1,10,-1,-1
5721,-1,,[],314,,408221002,408221002,-1,-1,2,20,-1,-1
5722,-1,,[],314,,408221003,408221003,-1,-1,3,30,-1,-1
5723,-1,,[],314,,408221004,408221004,-1,-1,4,40,-1,-1
5724,-1,,[],314,,408221005,408221005,-1,-1,5,50,-1,-1
5725,-1,,[],315,,407317101,407317101,-1,-1,1,100,-1,-1
5726,-1,,[],315,,407317102,407317102,-1,-1,2,1000,-1,-1
5727,-1,,[],315,,407317103,407317103,-1,-1,3,2000,-1,-1
5728,-1,,[],315,,407317104,407317104,-1,-1,4,3000,-1,-1
