id,bind,FX,FX_Scale,FX_time,is_stop_delete,parent,skin_FX,type
60375001,-1,Seasons/S3/Effect/BOSS/S3_YLCZ_attack,0,1500,0,-1,,1
60375201,-1,Seasons/S3/Effect/BOSS/S3_YLCZ_skill1,0,3000,0,-1,,1
60375301,-1,Seasons/S3/Effect/BOSS/S3_YLCZ_skill2,0,3000,0,-1,,1
60376001,-1,Seasons/S3/Effect/BOSS/S3_JSXN_attack_SF,0,3000,0,-1,,1
60376101,-1,Seasons/S3/Effect/BOSS/S3_JSXN_skill0,0,6500,0,-1,,1
60376201,-1,Seasons/S3/Effect/BOSS/S3_JSXN_skill1_sf,0,3000,0,-1,,1
60376301,-1,Seasons/S3/Effect/BOSS/S3_JSXN_skill2,0,4000,0,-1,,1
60376401,-1,Seasons/S3/Effect/BOSS/S3_JSXN_skill3,0,4000,0,-1,,1
60377101,-1,Seasons/S3/Effect/BOSS/S3_YW02_skill0,0,2000,0,-1,,1
60377201,-1,Seasons/S3/Effect/BOSS/S3_YW02_skill1_sf,0,2000,0,-1,,1
60377301,-1,Seasons/S3/Effect/BOSS/S3_YW02_skill2_sf,0,2000,0,-1,,1
60377401,-1,Seasons/S3/Effect/BOSS/S3_YW02_skill3_sf,0,2000,0,-1,,1
60377501,-1,Seasons/S3/Effect/BOSS/S3_YW02_skill4,0,4000,0,-1,,1
60377601,-1,Seasons/S3/Effect/BOSS/S3_YW_skill5_sf,0,4000,0,-1,,1
60378101,-1,Seasons/S3/Effect/monster/S3_nangua_skill0,0,3000,0,-1,,1
60379101,-1,Seasons/S3/Effect/monster/S3_huodongjiaren_skill0,0,3000,0,-1,,1
60382001,-1,Seasons/S3/Effect/monster/S3_lazhuguai_attack,0,2000,0,-1,,1
60383201,-1,Seasons/S3/Effect/monster/S3_lazhushinv_skill1,0,3000,0,-1,,1
60385101,-1,Seasons/S3/Effect/monster/S3_baoxiangguai_skill0,0,2000,0,-1,,1
60386001,-1,Seasons/S3/Effect/monster/S3_guideng_attack,0,2000,0,-1,,1
60386101,-1,Seasons/S3/Effect/monster/S3_guideng_skill0,0,2000,0,-1,,1
60387101,-1,Seasons/S3/Effect/monster/S3_shelingguai_attack,0,3000,0,-1,,1
60388001,-1,Seasons/S3/Effect/monster/S3_mny_atack,0,2000,0,-1,,1
60388101,-1,Seasons/S3/Effect/monster/S3_mny_skill0,0,2000,0,-1,,1
60389001,-1,Seasons/S3/Effect/monster/S3_dmny_atack,0,2000,0,-1,,1
60389101,-1,Seasons/S3/Effect/monster/S3_dmny_skill0,0,2000,0,-1,,1
60389201,-1,Seasons/S3/Effect/monster/S3_dmny_skill1,0,2000,0,-1,,1
60390102,-1,Seasons/S3/Effect/monster/S3_langrenshibing_skill1,0,2000,0,-1,,1
60391101,-1,Seasons/S3/Effect/monster/S3_langrenduizhang_skill0,0,2000,0,-1,,1
60391202,-1,Seasons/S3/Effect/monster/S3_langrenduizhang_skill1,0,2000,0,-1,,1
60395101,-1,Seasons/S3/Effect/monster/S3_MGZS_attack,0,2000,0,-1,,1
60397101,-1,Seasons/S3/Effect/monster/S3_YM_skill0,0,2000,0,-1,,1
60397202,-1,Seasons/S3/Effect/monster/S3_YM_skill1_sf,0,4000,0,-1,,1
60398101,-1,Seasons/S3/Effect/BOSS/S3_YLG_skill0_1,0,2000,0,-1,,1
60398201,-1,Seasons/S3/Effect/BOSS/S3_YLG_skill1,0,2000,0,-1,,1
60399001,-1,KVKMatches/KM1/Effect/gebulin_2_attack,0,2000,0,-1,,1
60401001,-1,KVKMatches/KM1/Effect/GBLYS_attack,0,2000,0,-1,,1
60401101,-1,KVKMatches/KM1/Effect/GBLYS_skill0,0,2000,0,-1,,1
60402001,-1,KVKMatches/KM1/Effect/xiyishibing_attack,0,2000,0,-1,,1
60403001,-1,KVKMatches/KM1/Effect/xiyishouling_attack,0,2000,0,-1,,1
60404001,-1,KVKMatches/KM1/Effect/Vfx_K1jgjs_attack,0,2000,0,-1,,1
60404101,-1,KVKMatches/KM1/Effect/Vfx_K1jgjs_skill1,0,3000,0,-1,,1
60405001,-1,KVKMatches/KM1/Effect/Vfx_K1_shanshen_attack,0,2000,0,-1,,1
60405101,-1,KVKMatches/KM1/Effect/Vfx_K1_shanshen_skill0_SF,0,3000,0,-1,,1
60406001,-1,KVKMatches/KM1/Effect/Vfx_K1_xzw_attack,0,2000,0,-1,,1
60406101,-1,KVKMatches/KM1/Effect/Vfx_K1_xzw_skill0,0,3000,0,-1,,1
60406102,-1,Effect/Battle/Vfx_K1_xzw_skill1,0,3000,0,-1,,1
60407001,-1,KVKMatches/KM1/Effect/Vfx_K1_YJSW_attack,0,2000,0,-1,,1
60408001,-1,KVKMatches/KM1/Effect/Vfx_K1_gzzhw_attack,0,2000,0,-1,,1
60408101,-1,KVKMatches/KM1/Effect/Vfx_K1_gzzhw_skill0,0,3000,0,-1,,1
60409001,-1,Effect/xunlong/FX_GLkL_attack,0,1500,0,-1,,1
60409101,-1,Effect/xunlong/FX_GLkL_skill0,0,3000,0,-1,,1
60409201,-1,Effect/xunlong/FX_GLkL_skill1_SF,0,3000,0,-1,,1
60409301,-1,Effect/xunlong/FX_GLkL_skill2,0,3000,0,-1,,1
60409401,-1,Effect/xunlong/FX_GLkL_skill3,0,3000,0,-1,,1
60410101,-1,Effect/xunlong/FX_LYL_skill0,0,800,0,-1,,1
60410201,-1,Effect/xunlong/FX_LYL_skill1,0,1667,0,-1,,1
60410301,-1,Effect/xunlong/FX_LYL_skill2,0,2633,0,-1,,1
60410501,-1,Effect/xunlong/FX_LYL_skill4,0,3167,0,-1,,1
60411001,-1,Effect/xunlong/FX_KBL_attack,0,1500,0,-1,,1
60411101,-1,Effect/xunlong/FX_KBL_skill1,0,3000,0,-1,,1
60411201,-1,Effect/xunlong/Fx_KBL_skill2_SF,0,1500,0,-1,,1
60411301,-1,Effect/xunlong/FX_KBL_skill3,0,1500,0,-1,,1
60411401,-1,Effect/xunlong/FX_KBL_skill4,0,3000,0,-1,,1
60412001,-1,Effect/xunlong/Fx_SWJX_attack_SF,0,1500,0,-1,,1
60412101,-1,Effect/xunlong/Fx_SWJX_skill1,0,3000,0,-1,,1
60412201,-1,Effect/xunlong/Fx_SWJX_skill2,0,2500,0,-1,,1
60412301,-1,Effect/xunlong/Fx_SWJX_skill3,0,3000,0,-1,,1
60412401,-1,Effect/xunlong/Fx_SWJX_skill4_01,0,3000,0,-1,,1
60412501,-1,Effect/xunlong/Fx_SWJX_skill5_SF,0,3000,0,-1,,1
60414101,-1,Effect/xunlong/Fx_SWJX_skill3_1,0,3000,0,-1,,1
60415001,-1,Effect/Battle/Boss/Fx_BOSS_PH_attack,0,2000,0,-1,,1
60415101,-1,Effect/Battle/Boss/Fx_BOSS_PH_skill0,0,2000,0,-1,,1
60415201,-1,Effect/Battle/Boss/FX_BOSS_PH_skill1,0,2000,0,-1,,1
60415301,-1,Effect/Battle/Boss/FX_BOSS_PH_skill2,0,4000,0,-1,,1
60415401,-1,Effect/Battle/Boss/FX_BOSS_PH_skill3_01,0,4000,0,-1,,1
60429101,-1,Seasons/S4/Effect/xiaoguai/FX_SHankangyu_skill0,0,1500,0,-1,,1
60430101,-1,Seasons/S4/Effect/xiaoguai/Fx_beikeSLM_skill0,0,1500,0,-1,,1
60430202,-1,Seasons/S4/Effect/xiaoguai/Fx_beikeSLM_skill1,0,2000,0,-1,,1
60431001,-1,Seasons/S4/Effect/xiaoguai/FX_dianyao_attack_SF,0,1000,0,-1,,1
60431101,-1,Seasons/S4/Effect/xiaoguai/FX_dianyao_skill0_SF,0,1200,0,-1,,1
6043102,-1,Seasons/S4/Effect/xiaoguai/FX_dianyao_debuff,0,-1,0,-1,,1
60435001,-1,Seasons/S4/Effect/xiaoguai/FX_shayu_attack,0,2000,0,-1,,1
60435101,-1,Seasons/S4/Effect/xiaoguai/FX_shayu_skill0,0,3200,0,-1,,1
60436202,-1,Seasons/S4/Effect/xiaoguai/FX_shanhuguai_skill0,0,2000,0,-1,,1
60437001,-1,Seasons/S4/Effect/xiaoguai/FX_SQZzibao_skill0,0,2000,0,-1,,1
6043701,-1,Seasons/S4/Effect/xiaoguai/FX_SQZzibao_jiasu,0,-1,0,-1,,1
60438101,-1,Seasons/S4/Effect/xiaoguai/FX_guishuicao_skill0,0,-1,0,-1,,1
60440101,-1,Seasons/S4/Effect/xiaoguai/FX_wumianzhe_J_skill0,0,2000,0,-1,,1
60441101,-1,Seasons/S4/Effect/xiaoguai/FX_yuren_skill0,0,2000,0,-1,,1
60442101,-1,Seasons/S4/Effect/xiaoguai/FX_xiaguguai_skill0,0,2000,0,-1,,1
60443101,-1,Seasons/S4/Effect/xiaoguai/FX_niwangshuishou_jin_skill0,0,1500,0,-1,,1
60444101,-1,Seasons/S4/Effect/xiaoguai/FX_niwangshuishou_yuan_skill0_SF,0,2000,0,-1,,1
60445101,-1,Seasons/S4/Effect/xiaoguai/FX_shenqianzhe_jin_skill0,0,2000,0,-1,,1
60448101,-1,Seasons/S4/Effect/xiaoguai/FX_baoxiangguai_skill0,0,2000,0,-1,,1
60449101,-1,Seasons/S4/Effect/xiaoguai/FX_yijishouwei_skill0,0,2000,0,-1,,1
60449201,-1,Seasons/S4/Effect/xiaoguai/FX_yijishouwei_skill1,0,2000,0,-1,,1
60450101,-1,Seasons/S4/Effect/xiaoguai/FX_yijifashi_skill0,0,2000,0,-1,,1
6045001,-1,Seasons/S4/Effect/xiaoguai/FX_yijifashi_skill1_dun,0,-1,0,-1,,1
60451101,-1,Seasons/S4/Effect/xiaoguai/Fx_xiaoyouling_skill0_SF,0,1000,0,-1,,1
60451301,-1,Seasons/S4/Effect/xiaoguai/Fx_xiaoyouling_skill2,0,3000,0,-1,,1
6045101,-1,Seasons/S4/Effect/xiaoguai/Fx_xiaoyouling_skill0_buff,0,-1,0,-1,,1
60452101,-1,Seasons/S4/Effect/xiaoguai/FX_renyujingyingguai_skill0_SF,0,1000,0,-1,,1
60452201,-1,Seasons/S4/Effect/xiaoguai/FX_renyujingyingguai_skill1_SF,0,3000,0,-1,,1
60452301,-1,Seasons/S4/Effect/xiaoguai/FX_renyujingyingguai_skill2_01,0,2400,0,-1,,1
6045201,-1,Seasons/S4/Effect/xiaoguai/FX_renyujingyingguai_skill0_hit,40,1500,0,-1,,1
60454001,-1,Seasons/S4/Effect/Boss/FX_Fuhuahaiwang_attack,0,2000,0,-1,,1
60454101,-1,Seasons/S4/Effect/Boss/FX_Fuhuahaiwang_Skill1,0,1500,0,-1,,1
60454201,-1,Seasons/S4/Effect/Boss/FX_Fuhuahaiwang_Skill2,0,3500,0,-1,,1
60454301,-1,Seasons/S4/Effect/Boss/FX_Fuhuahaiwang_Skill3,0,2000,0,-1,,1
60454401,-1,Seasons/S4/Effect/Boss/FX_Fuhuahaiwang_Skill4,0,2500,0,-1,,1
60454501,-1,Seasons/S4/Effect/Boss/FX_Fuhuahaiwang_Skill5,0,5000,0,-1,,1
6045501,1,Seasons/S4/Effect/Boss/Fx_S4_Boss_fuhuashuiyuansu_attack_sj,50,1000,0,1,,1
60455101,-1,Seasons/S4/Effect/Boss/Fx_S4_Boss_fuhuashuiyuansu_skill0_gj,0,2000,0,-1,,1
60455201,-1,Seasons/S4/Effect/Boss/Fx_S4_Boss_fuhuashuiyuansu_skill1_sf,0,5000,0,-1,,1
60455401,-1,Seasons/S4/Effect/Boss/Fx_S4_Boss_fuhuashuiyuansu_skill3_gj,0,2000,0,-1,,1
60456001,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_liweitan_attack,0,2000,0,-1,,1
60456101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_liweitan_skill0,0,2000,0,-1,,1
60456201,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_liweitan_skill1_SF,0,2000,0,-1,,1
60456401,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_liweitan_skill3,0,4000,0,-1,,1
60457101,-1,Seasons/S4/Effect/Boss/FX_S4_boss_RenYuZhangLao_Skill0_SF,0,2000,0,-1,,1
60457201,-1,Seasons/S4/Effect/Boss/FX_S4_boss_RenYuZhangLao_Skill1,0,2000,0,-1,,1
60457401,-1,Seasons/S4/Effect/Boss/FX_S4_boss_RenYuZhangLao_Skill3,0,3000,0,-1,,1
60458001,-1,KVKMatches/KM1/Effect/FX_K1_GBLdaozei_attack,0,1000,0,-1,,1
60458101,-1,KVKMatches/KM1/Effect/FX_K1_GBLdaozei_skill0,0,1200,0,-1,,1
60459001,-1,KVKMatches/KM1/Effect/Fx_K1_xiyishouling_attack,0,1200,0,-1,,1
60459101,-1,KVKMatches/KM1/Effect/Fx_K1_xiyishouling_skill0,0,1800,0,-1,,1
60459201,-1,KVKMatches/KM1/Effect/Fx_K1_xiyishouling_skill1,0,2000,0,-1,,1
60418101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Chuitoushachuangzhang_Skil0_SF,0,2000,0,-1,,1
60418201,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Chuitoushachuangzhang_Skill1,0,2000,0,-1,,1
60418301,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Chuitoushachuangzhang_skill2_SF,0,2000,0,-1,,1
60418,0,Seasons/S4/Effect/Boss/Fx_S4_boss_Chuitoushachuangzhang_Skil0_hit,50,2000,0,1,,1
6041801,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Chuitoushachuangzhang_skill2_buff,0,-1,0,-1,,1
60419001,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_dadie_attack,0,1600,0,-1,,1
60419101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_dadie_skill0,0,2500,0,-1,,1
60419201,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_dadie_skill1,0,2000,0,-1,,1
6041901,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_dadie_skill2_hit,50,1000,0,-1,,1
60419401,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_dadie_skill3,0,4000,0,-1,,1
60420101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Heichaonvwang_Skill1,0,1500,0,-1,,1
60420201,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Heichaonvwang_Skill2,0,2300,0,-1,,1
60420401,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Heichaonvwang_Skill4_Cast,0,3500,0,-1,,1
60421001,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_juxie_attack,0,1200,0,-1,,1
60421101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_juxie_Skill0_SF,0,3000,0,-1,,1
60421201,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_juxie_Skill1,0,2000,0,-1,,1
60421301,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_juxie_Skill2,0,2000,0,-1,,1
6042101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_juxie_Skill0_buff,0,-1,0,-1,,1
60422201,-1,Seasons/S4/Effect/Boss/Fx_S4_Boss_juchisha_skill1,0,5000,0,-1,,1
60422301,-1,Seasons/S4/Effect/Boss/Fx_S4_Boss_juchisha_skill2,0,4000,0,-1,,1
60423001,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_jugui_Attack,0,2000,0,-1,,1
60423101,-1,Seasons/S4/Effect/Boss/FX_S4_boss_jugui_Skill0,0,3000,0,-1,,1
60423301,-1,Seasons/S4/Effect/Boss/FX_S4_boss_jugui_Skill2_SF,0,3000,0,-1,,1
60424001,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_attack_1,0,1700,0,-1,,1
60424002,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_attack_2,0,1700,0,-1,,1
60424101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_skill0_1,0,1700,0,-1,,1
60424102,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_skill0_2,0,1700,0,-1,,1
60424201,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_skill1_1,0,1700,0,-1,,1
60424202,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_skill1_2,0,1700,0,-1,,1
60424401,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_skill2_2,0,1700,0,-1,,1
60424501,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_skill3_2,0,3000,0,-1,,1
60424601,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_skill4_2_sf,0,2600,0,-1,,1
60426,1,Seasons/S4/Effect/Boss/Fx_S4_boss_kelaken_skill4_2_sj,0,500,0,1,,1
60425101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_renyuqibing_skill0,0,1500,0,-1,,1
60425201,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_renyuqibing_skill1,0,2000,0,-1,,1
6042501,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_renyuqibing_skill2,0,-1,0,-1,,1
60426101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_santouhaishe_skill0,0,1500,0,-1,,1
60426201,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_santouhaishe_skill1,0,2700,0,-1,,1
60426301,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_santouhaishe_skill2_SF,0,2500,0,-1,,1
60427001,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Shayuren_attack,0,1200,0,-1,,1
60427101,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Shayuren_skill0,0,3000,0,-1,,1
60427201,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Shayuren_skill1,0,1500,0,-1,,1
60427301,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Shayuren_skill2,0,5000,0,-1,,1
60427401,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Shayuren_skill3_01,0,2000,0,-1,,1
60427501,-1,Seasons/S4/Effect/Boss/Fx_S4_boss_Shayuren_skill4,0,6000,0,-1,,1
60428001,-1,Seasons/S4/Effect/Boss/Fx_S4_Boss_shenhaijuren_attack,0,1600,0,-1,,1
60428101,-1,Seasons/S4/Effect/Boss/Fx_S4_Boss_shenhaijuren_skill0,0,2000,0,-1,,1
60428201,-1,Seasons/S4/Effect/Boss/Fx_S4_Boss_shenhaijuren_skill1_xuli,0,2000,0,-1,,1
60428301,-1,Seasons/S4/Effect/Boss/Fx_S4_Boss_shenhaijuren_skill2,0,3000,0,-1,,1
60460001,-1,Seasons/S4/Effect/Boss/Vx_S4_zuzouchuanzhang_attack,0,1000,0,-1,,1
60460101,-1,Seasons/S4/Effect/Boss/Vx_S4_zuzouchuanzhang_skill0,0,2000,0,-1,,1
60460301,-1,Seasons/S4/Effect/Boss/Vx_S4_zuzouchuanzhang_skill2,0,2500,0,-1,,1
60460401,-1,Seasons/S4/Effect/Boss/Vx_S4_zuzouchuanzhang_skill3,0,2000,0,-1,,1
64040101,-1,Effect/Battle/Boss/FX_dashuiqiu_SF,0,2000,0,-1,,1
70023213,-1,Effect/Battle/Boss/Werewolf_Skill1_SF_02,0,1000,0,-1,,1
70023311,-1,Effect/Battle/Boss/Werewolf_Skill2,0,2000,0,-1,,1
70026011,-1,Effect/Battle/Boss/Cat_boss_Attack_01,0,500,0,-1,,1
70026111,-1,Effect/Battle/Boss/Cat_boss_Skill0,0,1500,0,-1,,1
70037011,-1,Effect/Battle/Boss/SDGLY_Attack,0,2000,0,-1,,1
70037111,-1,Effect/Battle/Boss/SDGLY_Skill0_SF,0,2000,0,-1,,1
70037211,-1,Effect/Battle/Boss/SDGLY_Skill1_SF,0,2000,0,-1,,1
70028011,-1,Effect/Battle/Boss/Desert_Saints_Attack_01,0,1000,0,-1,,1
70028111,-1,Effect/Battle/Boss/Desert_Saints_Skill0,0,1000,0,-1,,1
70028211,-1,Effect/Battle/Boss/Desert_Saints_Skill1,0,1000,0,-1,,1
71011111,-1,Effect/Battle/Skull_King_Attack_1,0,500,0,-1,,1
71018111,-1,Effect/Battle/Fx_FireMage_Skill2_SF,0,1000,0,-1,,1
71018201,-1,Effect/Battle/Fx_FireMage_Skill1_SF,0,500,1,-1,,1
71018311,-1,Effect/Battle/Fx_FireMage_Skill0_SF,0,2000,0,-1,,1
71019111,-1,Effect/Battle/XEJS_skill0_sf,0,1000,0,-1,,1
71041001,-1,Effect/Battle/Boss/muou_attack,0,1000,0,-1,,1
71041301,-1,Effect/Battle/Boss/muou_skill2,0,3000,0,-1,,1
71041302,101,Effect/Battle/Boss/muou_skill2_UI,0,3000,0,3,,2
71041401,-1,Effect/Battle/Boss/muou_skill3,0,3000,0,-1,,1
84001301,-1,Effect/Battle/EF_CW_ying02,0,1000,0,-1,,1
84003301,-1,Effect/Battle/EF_CW_xiong,0,1000,0,-1,,1
84002301,-1,Effect/Battle/EF_CW_lang,0,1000,0,-1,,1
84004301,-1,Effect/Battle/EF_CW_ji,0,1000,0,-1,,1
84005301,-1,Effect/Battle/EF_CW_cao,0,1000,0,-1,,1
84006301,-1,Effect/Battle/EF_CW_xue,0,1000,0,-1,,1
84007301,-1,Effect/Battle/EF_CW_mao,0,1000,0,-1,,1
84008301,-1,Effect/Battle/EF_CW_she,0,1000,0,-1,,1
84009301,-1,Effect/Battle/EF_CW_lazhu,0,1000,0,-1,,1
84010301,-1,Effect/Battle/EF_CW_hu,0,1000,0,-1,,1
84011301,-1,Effect/Battle/EF_CW_huli,0,1000,0,-1,,1
84012301,-1,Effect/Battle/EF_CW_long,0,1000,0,-1,,1
84013301,-1,Effect/Battle/EF_CW_ma,0,1000,0,-1,,1
84014301,-1,Effect/Battle/EF_CW_chaoxixie,0,1000,0,-1,,1
84015301,-1,Effect/Battle/EF_CW_huoyanjingling,0,1000,0,-1,,1
84016301,-1,Effect/Battle/EF_CW_shulan,0,1000,0,-1,,1
100001,-1,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,0,-1,0,-1,,1
100002,-1,Effect/Battle/CommonEffect/Fx_IceFrozen_01,0,-1,0,-1,,1
100003,-1,Effect/Battle/CommonEffect/Fx_ZhouShang_01,0,-1,0,-1,,1
100004,-1,Effect/Battle/CommonEffect/Fx_ZhongDu_01,0,-1,0,-1,,1
100005,-1,Effect/Battle/CommonEffect/Fx_DongShang_01,0,-1,0,-1,,1
100006,-1,Effect/Battle/CommonEffect/Fx_ZhiLiaoMingZhong_01,0,-1,0,-1,,1
100007,-1,Effect/Battle/Danc_Skill01_GongJi,0,-1,0,-1,,1
100008,-1,Effect/Battle/SecretKeeper_Skill2_Buff,0,-1,0,-1,,1
100009,-1,Effect/Battle/Boss/muou_skill0_buff2,0,-1,0,-1,,1
100010,-1,Effect/Battle/QiangWeiGZ_Skill2_Buff,0,-1,0,-1,,1
100011,-1,Effect/Battle/Boss/KEDXXZ_Skill0_Buff,0,-1,0,-1,,1
100012,-1,Effect/Battle/Boss/muou_skill2_zzz,0,-1,0,-1,,1
100013,-1,Effect/Battle/Stonemason_Skill0,0,-1,0,-1,,1
100014,-1,Effect/Battle/FX_buff_kuangbao,0,-1,0,-1,,1
100015,-1,Effect/Battle/YiJi_MiBao/E_mb_Lszc_buff,0,-1,0,-1,,1
6004001,-1,Effect/Battle/SecretKeeper_Skill0_skin,150,-1,0,-1,,1
6005101,1,Effect/Battle/Boss/Skull_Shaman_skill02_hudun,0,-1,0,1,,1
6009401,-1,Effect/Battle/Boss/Fx_SJJR_Red_Skill0,0,-1,0,-1,,1
6009501,-1,Effect/Battle/Boss/Fx_SJR_Skill0,0,-1,0,-1,,1
6013402,-1,Effect/Battle/Boss/Fx_SJR_Smoke,0,-1,0,-1,,1
6014102,-1,Effect/Battle/Boss/WinterBoar_Skill_ChongFe,0,-1,0,-1,,1
6014402,-1,Effect/Battle/Boss/Captain_Hammer_Skill2,0,-1,0,-1,,1
6004601,-1,Effect/Battle/Boss/EF_Skull_king_skill3,200,-1,0,-1,,1
6004602,-1,Effect/Battle/Boss/EF_Skull_king_skill2,0,-1,0,-1,,1
6023302,-1,Effect/Battle/Boss/JYTDS_BUFF,0,-1,0,-1,,1
6024501,-1,Effect/Battle/Boss/heijindachui_skill3_loop,0,-1,0,-1,,1
6026001,2,Effect/Battle/Boss/mibao_GTJT_skill0_buff,0,-1,0,-1,,1
6024601,102,Effect/Sence/FX_shachengbao_fight,0,-1,0,3,,2
6024602,-1,Effect/Battle/Boss/shachong_skill1,0,-1,0,-1,,1
6028601,-1,Effect/Battle/Boss/shamoguai_buff,0,-1,0,-1,,1
6028403,-1,Effect/Battle/Boss/FSYS_skill01_dun,0,-1,0,-1,,1
6030401,-1,Seasons/S2/Effect/Boss/HDLQ_skill0,0,-1,0,-1,,1
6030601,-1,Seasons/S2/Effect/Boss/DTZM_skill0_buff,0,-1,0,-1,,1
6031004,-1,Seasons/S2/Effect/Boss/HSLZ_skill_01,0,-1,0,-1,,1
6031310,-1,Seasons/S2/Effect/Boss/MMMN_skill3,0,-1,0,-1,,1
6031406,-1,Seasons/S2/Effect/Boss/MMMN_skill2,0,-1,0,-1,,1
6031504,-1,Seasons/S2/Effect/Boss/XZJS_skill2_buff,0,-1,0,-1,,1
6031507,-1,Seasons/S2/Effect/Boss/XZJS_skill3,0,-1,0,-1,,1
6031905,-1,Seasons/S2/Effect/Boss/SGJL_skill2_buff,0,-1,0,-1,,1
6031911,-1,Seasons/S2/Effect/Boss/SGJL_skill04_fly,75,-1,0,-1,,1
6031912,-1,Seasons/S2/Effect/Boss/SGJL_skill04_hit,75,-1,0,-1,,1
6031913,-1,Seasons/S2/Effect/Boss/SGJL_GH_buff,75,-1,0,-1,,1
6031202,-1,Seasons/S2/Effect/Boss/BSTT_skill02,0,-1,0,-1,,1
6403801,-1,Effect/Battle/Boss/Fx_BJJX2_dun,0,-1,0,-1,,1
6034501,-1,Seasons/S2/Effect/monster/Fx_BGHW_Skill0,0,-1,0,-1,,1
6036501,-1,Seasons/S3/Effect/BOSS/S3_YGJX_skill2_buff,0,-1,0,-1,,1
6036502,-1,Seasons/S3/Effect/BOSS/S3_YGJX_skill3_buff,0,-1,0,-1,,1
6036801,0,Seasons/S3/Effect/BOSS/S3_XXGNW_skill2_sj,0,1500,0,1,,1
6036802,-1,Seasons/S3/Effect/BOSS/S3_XXGNW_skill4_buff,0,-1,0,-1,,1
6036901,-1,Seasons/S3/Effect/BOSS/S3_YYTS_skill5_BSJ_loop,0,-1,0,-1,,1
6037001,-1,Seasons/S3/Effect/BOSS/S3_Jms_skill03_fly,0,-1,0,-1,,1
6039601,0,Seasons/S3/Effect/monster/S3_MGFS_skill1_sj,0,1500,0,1,,1
6039602,-1,Seasons/S3/Effect/monster/S3_MGFS_skill1_buff,0,-1,0,-1,,1
2000101,-1,Effect/Battle/Boss/FX_XXGNW_bainfubo,0,-1,0,-1,,1
2000201,-1,Effect/Battle/Boss/FX_YYTS_hudun,0,-1,0,-1,,1
2000301,-1,Effect/Battle/Boss/FX_RYJS_chaonengpense,0,-1,0,-1,,1
2000401,-1,Effect/Battle/Fx_ss_amen_hudun,0,-1,0,-1,,1
2000501,-1,Effect/Battle/Fx_ss_xiezi_duci,0,-1,0,-1,,1
2000601,-1,Effect/Battle/Fx_ss_fenghuang_dun,0,-1,0,-1,,1
1000401,-1,Effect/Battle/Knight_Skill_1_Buff,0,-1,0,-1,,1
1000811,-1,Effect/Battle/Druid_Skill1_01_Loop,0,-1,0,-1,,1
1001401,-1,Effect/Battle/Wrestler_Skill_01,0,-1,0,-1,,1
1001601,-1,Effect/Battle/Fighter_Skill2,0,-1,0,-1,,1
1001711,-1,Effect/Battle/Barbarian_Skill1,0,-1,0,-1,,1
1001721,-1,Effect/Battle/CommonEffect/Fx_ChaoFeng_01,0,-1,0,-1,,1
