id,stageBattleList,stageRewardList,atlas,battle_id,boss_stage,building_limit,dec_1,group_id,head_icon,level_battle_id,level_reward,point_id,power_cost,prev_id,reward,spine_size,type,unit_id
100105,[110105],[76315],Atlas/UI_Hero_Head,110105,-1,,3,10011,Head_10038,,,[377|412],,100104,76315,30,1,80038
100106,[-1],[76316],,-1,-1,,-1,10011,,,,[364|503],,100105,76316,-1,2,-1
100107,[110107],[76317],Atlas/UI_Hero_Head,110107,1,,4,10011,Head_10039,,,[253|554],,100106,76317,40,1,80039
100111,[110111],[76321],Atlas/UI_Hero_Head,110111,-1,,1,10012,Head_10021,,,[363|111],,-1,76321,30,1,80021
100112,[-1],[76322],,-1,-1,,-1,10012,,,,[310|196],,100111,76322,-1,2,-1
100113,[110113],[76323],Atlas/UI_Hero_Head,110113,-1,,2,10012,Head_10029_1,,,[213|272],,100112,76323,30,1,80036
100114,[-1],[76324],,-1,-1,,-1,10012,,,,[277|362],,100113,76324,-1,2,-1
100115,[110115],[76325],Atlas/UI_Hero_Head,110115,-1,,3,10012,Head_10019,,,[377|412],,100114,76325,30,1,80019
100116,[-1],[76326],,-1,-1,,-1,10012,,,,[364|503],,100115,76326,-1,2,-1
100117,[110117],[76327],Atlas/UI_Hero_Head,110117,1,,4,10012,Head_10037,,,[253|554],,100116,76327,40,1,80037
110001,[120001],[76001],Atlas/UI_Hero_Head,120001,-1,,1,11001,Head_10032,,,[363|111],,-1,76001,30,1,80032
110002,[-1],[76002],,-1,-1,,-1,11001,,,,[310|196],,110001,76002,-1,2,-1
110003,[120003],[76003],Atlas/UI_Hero_Head,120003,-1,,2,11001,Head_10027,,,[213|272],,110002,76003,30,1,80027
110004,[-1],[76004],,-1,-1,,-1,11001,,,,[277|362],,110003,76004,-1,2,-1
110005,[120005],[76005],Atlas/UI_Hero_Head,120005,-1,,3,11001,Head_10031,,,[377|412],,110004,76005,30,1,80031
110006,[-1],[76006],,-1,-1,,-1,11001,,,,[364|503],,110005,76006,-1,2,-1
110007,[120007],[76007],Atlas/UI_Hero_Head,120007,1,,4,11001,Head_10033,,,[253|554],,110006,76007,40,1,80033
110011,[120011],[76011],Atlas/UI_Hero_Head,120011,-1,,1,11002,Head_10020,,,[363|111],,-1,76011,30,1,80020
110012,[-1],[76012],,-1,-1,,-1,11002,,,,[310|196],,110011,76012,-1,2,-1
110013,[120013],[76013],Atlas/UI_Hero_Head,120013,-1,,2,11002,Head_10028_1,,,[213|272],,110012,76013,30,1,80028
110014,[-1],[76014],,-1,-1,,-1,11002,,,,[277|362],,110013,76014,-1,2,-1
110015,[120015],[76015],Atlas/UI_Hero_Head,120015,-1,,3,11002,Head_10038,,,[377|412],,110014,76015,30,1,80038
110016,[-1],[76016],,-1,-1,,-1,11002,,,,[364|503],,110015,76016,-1,2,-1
110017,[120017],[76017],Atlas/UI_Hero_Head,120017,1,,4,11002,Head_10039,,,[253|554],,110016,76017,40,1,80039
110021,[120021],[76021],Atlas/UI_Hero_Head,120021,-1,,1,11003,Head_10021,,,[363|111],,-1,76021,30,1,80021
110022,[-1],[76022],,-1,-1,,-1,11003,,,,[310|196],,110021,76022,-1,2,-1
110023,[120023],[76023],Atlas/UI_Hero_Head,120023,-1,,2,11003,Head_10029_1,,,[213|272],,110022,76023,30,1,80036
110024,[-1],[76024],,-1,-1,,-1,11003,,,,[277|362],,110023,76024,-1,2,-1
110025,[120025],[76025],Atlas/UI_Hero_Head,120025,-1,,3,11003,Head_10019,,,[377|412],,110024,76025,30,1,80019
110026,[-1],[76026],,-1,-1,,-1,11003,,,,[364|503],,110025,76026,-1,2,-1
110027,[120027],[76027],Atlas/UI_Hero_Head,120027,1,,4,11003,Head_10037,,,[253|554],,110026,76027,40,1,80037
110031,[120031],[76101],Atlas/UI_Hero_Head,120031,-1,,1,11004,Head_10018,,,[363|111],,-1,76101,30,1,80018
110032,[-1],[76102],,-1,-1,,-1,11004,,,,[310|196],,110031,76102,-1,2,-1
110033,[120033],[76103],Atlas/UI_Hero_Head,120033,-1,,2,11004,Head_10027,,,[213|272],,110032,76103,30,1,80027
110034,[-1],[76104],,-1,-1,,-1,11004,,,,[277|362],,110033,76104,-1,2,-1
110035,[120035],[76105],Atlas/UI_Hero_Head,120035,-1,,3,11004,Head_10031,,,[377|412],,110034,76105,30,1,80031
110036,[-1],[76106],,-1,-1,,-1,11004,,,,[364|503],,110035,76106,-1,2,-1
110037,[120037],[76107],Atlas/UI_Hero_Head,120037,1,,4,11004,Head_10033,,,[253|554],,110036,76107,40,1,80033
110041,[120041],[76111],Atlas/UI_Hero_Head,120041,-1,,1,11005,Head_10020,,,[363|111],,-1,76111,30,1,80020
110042,[-1],[76112],,-1,-1,,-1,11005,,,,[310|196],,110041,76112,-1,2,-1
110043,[120043],[76113],Atlas/UI_Hero_Head,120043,-1,,2,11005,Head_10028_1,,,[213|272],,110042,76113,30,1,80028
110044,[-1],[76114],,-1,-1,,-1,11005,,,,[277|362],,110043,76114,-1,2,-1
110045,[120045],[76115],Atlas/UI_Hero_Head,120045,-1,,3,11005,Head_10038,,,[377|412],,110044,76115,30,1,80038
110046,[-1],[76116],,-1,-1,,-1,11005,,,,[364|503],,110045,76116,-1,2,-1
110047,[120047],[76117],Atlas/UI_Hero_Head,120047,1,,4,11005,Head_10039,,,[253|554],,110046,76117,40,1,80039
110051,[120051],[76121],Atlas/UI_Hero_Head,120051,-1,,1,11006,Head_10021,,,[363|111],,-1,76121,30,1,80021
110052,[-1],[76122],,-1,-1,,-1,11006,,,,[310|196],,110051,76122,-1,2,-1
110053,[120053],[76123],Atlas/UI_Hero_Head,120053,-1,,2,11006,Head_10029_1,,,[213|272],,110052,76123,30,1,80036
110054,[-1],[76124],,-1,-1,,-1,11006,,,,[277|362],,110053,76124,-1,2,-1
110055,[120055],[76125],Atlas/UI_Hero_Head,120055,-1,,3,11006,Head_10019,,,[377|412],,110054,76125,30,1,80019
110056,[-1],[76126],,-1,-1,,-1,11006,,,,[364|503],,110055,76126,-1,2,-1
110057,[120057],[76127],Atlas/UI_Hero_Head,120057,1,,4,11006,Head_10037,,,[253|554],,110056,76127,40,1,80037
110061,[120061],[76201],Atlas/UI_Hero_Head,120061,-1,,1,11007,Head_10018,,,[363|111],,-1,76201,30,1,80018
110062,[-1],[76202],,-1,-1,,-1,11007,,,,[310|196],,110061,76202,-1,2,-1
110063,[120063],[76203],Atlas/UI_Hero_Head,120063,-1,,2,11007,Head_10027,,,[213|272],,110062,76203,30,1,80027
110064,[-1],[76204],,-1,-1,,-1,11007,,,,[277|362],,110063,76204,-1,2,-1
110065,[120065],[76205],Atlas/UI_Hero_Head,120065,-1,,3,11007,Head_10031,,,[377|412],,110064,76205,30,1,80031
110066,[-1],[76206],,-1,-1,,-1,11007,,,,[364|503],,110065,76206,-1,2,-1
110067,[120067],[76207],Atlas/UI_Hero_Head,120067,1,,4,11007,Head_10033,,,[253|554],,110066,76207,40,1,80033
110071,[120071],[76211],Atlas/UI_Hero_Head,120071,-1,,1,11008,Head_10020,,,[363|111],,-1,76211,30,1,80020
110072,[-1],[76212],,-1,-1,,-1,11008,,,,[310|196],,110071,76212,-1,2,-1
110073,[120073],[76213],Atlas/UI_Hero_Head,120073,-1,,2,11008,Head_10028_1,,,[213|272],,110072,76213,30,1,80028
110074,[-1],[76214],,-1,-1,,-1,11008,,,,[277|362],,110073,76214,-1,2,-1
110075,[120075],[76215],Atlas/UI_Hero_Head,120075,-1,,3,11008,Head_10038,,,[377|412],,110074,76215,30,1,80038
110076,[-1],[76216],,-1,-1,,-1,11008,,,,[364|503],,110075,76216,-1,2,-1
110077,[120077],[76217],Atlas/UI_Hero_Head,120077,1,,4,11008,Head_10039,,,[253|554],,110076,76217,40,1,80039
110081,[120081],[76221],Atlas/UI_Hero_Head,120081,-1,,1,11009,Head_10021,,,[363|111],,-1,76221,30,1,80021
110082,[-1],[76222],,-1,-1,,-1,11009,,,,[310|196],,110081,76222,-1,2,-1
110083,[120083],[76223],Atlas/UI_Hero_Head,120083,-1,,2,11009,Head_10029_1,,,[213|272],,110082,76223,30,1,80036
110084,[-1],[76224],,-1,-1,,-1,11009,,,,[277|362],,110083,76224,-1,2,-1
110085,[120085],[76225],Atlas/UI_Hero_Head,120085,-1,,3,11009,Head_10019,,,[377|412],,110084,76225,30,1,80019
110086,[-1],[76226],,-1,-1,,-1,11009,,,,[364|503],,110085,76226,-1,2,-1
110087,[120087],[76227],Atlas/UI_Hero_Head,120087,1,,4,11009,Head_10037,,,[253|554],,110086,76227,40,1,80037
110091,[120091],[76301],Atlas/UI_Hero_Head,120091,-1,,1,11010,Head_10018,,,[363|111],,-1,76301,30,1,80018
110092,[-1],[76302],,-1,-1,,-1,11010,,,,[310|196],,110091,76302,-1,2,-1
110093,[120093],[76303],Atlas/UI_Hero_Head,120093,-1,,2,11010,Head_10027,,,[213|272],,110092,76303,30,1,80027
110094,[-1],[76304],,-1,-1,,-1,11010,,,,[277|362],,110093,76304,-1,2,-1
110095,[120095],[76305],Atlas/UI_Hero_Head,120095,-1,,3,11010,Head_10031,,,[377|412],,110094,76305,30,1,80031
110096,[-1],[76306],,-1,-1,,-1,11010,,,,[364|503],,110095,76306,-1,2,-1
110097,[120097],[76307],Atlas/UI_Hero_Head,120097,1,,4,11010,Head_10033,,,[253|554],,110096,76307,40,1,80033
110101,[120101],[76311],Atlas/UI_Hero_Head,120101,-1,,1,11011,Head_10020,,,[363|111],,-1,76311,30,1,80020
110102,[-1],[76312],,-1,-1,,-1,11011,,,,[310|196],,110101,76312,-1,2,-1
110103,[120103],[76313],Atlas/UI_Hero_Head,120103,-1,,2,11011,Head_10028_1,,,[213|272],,110102,76313,30,1,80028
110104,[-1],[76314],,-1,-1,,-1,11011,,,,[277|362],,110103,76314,-1,2,-1
110105,[120105],[76315],Atlas/UI_Hero_Head,120105,-1,,3,11011,Head_10038,,,[377|412],,110104,76315,30,1,80038
110106,[-1],[76316],,-1,-1,,-1,11011,,,,[364|503],,110105,76316,-1,2,-1
110107,[120107],[76317],Atlas/UI_Hero_Head,120107,1,,4,11011,Head_10039,,,[253|554],,110106,76317,40,1,80039
110111,[120111],[76321],Atlas/UI_Hero_Head,120111,-1,,1,11012,Head_10021,,,[363|111],,-1,76321,30,1,80021
110112,[-1],[76322],,-1,-1,,-1,11012,,,,[310|196],,110111,76322,-1,2,-1
110113,[120113],[76323],Atlas/UI_Hero_Head,120113,-1,,2,11012,Head_10029_1,,,[213|272],,110112,76323,30,1,80036
110114,[-1],[76324],,-1,-1,,-1,11012,,,,[277|362],,110113,76324,-1,2,-1
110115,[120115],[76325],Atlas/UI_Hero_Head,120115,-1,,3,11012,Head_10019,,,[377|412],,110114,76325,30,1,80019
110116,[-1],[76326],,-1,-1,,-1,11012,,,,[364|503],,110115,76326,-1,2,-1
110117,[120117],[76327],Atlas/UI_Hero_Head,120117,1,,4,11012,Head_10037,,,[253|554],,110116,76327,40,1,80037
120001,[130001],[76001],Atlas/UI_Hero_Head,130001,-1,,1,12001,Head_10032,,,[363|111],,-1,76001,30,1,80032
120002,[-1],[76002],,-1,-1,,-1,12001,,,,[310|196],,120001,76002,-1,2,-1
120003,[130003],[76003],Atlas/UI_Hero_Head,130003,-1,,2,12001,Head_10027,,,[213|272],,120002,76003,30,1,80027
120004,[-1],[76004],,-1,-1,,-1,12001,,,,[277|362],,120003,76004,-1,2,-1
120005,[130005],[76005],Atlas/UI_Hero_Head,130005,-1,,3,12001,Head_10031,,,[377|412],,120004,76005,30,1,87024
120006,[-1],[76006],,-1,-1,,-1,12001,,,,[364|503],,120005,76006,-1,2,-1
120007,[130007],[76007],Atlas/UI_Hero_Head,130007,1,,4,12001,Head_10033,,,[253|554],,120006,76007,40,1,87031
120011,[130011],[76011],Atlas/UI_Hero_Head,130011,-1,,1,12002,Head_10020,,,[363|111],,-1,76011,30,1,80020
120012,[-1],[76012],,-1,-1,,-1,12002,,,,[310|196],,120011,76012,-1,2,-1
120013,[130013],[76013],Atlas/UI_Hero_Head,130013,-1,,2,12002,Head_10028_1,,,[213|272],,120012,76013,30,1,80028
120014,[-1],[76014],,-1,-1,,-1,12002,,,,[277|362],,120013,76014,-1,2,-1
120015,[130015],[76015],Atlas/UI_Hero_Head,130015,-1,,3,12002,Head_10038,,,[377|412],,120014,76015,30,1,80038
120016,[-1],[76016],,-1,-1,,-1,12002,,,,[364|503],,120015,76016,-1,2,-1
120017,[130017],[76017],Atlas/UI_Hero_Head,130017,1,,4,12002,Head_10039,,,[253|554],,120016,76017,40,1,80039
120021,[130021],[76021],Atlas/UI_Hero_Head,130021,-1,,1,12003,Head_10021,,,[363|111],,-1,76021,30,1,80021
120022,[-1],[76022],,-1,-1,,-1,12003,,,,[310|196],,120021,76022,-1,2,-1
120023,[130023],[76023],Atlas/UI_Hero_Head,130023,-1,,2,12003,Head_10029_1,,,[213|272],,120022,76023,30,1,80036
120024,[-1],[76024],,-1,-1,,-1,12003,,,,[277|362],,120023,76024,-1,2,-1
120025,[130025],[76025],Atlas/UI_Hero_Head,130025,-1,,3,12003,Head_10019,,,[377|412],,120024,76025,30,1,80019
120026,[-1],[76026],,-1,-1,,-1,12003,,,,[364|503],,120025,76026,-1,2,-1
120027,[130027],[76027],Atlas/UI_Hero_Head,130027,1,,4,12003,Head_10037,,,[253|554],,120026,76027,40,1,80037
120031,[130031],[76101],Atlas/UI_Hero_Head,130031,-1,,1,12004,Head_10018,,,[363|111],,-1,76101,30,1,80018
120032,[-1],[76102],,-1,-1,,-1,12004,,,,[310|196],,120031,76102,-1,2,-1
120033,[130033],[76103],Atlas/UI_Hero_Head,130033,-1,,2,12004,Head_10027,,,[213|272],,120032,76103,30,1,80027
120034,[-1],[76104],,-1,-1,,-1,12004,,,,[277|362],,120033,76104,-1,2,-1
120035,[130035],[76105],Atlas/UI_Hero_Head,130035,-1,,3,12004,Head_10031,,,[377|412],,120034,76105,30,1,87024
120036,[-1],[76106],,-1,-1,,-1,12004,,,,[364|503],,120035,76106,-1,2,-1
120037,[130037],[76107],Atlas/UI_Hero_Head,130037,1,,4,12004,Head_10033,,,[253|554],,120036,76107,40,1,87031
120041,[130041],[76111],Atlas/UI_Hero_Head,130041,-1,,1,12005,Head_10020,,,[363|111],,-1,76111,30,1,80020
120042,[-1],[76112],,-1,-1,,-1,12005,,,,[310|196],,120041,76112,-1,2,-1
120043,[130043],[76113],Atlas/UI_Hero_Head,130043,-1,,2,12005,Head_10028_1,,,[213|272],,120042,76113,30,1,80028
120044,[-1],[76114],,-1,-1,,-1,12005,,,,[277|362],,120043,76114,-1,2,-1
120045,[130045],[76115],Atlas/UI_Hero_Head,130045,-1,,3,12005,Head_10038,,,[377|412],,120044,76115,30,1,80038
120046,[-1],[76116],,-1,-1,,-1,12005,,,,[364|503],,120045,76116,-1,2,-1
120047,[130047],[76117],Atlas/UI_Hero_Head,130047,1,,4,12005,Head_10039,,,[253|554],,120046,76117,40,1,80039
120051,[130051],[76121],Atlas/UI_Hero_Head,130051,-1,,1,12006,Head_10021,,,[363|111],,-1,76121,30,1,80021
120052,[-1],[76122],,-1,-1,,-1,12006,,,,[310|196],,120051,76122,-1,2,-1
120053,[130053],[76123],Atlas/UI_Hero_Head,130053,-1,,2,12006,Head_10029_1,,,[213|272],,120052,76123,30,1,80036
120054,[-1],[76124],,-1,-1,,-1,12006,,,,[277|362],,120053,76124,-1,2,-1
120055,[130055],[76125],Atlas/UI_Hero_Head,130055,-1,,3,12006,Head_10019,,,[377|412],,120054,76125,30,1,80019
120056,[-1],[76126],,-1,-1,,-1,12006,,,,[364|503],,120055,76126,-1,2,-1
120057,[130057],[76127],Atlas/UI_Hero_Head,130057,1,,4,12006,Head_10037,,,[253|554],,120056,76127,40,1,80037
120061,[130061],[76201],Atlas/UI_Hero_Head,130061,-1,,1,12007,Head_10018,,,[363|111],,-1,76201,30,1,80018
120062,[-1],[76202],,-1,-1,,-1,12007,,,,[310|196],,120061,76202,-1,2,-1
120063,[130063],[76203],Atlas/UI_Hero_Head,130063,-1,,2,12007,Head_10027,,,[213|272],,120062,76203,30,1,80027
120064,[-1],[76204],,-1,-1,,-1,12007,,,,[277|362],,120063,76204,-1,2,-1
120065,[130065],[76205],Atlas/UI_Hero_Head,130065,-1,,3,12007,Head_10031,,,[377|412],,120064,76205,30,1,87031
120066,[-1],[76206],,-1,-1,,-1,12007,,,,[364|503],,120065,76206,-1,2,-1
120067,[130067],[76207],Atlas/UI_Hero_Head,130067,1,,4,12007,Head_10033,,,[253|554],,120066,76207,40,1,80033
120071,[130071],[76211],Atlas/UI_Hero_Head,130071,-1,,1,12008,Head_10020,,,[363|111],,-1,76211,30,1,80020
120072,[-1],[76212],,-1,-1,,-1,12008,,,,[310|196],,120071,76212,-1,2,-1
120073,[130073],[76213],Atlas/UI_Hero_Head,130073,-1,,2,12008,Head_10028_1,,,[213|272],,120072,76213,30,1,80028
120074,[-1],[76214],,-1,-1,,-1,12008,,,,[277|362],,120073,76214,-1,2,-1
120075,[130075],[76215],Atlas/UI_Hero_Head,130075,-1,,3,12008,Head_10038,,,[377|412],,120074,76215,30,1,80038
120076,[-1],[76216],,-1,-1,,-1,12008,,,,[364|503],,120075,76216,-1,2,-1
120077,[130077],[76217],Atlas/UI_Hero_Head,130077,1,,4,12008,Head_10039,,,[253|554],,120076,76217,40,1,80039
120081,[130081],[76221],Atlas/UI_Hero_Head,130081,-1,,1,12009,Head_10021,,,[363|111],,-1,76221,30,1,80021
120082,[-1],[76222],,-1,-1,,-1,12009,,,,[310|196],,120081,76222,-1,2,-1
120083,[130083],[76223],Atlas/UI_Hero_Head,130083,-1,,2,12009,Head_10029_1,,,[213|272],,120082,76223,30,1,80036
120084,[-1],[76224],,-1,-1,,-1,12009,,,,[277|362],,120083,76224,-1,2,-1
120085,[130085],[76225],Atlas/UI_Hero_Head,130085,-1,,3,12009,Head_10019,,,[377|412],,120084,76225,30,1,80019
120086,[-1],[76226],,-1,-1,,-1,12009,,,,[364|503],,120085,76226,-1,2,-1
120087,[130087],[76227],Atlas/UI_Hero_Head,130087,1,,4,12009,Head_10037,,,[253|554],,120086,76227,40,1,80037
120091,[130091],[76301],Atlas/UI_Hero_Head,130091,-1,,1,12010,Head_10018,,,[363|111],,-1,76301,30,1,80018
120092,[-1],[76302],,-1,-1,,-1,12010,,,,[310|196],,120091,76302,-1,2,-1
120093,[130093],[76303],Atlas/UI_Hero_Head,130093,-1,,2,12010,Head_10027,,,[213|272],,120092,76303,30,1,80027
120094,[-1],[76304],,-1,-1,,-1,12010,,,,[277|362],,120093,76304,-1,2,-1
120095,[130095],[76305],Atlas/UI_Hero_Head,130095,-1,,3,12010,Head_10031,,,[377|412],,120094,76305,30,1,87031
120096,[-1],[76306],,-1,-1,,-1,12010,,,,[364|503],,120095,76306,-1,2,-1
120097,[130097],[76307],Atlas/UI_Hero_Head,130097,1,,4,12010,Head_10033,,,[253|554],,120096,76307,40,1,80033
120101,[130101],[76311],Atlas/UI_Hero_Head,130101,-1,,1,12011,Head_10020,,,[363|111],,-1,76311,30,1,80020
120102,[-1],[76312],,-1,-1,,-1,12011,,,,[310|196],,120101,76312,-1,2,-1
120103,[130103],[76313],Atlas/UI_Hero_Head,130103,-1,,2,12011,Head_10028_1,,,[213|272],,120102,76313,30,1,80028
120104,[-1],[76314],,-1,-1,,-1,12011,,,,[277|362],,120103,76314,-1,2,-1
120105,[130105],[76315],Atlas/UI_Hero_Head,130105,-1,,3,12011,Head_10038,,,[377|412],,120104,76315,30,1,80038
120106,[-1],[76316],,-1,-1,,-1,12011,,,,[364|503],,120105,76316,-1,2,-1
120107,[130107],[76317],Atlas/UI_Hero_Head,130107,1,,4,12011,Head_10039,,,[253|554],,120106,76317,40,1,80039
120111,[130111],[76321],Atlas/UI_Hero_Head,130111,-1,,1,12012,Head_10021,,,[363|111],,-1,76321,30,1,80021
120112,[-1],[76322],,-1,-1,,-1,12012,,,,[310|196],,120111,76322,-1,2,-1
120113,[130113],[76323],Atlas/UI_Hero_Head,130113,-1,,2,12012,Head_10029_1,,,[213|272],,120112,76323,30,1,80036
120114,[-1],[76324],,-1,-1,,-1,12012,,,,[277|362],,120113,76324,-1,2,-1
120115,[130115],[76325],Atlas/UI_Hero_Head,130115,-1,,3,12012,Head_10019,,,[377|412],,120114,76325,30,1,80019
120116,[-1],[76326],,-1,-1,,-1,12012,,,,[364|503],,120115,76326,-1,2,-1
120117,[130117],[76327],Atlas/UI_Hero_Head,130117,1,,4,12012,Head_10037,,,[253|554],,120116,76327,40,1,80037
300011,[130001|130001|130001|130001|130001|130001],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130001,-1,,1,30001,Head_60221,[130001|130001|130001|130001|130001],[408234503|408234505|408234507|408234509|408234511],[358|43],,-1,408234501,30,1,90221
300012,[130003|130003|130003|130003|130003|130003],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130003,-1,,2,30001,Head_60224,[130003|130003|130003|130003|130003],[408234503|408234505|408234507|408234509|408234511],[308|144],,300011,408234501,25,1,71037
300013,[-1],[408234502|408234504|408234506|408234508|408234510|408234512],,-1,-1,,-1,30001,,,[408234504|408234506|408234508|408234510|408234512],[299|269],,300012,408234502,-1,2,-1
300014,[130005|130005|130005|130005|130005|130005],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130005,-1,,3,30001,Head_60222,[130005|130005|130005|130005|130005],[408234503|408234505|408234507|408234509|408234511],[312|336],,300013,408234501,30,1,90222
300015,[130007|130007|130007|130007|130007|130007],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130007,-1,,4,30001,Head_60226,[130007|130007|130007|130007|130007],[408234503|408234505|408234507|408234509|408234511],[221|412],,300014,408234501,20,1,71039
300016,[-1],[408234502|408234504|408234506|408234508|408234510|408234512],,-1,-1,,-1,30001,,,[408234504|408234506|408234508|408234510|408234512],[386|441],,300015,408234502,-1,2,-1
300017,[130011|130011|130011|130011|130011|130011],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Hero_Head,130011,-1,,5,30001,Head_10006,[130011|130011|130011|130011|130011],[408234503|408234505|408234507|408234509|408234511],[452|489],,300016,408234501,30,1,80006
300018,[130013|130013|130013|130013|130013|130013],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Hero_Head,130013,-1,,6,30001,Head_10018,[130013|130013|130013|130013|130013],[408234503|408234505|408234507|408234509|408234511],[470|605],,300017,408234501,30,1,80018
300019,[-1],[408234502|408234504|408234506|408234508|408234510|408234512],,-1,-1,,-1,30001,,,[408234504|408234506|408234508|408234510|408234512],[380|682],,300018,408234502,-1,2,-1
300020,[130015|130015|130015|130015|130015|130015],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Hero_Head,130015,1,,7,30001,Head_10030,[130015|130015|130015|130015|130015],[408234503|408234505|408234507|408234509|408234511],[244|645],,300019,408234501,35,1,80030
300021,[130001|130001|130001|130001|130001|130001],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130001,-1,,1,30002,Head_60179,[130001|130001|130001|130001|130001],[408234503|408234505|408234507|408234509|408234511],[401|72],,-1,408234501,30,1,90179
300022,[130003|130003|130003|130003|130003|130003],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130003,-1,,2,30002,Head_60187,[130003|130003|130003|130003|130003],[408234503|408234505|408234507|408234509|408234511],[459|149],,300021,408234501,25,1,90187
300023,[-1],[408234502|408234504|408234506|408234508|408234510|408234512],,-1,-1,,-1,30002,,,[408234504|408234506|408234508|408234510|408234512],[405|207],,300022,408234502,-1,2,-1
300024,[130005|130005|130005|130005|130005|130005],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130005,-1,,3,30002,Head_60188,[130005|130005|130005|130005|130005],[408234503|408234505|408234507|408234509|408234511],[342|236],,300023,408234501,25,1,90188
300025,[130007|130007|130007|130007|130007|130007],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130007,-1,,4,30002,Head_60212,[130007|130007|130007|130007|130007],[408234503|408234505|408234507|408234509|408234511],[256|294],,300024,408234501,25,1,71032
300026,[-1],[408234502|408234504|408234506|408234508|408234510|408234512],,-1,-1,,-1,30002,,,[408234504|408234506|408234508|408234510|408234512],[207|359],,300025,408234502,-1,2,-1
300027,[130011|130011|130011|130011|130011|130011],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130011,-1,,5,30002,Head_60131,[130011|130011|130011|130011|130011],[408234503|408234505|408234507|408234509|408234511],[285|443],,300026,408234501,25,1,90131
300028,[130013|130013|130013|130013|130013|130013],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Hero_Head,130013,-1,,6,30002,Head_10012,[130013|130013|130013|130013|130013],[408234503|408234505|408234507|408234509|408234511],[392|495],,300027,408234501,25,1,80012
300029,[-1],[408234502|408234504|408234506|408234508|408234510|408234512],,-1,-1,,-1,30002,,,[408234504|408234506|408234508|408234510|408234512],[368|573],,300028,408234502,-1,2,-1
300030,[130015|130015|130015|130015|130015|130015],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Hero_Head,130015,1,,7,30002,Head_10019,[130015|130015|130015|130015|130015],[408234503|408234505|408234507|408234509|408234511],[419|634],,300029,408234501,35,1,80019
300031,[130001|130001|130001|130001|130001|130001],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130001,-1,,1,30003,Head_60177,[130001|130001|130001|130001|130001],[408234503|408234505|408234507|408234509|408234511],[186|89],,-1,408234501,30,1,90177
300032,[130003|130003|130003|130003|130003|130003],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130003,-1,,2,30003,Head_60185,[130003|130003|130003|130003|130003],[408234503|408234505|408234507|408234509|408234511],[258|151],,300031,408234501,25,1,90185
300033,[-1],[408234502|408234504|408234506|408234508|408234510|408234512],,-1,-1,,-1,30003,,,[408234504|408234506|408234508|408234510|408234512],[344|197],,300032,408234502,-1,2,-1
300034,[130005|130005|130005|130005|130005|130005],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130005,-1,,3,30003,Head_60186,[130005|130005|130005|130005|130005],[408234503|408234505|408234507|408234509|408234511],[323|275],,300033,408234501,25,1,90186
300035,[130007|130007|130007|130007|130007|130007],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Monster_Head,130007,-1,,4,30003,Head_60210,[130007|130007|130007|130007|130007],[408234503|408234505|408234507|408234509|408234511],[224|356],,300034,408234501,25,1,71030
300036,[-1],[408234502|408234504|408234506|408234508|408234510|408234512],,-1,-1,,-1,30003,,,[408234504|408234506|408234508|408234510|408234512],[289|452],,300035,408234502,-1,2,-1
300037,[130011|130011|130011|130011|130011|130011],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Hero_Head,130011,-1,,5,30003,Head_10021,[130011|130011|130011|130011|130011],[408234503|408234505|408234507|408234509|408234511],[359|496],,300036,408234501,25,1,80021
300038,[130013|130013|130013|130013|130013|130013],[408234501|408234503|408234505|408234507|408234509|408234511],Atlas/UI_Hero_Head,130013,-1,,6,30003,Head_10022,[130013|130013|130013|130013|130013],[408234503|408234505|408234507|408234509|408234511],[447|559],,300037,408234501,25,1,80022
300039,[-1],[408234502|408234504|408234506|408234508|408234510|408234512],,-1,-1,,-1,30003,,,[408234504|408234506|408234508|408234510|408234512],[457|651],,300038,408234502,-1,2,-1
