id,attribute,auto_finish,cost,des,effect,fightforce,isAutoFinish,lv,lvup_pre_id,lvUpCosts,lvUpPreTechs,num,quality,race,tech_building_lv,time,tree_id
2101040952,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1190000,false,952,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040953,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1191250,false,953,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040954,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1192500,false,954,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040955,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1193750,false,955,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040956,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1195000,false,956,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040957,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1196250,false,957,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040958,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1197500,false,958,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040959,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1198750,false,959,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040960,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1200000,false,960,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040961,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1201250,false,961,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040962,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1202500,false,962,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040963,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1203750,false,963,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040964,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1205000,false,964,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040965,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1206250,false,965,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040966,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1207500,false,966,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040967,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1208750,false,967,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040968,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1210000,false,968,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040969,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1211250,false,969,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040970,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1212500,false,970,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040971,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1213750,false,971,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040972,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1215000,false,972,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040973,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1216250,false,973,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040974,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1217500,false,974,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040975,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1218750,false,975,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040976,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1220000,false,976,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040977,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1221250,false,977,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040978,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1222500,false,978,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040979,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1223750,false,979,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040980,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1225000,false,980,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040981,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1226250,false,981,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040982,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1227500,false,982,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040983,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1228750,false,983,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040984,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1230000,false,984,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040985,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1231250,false,985,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040986,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1232500,false,986,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040987,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1233750,false,987,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040988,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1235000,false,988,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040989,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1236250,false,989,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040990,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1237500,false,990,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040991,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1238750,false,991,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040992,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1240000,false,992,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040993,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1241250,false,993,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040994,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1242500,false,994,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040995,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1243750,false,995,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040996,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1245000,false,996,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040997,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1246250,false,997,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040998,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1247500,false,998,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101040999,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1248750,false,999,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101041000,21030,-1,[999|4|1542746|999|5|1542746|999|6|2541211],technology_adv_desc_21030,-1,1250000,false,1000,,[[999|4|1542746]|[999|5|1542746]|[999|6|2541211]],[],10,1,-1,20,277213,210104
2101041001,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1251250,false,1001,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041002,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1252500,false,1002,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041003,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1253750,false,1003,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041004,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1255000,false,1004,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041005,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1256250,false,1005,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041006,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1257500,false,1006,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041007,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1258750,false,1007,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041008,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1260000,false,1008,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041009,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1261250,false,1009,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041010,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1262500,false,1010,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041011,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1263750,false,1011,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041012,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1265000,false,1012,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041013,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1266250,false,1013,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041014,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1267500,false,1014,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041015,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1268750,false,1015,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041016,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1270000,false,1016,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041017,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1271250,false,1017,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041018,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1272500,false,1018,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041019,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1273750,false,1019,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041020,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1275000,false,1020,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041021,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1276250,false,1021,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041022,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1277500,false,1022,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041023,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1278750,false,1023,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041024,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1280000,false,1024,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041025,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1281250,false,1025,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041026,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1282500,false,1026,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041027,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1283750,false,1027,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041028,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1285000,false,1028,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041029,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1286250,false,1029,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041030,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1287500,false,1030,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041031,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1288750,false,1031,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041032,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1290000,false,1032,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041033,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1291250,false,1033,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041034,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1292500,false,1034,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041035,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1293750,false,1035,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041036,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1295000,false,1036,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041037,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1296250,false,1037,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041038,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1297500,false,1038,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041039,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1298750,false,1039,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041040,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1300000,false,1040,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041041,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1301250,false,1041,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041042,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1302500,false,1042,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041043,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1303750,false,1043,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041044,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1305000,false,1044,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041045,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1306250,false,1045,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041046,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1307500,false,1046,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041047,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1308750,false,1047,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041048,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1310000,false,1048,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041049,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1311250,false,1049,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041050,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1312500,false,1050,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041051,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1313750,false,1051,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041052,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1315000,false,1052,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041053,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1316250,false,1053,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041054,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1317500,false,1054,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041055,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1318750,false,1055,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041056,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1320000,false,1056,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041057,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1321250,false,1057,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041058,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1322500,false,1058,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041059,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1323750,false,1059,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041060,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1325000,false,1060,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041061,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1326250,false,1061,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041062,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1327500,false,1062,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041063,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1328750,false,1063,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041064,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1330000,false,1064,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041065,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1331250,false,1065,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041066,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1332500,false,1066,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041067,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1333750,false,1067,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041068,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1335000,false,1068,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041069,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1336250,false,1069,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041070,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1337500,false,1070,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041071,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1338750,false,1071,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041072,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1340000,false,1072,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041073,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1341250,false,1073,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041074,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1342500,false,1074,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041075,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1343750,false,1075,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041076,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1345000,false,1076,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041077,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1346250,false,1077,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041078,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1347500,false,1078,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
2101041079,21030,-1,[999|4|1697021|999|5|1697021|999|6|2795332],technology_adv_desc_21030,-1,1348750,false,1079,,[[999|4|1697021]|[999|5|1697021]|[999|6|2795332]],[],10,1,-1,20,304934,210104
