id,alliance_gift_list,bi_group_entrance,buff,crysta_store_info,discount,dollar,exchangeParam,exchangeType,goods_image,goods_type,icon,info,is_first_reward,is_show,MainUI_btn,name,order,pay_id,percent_show,popupCount,popupTime,previous,privilge_id,reward,reward_extra,reward_special,scale,server_list,show_type,title_image,type_time,vip_exp
502207042,[58],,,,0,9.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1204.png,22,remote:Icon_Function/Activity_513.png,exchange_desc_411214004,-1,1,10,exchange_name_cwzxlb,900,203,3200,-1,,502207041,,502207042,,-1,-1,"1-501,10001-10212,1001-1041",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1204.png,1,-1
502207043,[60],,,,0,29.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1204.png,22,remote:Icon_Function/Activity_513.png,exchange_desc_411214004,-1,1,10,exchange_name_cwzxlb,900,206,2800,-1,,502207042,,502207043,,-1,-1,"1-501,10001-10212,1001-1041",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1204.png,1,-1
502207051,[60],,,,0,29.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1205.png,22,remote:Icon_Function/Activity_514.png,goods_desc_xypflb,-1,1,10,goods_name_cspflb,81,206,3300,-1,,-1,,502207051,,-1,-1,"1-501,10001-10212,1001-1041",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1205.png,1,-1
502207061,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1205.png,22,remote:Icon_Function/Activity_514.png,goods_desc_xypflb,-1,1,10,goods_name_hspflb3,80,208,3300,-1,,-1,,502207061,,-1,-1,"1-501,10001-10212,1001-1041",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1205.png,1,-1
502215555,[59],,,,0,19.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,205,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502217001,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1161.png,22,remote:Icon_Function/Activity_464.png,exchange_desc_yxzw,-1,1,10,exchange_name_szsnzszb,1,205,3895,-1,,-1,,412137161,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1161.png,16,-1
502217002,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1161.png,22,remote:Icon_Function/Activity_464.png,exchange_desc_yxzw,-1,1,10,exchange_name_szsnzszb,1,207,3895,-1,,502217001,,412137162,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1161.png,16,-1
502217003,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1161.png,22,remote:Icon_Function/Activity_464.png,exchange_desc_yxzw,-1,1,10,exchange_name_szsnzszb,1,208,3895,-1,,502217002,,412137163,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1161.png,16,-1
502217011,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1164.png,22,remote:Icon_Function/Activity_470.png,exchange_desc_yxzw,-1,1,10,exchange_name_hszszblb,1,205,3895,-1,,-1,,412247511,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1164.png,16,-1
502217012,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1164.png,22,remote:Icon_Function/Activity_470.png,exchange_desc_yxzw,-1,1,10,exchange_name_hszszblb,1,207,3895,-1,,502217011,,412247512,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1164.png,16,-1
502217013,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1164.png,22,remote:Icon_Function/Activity_470.png,exchange_desc_yxzw,-1,1,10,exchange_name_hszszblb,1,208,3895,-1,,502217012,,412247513,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1164.png,16,-1
502217021,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1167.png,22,remote:Icon_Function/Activity_473.png,exchange_desc_yxzw,-1,1,10,exchange_name_hcszszblb,1,205,3895,-1,,-1,,412305011,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1167.png,16,-1
502217022,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1167.png,22,remote:Icon_Function/Activity_473.png,exchange_desc_yxzw,-1,1,10,exchange_name_hcszszblb,1,207,3895,-1,,502217021,,412305012,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1167.png,16,-1
502217023,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1167.png,22,remote:Icon_Function/Activity_473.png,exchange_desc_yxzw,-1,1,10,exchange_name_hcszszblb,1,208,3895,-1,,502217022,,412305013,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1167.png,16,-1
502217031,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1136.png,22,remote:Icon_Function/Activity_420.png,exchange_desc_fspflb,-1,1,10,exchange_name_fspflb,11,208,3300,-1,,-1,,501177041,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1136.png,16,-1
502217041,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1101.png,22,remote:Icon_Function/Activity_366.png,exchange_desc_409134103,-1,1,10,exchange_name_409134103,80,208,3300,-1,,-1,,409206051,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1101.png,16,-1
502217051,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1159.png,22,remote:Icon_Function/Activity_454.png,exchange_desc_412184005,-1,1,10,exchange_name_412184005,11,208,2560,-1,,-1,,501107071,,-1,-1,"1-501,10213-10324",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1159.png,16,-1
502217061,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1119.png,22,remote:Icon_Function/Activity_395.png,exchange_desc_407220001,-1,1,10,exchange_name_410170003,80,207,3300,-1,,-1,,410180401,,-1,-1,"1-501,10213-10412",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1119.png,17,-1
502217071,[60],,,,0,29.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,206,3041,-1,,-1,,411017061,,-1,-1,"1-501,10213-10513",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,16,-1
502217072,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,207,3040,-1,,502217071,,411017062,,-1,-1,"1-501,10213-10513",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,16,-1
502217073,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,208,3040,-1,,502217072,,411017063,,-1,-1,"1-501,10213-10513",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,16,-1
502217081,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1088.png,22,remote:Icon_Function/Activity_341.png,exchange_desc_lzzblb,-1,1,10,exchange_name_402266658,80,205,1694,-1,,-1,,412068911,,-1,-1,"1-501,10213-99999",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1088.png,17,-1
502217082,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1088.png,22,remote:Icon_Function/Activity_341.png,exchange_desc_lzzblb,-1,1,10,exchange_name_402266658,80,207,1677,-1,,502217081,,412068912,,-1,-1,"1-501,10213-99999",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1088.png,17,-1
502217083,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1088.png,22,remote:Icon_Function/Activity_341.png,exchange_desc_lzzblb,-1,1,10,exchange_name_402266658,80,208,1677,-1,,502217082,,412068913,,-1,-1,"1-501,10213-99999",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1088.png,17,-1
502217091,[52],,,,0,4.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1147.png,22,remote:Icon_Function/Activity_438.png,exchange_desc_411214004,-1,1,10,exchange_name_411214004,900,202,3200,-1,,-1,,411292201,,-1,-1,"1-501,10213-10412",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1147.png,16,-1
502217092,[58],,,,0,9.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1147.png,22,remote:Icon_Function/Activity_438.png,exchange_desc_411214004,-1,1,10,exchange_name_411214004,900,203,3200,-1,,502217091,,411292202,,-1,-1,"1-501,10213-10412",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1147.png,16,-1
502217093,[60],,,,0,29.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1147.png,22,remote:Icon_Function/Activity_438.png,exchange_desc_411214004,-1,1,10,exchange_name_411214004,900,206,2800,-1,,502217092,,411292203,,-1,-1,"1-501,10213-10412",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1147.png,16,-1
502217101,[58],,,,0,9.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1176.png,22,remote:Icon_Function/Activity_483.png,exchange_desc_12081201,-1,1,10,exchange_name_zhgslb,10,203,4908,-1,,-1,,501237101,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1176.png,16,-1
502217102,[59],,,,0,14.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1176.png,22,remote:Icon_Function/Activity_483.png,exchange_desc_12081201,-1,1,10,exchange_name_zhgslb,10,204,3680,-1,,502217101,,501237102,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1176.png,16,-1
502217103,[60],,,,0,29.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1176.png,22,remote:Icon_Function/Activity_483.png,exchange_desc_12081201,-1,1,10,exchange_name_zhgslb,10,206,3480,-1,,502217102,,501237103,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1176.png,16,-1
502217104,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1176.png,22,remote:Icon_Function/Activity_483.png,exchange_desc_12081201,-1,1,10,exchange_name_zhgslb,10,207,3324,-1,,502217103,,501237104,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1176.png,16,-1
502217105,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1176.png,22,remote:Icon_Function/Activity_483.png,exchange_desc_12081201,-1,1,10,exchange_name_zhgslb,10,208,2610,-1,,502217104,,501237105,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1176.png,16,-1
502217111,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1059.png,22,remote:Icon_Function/Activity_293.png,exchange_desc_12081201,-1,1,10,exchange_name_12081201,10,208,4250,-1,,-1,,409267061,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1059.png,16,-1
502211556,[59],,,,0,19.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,205,6180,-1,,-1,,-1,,-1,-1,,,,1,-1
502265001,[51],,,,0,4.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1113.png,22,remote:Icon_Function/Activity_389.png,exchange_desc_409265001,-1,1,10,exchange_name_409265001,1,202,3500,-1,,-1,,409265001,,-1,-1,"1-501,10001-10182,1001-1032",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1113.png,1,-1
502261001,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261002,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261003,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261004,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261005,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261006,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261007,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261008,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261009,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261010,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261011,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261012,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261013,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261014,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261015,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261016,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261017,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261018,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502261019,[58],,,,0,9.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,203,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502270701,[51],,,,0,4.99,,None,remote:BG_Banner/bg_GroupBuying_3.png,3,,,-1,1,-1,exchange_name_412314001,-1,202,3300,-1,,-1,,502270701,,-1,-1,,,,1,-1
502270702,[51],,,,0,4.99,,None,remote:BG_Banner/bg_GroupBuying_3.png,3,,,-1,1,-1,exchange_name_412314001,-1,202,3300,-1,,-1,,502270702,,-1,-1,,,,1,-1
502270703,[58],,,,0,9.99,,None,remote:BG_Banner/bg_GroupBuying_4.png,3,,,-1,1,-1,exchange_name_412314001,-1,203,2700,-1,,-1,,502270703,,-1,-1,,,,1,-1
502270704,[51],,,,0,4.99,,None,remote:BG_Banner/bg_GroupBuying_3.png,3,,,-1,1,-1,exchange_name_412314001,-1,202,3300,-1,,-1,,502270704,,-1,-1,,,,1,-1
502270705,[58],,,,0,9.99,,None,remote:BG_Banner/bg_GroupBuying_4.png,3,,,-1,1,-1,exchange_name_412314001,-1,203,2700,-1,,-1,,502270705,,-1,-1,,,,1,-1
502275555,[59],,,,0,19.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,205,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502286001,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1121.png,22,remote:Icon_Function/Activity_397.png,exchange_desc_yxzw,-1,1,10,exchange_name_lmzszblb,1,205,3895,-1,,-1,,411227111,,-1,-1,"1-501,10108-10212,1005-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1121.png,1,-1
502286002,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1121.png,22,remote:Icon_Function/Activity_397.png,exchange_desc_yxzw,-1,1,10,exchange_name_lmzszblb,1,207,3895,-1,,502286001,,411227112,,-1,-1,"1-501,10108-10212,1005-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1121.png,1,-1
502286003,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1121.png,22,remote:Icon_Function/Activity_397.png,exchange_desc_yxzw,-1,1,10,exchange_name_lmzszblb,1,208,3895,-1,,502286002,,411227113,,-1,-1,"1-501,10108-10212,1005-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1121.png,1,-1
502286011,[58],,,,0,9.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,203,2242,-1,,-1,,412207001,,-1,-1,"1-501,10001-10212,1001-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,1,-1
502286012,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,205,2241,-1,,502286011,,412207002,,-1,-1,"1-501,10001-10212,1001-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,1,-1
502286013,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,207,2240,-1,,502286012,,412207003,,-1,-1,"1-501,10001-10212,1001-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,1,-1
502286014,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,208,2240,-1,,502286013,,412207004,,-1,-1,"1-501,10001-10212,1001-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,1,-1
502286021,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1088.png,22,remote:Icon_Function/Activity_341.png,exchange_desc_lzzblb,-1,1,10,exchange_name_402266658,80,205,1694,-1,,-1,,412068911,,-1,-1,"1-501,10001-10212,1001-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1088.png,5,-1
502286022,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1088.png,22,remote:Icon_Function/Activity_341.png,exchange_desc_lzzblb,-1,1,10,exchange_name_402266658,80,207,1677,-1,,502286021,,412068912,,-1,-1,"1-501,10001-10212,1001-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1088.png,5,-1
502286023,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1088.png,22,remote:Icon_Function/Activity_341.png,exchange_desc_lzzblb,-1,1,10,exchange_name_402266658,80,208,1677,-1,,502286022,,412068913,,-1,-1,"1-501,10001-10212,1001-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1088.png,5,-1
502286031,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_51.png,22,remote:Icon_Function/Activity_147.png,exchange_desc_12081201,-1,1,10,exchange_name_407180002,80,208,3300,-1,,-1,,409216041,,-1,-1,"1-501,10108-10212,1005-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_51.png,1,-1
502286041,[52],,,,0,4.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1204.png,22,remote:Icon_Function/Activity_513.png,exchange_desc_411214004,-1,1,10,exchange_name_cwzxlb,900,202,3200,-1,,-1,,502207041,,-1,-1,"1-501,10108-10212,1005-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1204.png,1,-1
502286042,[58],,,,0,9.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1204.png,22,remote:Icon_Function/Activity_513.png,exchange_desc_411214004,-1,1,10,exchange_name_cwzxlb,900,203,3200,-1,,502286041,,502207042,,-1,-1,"1-501,10108-10212,1005-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1204.png,1,-1
502286043,[60],,,,0,29.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1204.png,22,remote:Icon_Function/Activity_513.png,exchange_desc_411214004,-1,1,10,exchange_name_cwzxlb,900,206,2800,-1,,502286042,,502207043,,-1,-1,"1-501,10108-10212,1005-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1204.png,1,-1
502286051,[60],,,,0,29.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1205.png,22,remote:Icon_Function/Activity_514.png,goods_desc_xypflb,-1,1,10,goods_name_cspflb,81,206,3300,-1,,-1,,502207051,,-1,-1,"1-501,10001-10212,1001-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1205.png,1,-1
502286061,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1205.png,22,remote:Icon_Function/Activity_514.png,goods_desc_xypflb,-1,1,10,goods_name_hspflb3,80,208,3300,-1,,-1,,502207061,,-1,-1,"1-501,10001-10212,1001-1046",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1205.png,1,-1
502286666,[59],,,,0,19.99,,None,,3,gift_3,activity_315_key1|activity_315_key2,-1,-1,-1,exchange_bp_01,-1,205,5000,-1,,-1,,-1,,-1,-1,,,,1,-1
502288001,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1120.png,22,remote:Icon_Function/Activity_396.png,exchange_desc_410170001,-1,1,10,exchange_name_410170001,11,208,3300,-1,,-1,,411157071,,-1,-1,"1-501,10213-10412",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1120.png,16,-1
502288011,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1017.png,22,remote:Icon_Function/Activity_230.png,exchange_desc_403284002,-1,1,10,exchange_name_403284002,11,208,3300,-1,,-1,,409206061,,-1,-1,"1-501,10213-10412",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1017.png,16,-1
502288021,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1121.png,22,remote:Icon_Function/Activity_397.png,exchange_desc_yxzw,-1,1,10,exchange_name_lmzszblb,1,205,3895,-1,,-1,,504156001,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1121.png,17,-1
502288022,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1121.png,22,remote:Icon_Function/Activity_397.png,exchange_desc_yxzw,-1,1,10,exchange_name_lmzszblb,1,207,3895,-1,,502288021,,504156002,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1121.png,17,-1
502288023,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1121.png,22,remote:Icon_Function/Activity_397.png,exchange_desc_yxzw,-1,1,10,exchange_name_lmzszblb,1,208,3895,-1,,502288022,,504156003,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1121.png,17,-1
502288031,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1163.png,22,remote:Icon_Function/Activity_469.png,exchange_desc_yxzw,-1,1,10,exchange_name_zrzszblb,1,205,3895,-1,,-1,,504156011,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1163.png,17,-1
502288032,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1163.png,22,remote:Icon_Function/Activity_469.png,exchange_desc_yxzw,-1,1,10,exchange_name_zrzszblb,1,207,3895,-1,,502288031,,504156012,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1163.png,17,-1
502288033,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1163.png,22,remote:Icon_Function/Activity_469.png,exchange_desc_yxzw,-1,1,10,exchange_name_zrzszblb,1,208,3895,-1,,502288032,,504156013,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1163.png,17,-1
502288041,[60],,,,0,29.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,206,3041,-1,,-1,,411088031,,-1,-1,"1-501,10213-10513",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,16,-1
502288042,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,207,3040,-1,,502288041,,411088032,,-1,-1,"1-501,10213-10513",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,16,-1
502288043,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_52.png,22,remote:Icon_Function/Activity_133.png,pay_push_des_11201201,-1,1,10,pay_push_name_11201201,1,208,3040,-1,,502288042,,411088033,,-1,-1,"1-501,10213-10513",,remote:BG_TriggerGift_S/ActivityBG_Package_S_52.png,16,-1
502288051,[59],,,,0,19.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1088.png,22,remote:Icon_Function/Activity_341.png,exchange_desc_lzzblb,-1,1,10,exchange_name_402266658,80,205,1881,-1,,-1,,510113001,,-1,-1,"1-501,10213-10412",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1088.png,17,-1
502288052,[61],,,,0,49.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1088.png,22,remote:Icon_Function/Activity_341.png,exchange_desc_lzzblb,-1,1,10,exchange_name_402266658,80,207,1881,-1,,502288051,,510113002,,-1,-1,"1-501,10213-10412",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1088.png,17,-1
502288053,[62],,,,0,99.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1088.png,22,remote:Icon_Function/Activity_341.png,exchange_desc_lzzblb,-1,1,10,exchange_name_402266658,80,208,1881,-1,,502288052,,510113003,,-1,-1,"1-501,10213-10412",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1088.png,17,-1
502288061,[52],,,,0,4.99,,None,remote:BG_TriggerGift/ActivityBG_Package_1147.png,22,remote:Icon_Function/Activity_438.png,exchange_desc_411214004,-1,1,10,exchange_name_411214004,900,202,3200,-1,,-1,,411292201,,-1,-1,"1-501,10213-10560",,remote:BG_TriggerGift_S/ActivityBG_Package_S_1147.png,16,-1
