id,day_need,drop_client,first_drop_client,first_reward,force,group_id,icon,kill_exp,kill_exp_hero,level,level_need,level_show,map_instance,map_stage,model,new_ui_banner,pve_id,recommend,reward,reward_join
301006,-1,1410006,1411006,1411006,5100000,301,Head_60379,-1,-1,6,1,6,30001,298106,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410006,-1
301007,-1,1410007,1411007,1411007,5200000,301,Head_60379,-1,-1,7,1,7,30001,298107,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410007,-1
301008,-1,1410008,1411008,1411008,5300000,301,Head_60379,-1,-1,8,1,8,30001,298108,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410008,-1
301009,-1,1410009,1411009,1411009,5400000,301,Head_60379,-1,-1,9,1,9,30001,298109,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410009,-1
301010,-1,1410010,1411010,1411010,5500000,301,Head_60379,-1,-1,10,1,10,30001,298110,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410010,-1
301011,-1,1410011,1411011,1411011,5600000,301,Head_60379,-1,-1,11,1,11,30001,298111,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410011,-1
301012,-1,1410012,1411012,1411012,5700000,301,Head_60379,-1,-1,12,1,12,30001,298112,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410012,-1
301013,-1,1410013,1411013,1411013,5800000,301,Head_60379,-1,-1,13,1,13,30001,298113,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410013,-1
301014,-1,1410014,1411014,1411014,5900000,301,Head_60379,-1,-1,14,1,14,30001,298114,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410014,-1
301015,-1,1410015,1411015,1411015,6000000,301,Head_60379,-1,-1,15,1,15,30001,298115,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410015,-1
301016,-1,1410016,1411016,1411016,6100000,301,Head_60379,-1,-1,16,1,16,30001,298116,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410016,-1
301017,-1,1410017,1411017,1411017,6200000,301,Head_60379,-1,-1,17,1,17,30001,298117,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410017,-1
301018,-1,1410018,1411018,1411018,6300000,301,Head_60379,-1,-1,18,1,18,30001,298118,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410018,-1
301019,-1,1410019,1411019,1411019,6400000,301,Head_60379,-1,-1,19,1,19,30001,298119,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410019,-1
301020,-1,1410020,1411020,1411020,6500000,301,Head_60379,-1,-1,20,1,20,30001,298120,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410020,-1
301021,-1,1410021,1411021,1411021,6600000,301,Head_60379,-1,-1,21,1,21,30001,298121,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410021,-1
301022,-1,1410022,1411022,1411022,6700000,301,Head_60379,-1,-1,22,1,22,30001,298122,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410022,-1
301023,-1,1410023,1411023,1411023,6800000,301,Head_60379,-1,-1,23,1,23,30001,298123,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410023,-1
301024,-1,1410024,1411024,1411024,6900000,301,Head_60379,-1,-1,24,1,24,30001,298124,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410024,-1
301025,-1,1410025,1411025,1411025,7000000,301,Head_60379,-1,-1,25,1,25,30001,298125,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410025,-1
301026,-1,1410026,1411026,1411026,7100000,301,Head_60379,-1,-1,26,1,26,30001,298126,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410026,-1
301027,-1,1410027,1411027,1411027,7200000,301,Head_60379,-1,-1,27,1,27,30001,298127,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410027,-1
301028,-1,1410028,1411028,1411028,7300000,301,Head_60379,-1,-1,28,1,28,30001,298128,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410028,-1
301029,-1,1410029,1411029,1411029,7400000,301,Head_60379,-1,-1,29,1,29,30001,298129,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410029,-1
301030,-1,1410030,1411030,1411030,7500000,301,Head_60379,-1,-1,30,1,30,30001,298130,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301031,-1,1410030,1411030,1411030,7600000,301,Head_60379,-1,-1,31,1,31,30001,298131,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301032,-1,1410030,1411030,1411030,7700000,301,Head_60379,-1,-1,32,1,32,30001,298132,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301033,-1,1410030,1411030,1411030,7800000,301,Head_60379,-1,-1,33,1,33,30001,298133,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301034,-1,1410030,1411030,1411030,7900000,301,Head_60379,-1,-1,34,1,34,30001,298134,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301035,-1,1410030,1411030,1411030,8000000,301,Head_60379,-1,-1,35,1,35,30001,298135,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301036,-1,1410030,1411030,1411030,8100000,301,Head_60379,-1,-1,36,1,36,30001,298136,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301037,-1,1410030,1411030,1411030,8200000,301,Head_60379,-1,-1,37,1,37,30001,298137,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301038,-1,1410030,1411030,1411030,8300000,301,Head_60379,-1,-1,38,1,38,30001,298138,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301039,-1,1410030,1411030,1411030,8400000,301,Head_60379,-1,-1,39,1,39,30001,298139,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
301040,-1,1410030,1411030,1411030,8500000,301,Head_60379,-1,-1,40,1,40,30001,298140,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_301.prefab,banner_S3_bubble_monster_102,-1,,1410030,-1
302001,-1,1410101,1411101,1411101,4200000,302,Head_60386,-1,-1,1,1,1,30001,298201,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410101,-1
302002,-1,1410102,1411102,1411102,4400000,302,Head_60386,-1,-1,2,1,2,30001,298202,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410102,-1
302003,-1,1410103,1411103,1411103,4600000,302,Head_60386,-1,-1,3,1,3,30001,298203,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410103,-1
302004,-1,1410104,1411104,1411104,4800000,302,Head_60386,-1,-1,4,1,4,30001,298204,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410104,-1
302005,-1,1410105,1411105,1411105,5000000,302,Head_60386,-1,-1,5,1,5,30001,298205,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410105,-1
302006,-1,1410106,1411106,1411106,5100000,302,Head_60386,-1,-1,6,1,6,30001,298206,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410106,-1
302007,-1,1410107,1411107,1411107,5200000,302,Head_60386,-1,-1,7,1,7,30001,298207,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410107,-1
302008,-1,1410108,1411108,1411108,5300000,302,Head_60386,-1,-1,8,1,8,30001,298208,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410108,-1
302009,-1,1410109,1411109,1411109,5400000,302,Head_60386,-1,-1,9,1,9,30001,298209,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410109,-1
302010,-1,1410110,1411110,1411110,5500000,302,Head_60386,-1,-1,10,1,10,30001,298210,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410110,-1
302011,-1,1410111,1411111,1411111,5600000,302,Head_60386,-1,-1,11,1,11,30001,298211,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410111,-1
302012,-1,1410112,1411112,1411112,5700000,302,Head_60386,-1,-1,12,1,12,30001,298212,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410112,-1
302013,-1,1410113,1411113,1411113,5800000,302,Head_60386,-1,-1,13,1,13,30001,298213,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410113,-1
302014,-1,1410114,1411114,1411114,5900000,302,Head_60386,-1,-1,14,1,14,30001,298214,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410114,-1
302015,-1,1410115,1411115,1411115,6000000,302,Head_60386,-1,-1,15,1,15,30001,298215,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410115,-1
302016,-1,1410116,1411116,1411116,6100000,302,Head_60386,-1,-1,16,1,16,30001,298216,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410116,-1
302017,-1,1410117,1411117,1411117,6200000,302,Head_60386,-1,-1,17,1,17,30001,298217,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410117,-1
302018,-1,1410118,1411118,1411118,6300000,302,Head_60386,-1,-1,18,1,18,30001,298218,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410118,-1
302019,-1,1410119,1411119,1411119,6400000,302,Head_60386,-1,-1,19,1,19,30001,298219,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410119,-1
302020,-1,1410120,1411120,1411120,6500000,302,Head_60386,-1,-1,20,1,20,30001,298220,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410120,-1
302021,-1,1410121,1411121,1411121,6600000,302,Head_60386,-1,-1,21,1,21,30001,298221,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410121,-1
302022,-1,1410122,1411122,1411122,6700000,302,Head_60386,-1,-1,22,1,22,30001,298222,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410122,-1
302023,-1,1410123,1411123,1411123,6800000,302,Head_60386,-1,-1,23,1,23,30001,298223,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410123,-1
302024,-1,1410124,1411124,1411124,6900000,302,Head_60386,-1,-1,24,1,24,30001,298224,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410124,-1
302025,-1,1410125,1411125,1411125,7000000,302,Head_60386,-1,-1,25,1,25,30001,298225,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410125,-1
302026,-1,1410126,1411126,1411126,7100000,302,Head_60386,-1,-1,26,1,26,30001,298226,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410126,-1
302027,-1,1410127,1411127,1411127,7200000,302,Head_60386,-1,-1,27,1,27,30001,298227,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410127,-1
302028,-1,1410128,1411128,1411128,7300000,302,Head_60386,-1,-1,28,1,28,30001,298228,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410128,-1
302029,-1,1410129,1411129,1411129,7400000,302,Head_60386,-1,-1,29,1,29,30001,298229,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410129,-1
302030,-1,1410130,1411130,1411130,7500000,302,Head_60386,-1,-1,30,1,30,30001,298230,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302031,-1,1410130,1411130,1411130,7600000,302,Head_60386,-1,-1,31,1,31,30001,298231,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302032,-1,1410130,1411130,1411130,7700000,302,Head_60386,-1,-1,32,1,32,30001,298232,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302033,-1,1410130,1411130,1411130,7800000,302,Head_60386,-1,-1,33,1,33,30001,298233,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302034,-1,1410130,1411130,1411130,7900000,302,Head_60386,-1,-1,34,1,34,30001,298234,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302035,-1,1410130,1411130,1411130,8000000,302,Head_60386,-1,-1,35,1,35,30001,298235,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302036,-1,1410130,1411130,1411130,8100000,302,Head_60386,-1,-1,36,1,36,30001,298236,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302037,-1,1410130,1411130,1411130,8200000,302,Head_60386,-1,-1,37,1,37,30001,298237,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302038,-1,1410130,1411130,1411130,8300000,302,Head_60386,-1,-1,38,1,38,30001,298238,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302039,-1,1410130,1411130,1411130,8400000,302,Head_60386,-1,-1,39,1,39,30001,298239,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
302040,-1,1410130,1411130,1411130,8500000,302,Head_60386,-1,-1,40,1,40,30001,298240,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_302.prefab,banner_S3_bubble_monster_101,-1,,1410130,-1
303001,-1,1410201,1411201,1411201,4200000,303,Head_60378,-1,-1,1,1,1,30001,298301,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410201,-1
303002,-1,1410202,1411202,1411202,4400000,303,Head_60378,-1,-1,2,1,2,30001,298302,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410202,-1
303003,-1,1410203,1411203,1411203,4600000,303,Head_60378,-1,-1,3,1,3,30001,298303,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410203,-1
303004,-1,1410204,1411204,1411204,4800000,303,Head_60378,-1,-1,4,1,4,30001,298304,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410204,-1
303005,-1,1410205,1411205,1411205,5000000,303,Head_60378,-1,-1,5,1,5,30001,298305,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410205,-1
303006,-1,1410206,1411206,1411206,5100000,303,Head_60378,-1,-1,6,1,6,30001,298306,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410206,-1
303007,-1,1410207,1411207,1411207,5200000,303,Head_60378,-1,-1,7,1,7,30001,298307,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410207,-1
303008,-1,1410208,1411208,1411208,5300000,303,Head_60378,-1,-1,8,1,8,30001,298308,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410208,-1
303009,-1,1410209,1411209,1411209,5400000,303,Head_60378,-1,-1,9,1,9,30001,298309,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410209,-1
303010,-1,1410210,1411210,1411210,5500000,303,Head_60378,-1,-1,10,1,10,30001,298310,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410210,-1
303011,-1,1410211,1411211,1411211,5600000,303,Head_60378,-1,-1,11,1,11,30001,298311,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410211,-1
303012,-1,1410212,1411212,1411212,5700000,303,Head_60378,-1,-1,12,1,12,30001,298312,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410212,-1
303013,-1,1410213,1411213,1411213,5800000,303,Head_60378,-1,-1,13,1,13,30001,298313,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410213,-1
303014,-1,1410214,1411214,1411214,5900000,303,Head_60378,-1,-1,14,1,14,30001,298314,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410214,-1
303015,-1,1410215,1411215,1411215,6000000,303,Head_60378,-1,-1,15,1,15,30001,298315,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410215,-1
303016,-1,1410216,1411216,1411216,6100000,303,Head_60378,-1,-1,16,1,16,30001,298316,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410216,-1
303017,-1,1410217,1411217,1411217,6200000,303,Head_60378,-1,-1,17,1,17,30001,298317,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410217,-1
303018,-1,1410218,1411218,1411218,6300000,303,Head_60378,-1,-1,18,1,18,30001,298318,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410218,-1
303019,-1,1410219,1411219,1411219,6400000,303,Head_60378,-1,-1,19,1,19,30001,298319,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410219,-1
303020,-1,1410220,1411220,1411220,6500000,303,Head_60378,-1,-1,20,1,20,30001,298320,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410220,-1
303021,-1,1410221,1411221,1411221,6600000,303,Head_60378,-1,-1,21,1,21,30001,298321,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410221,-1
303022,-1,1410222,1411222,1411222,6700000,303,Head_60378,-1,-1,22,1,22,30001,298322,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410222,-1
303023,-1,1410223,1411223,1411223,6800000,303,Head_60378,-1,-1,23,1,23,30001,298323,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410223,-1
303024,-1,1410224,1411224,1411224,6900000,303,Head_60378,-1,-1,24,1,24,30001,298324,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410224,-1
303025,-1,1410225,1411225,1411225,7000000,303,Head_60378,-1,-1,25,1,25,30001,298325,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410225,-1
303026,-1,1410226,1411226,1411226,7100000,303,Head_60378,-1,-1,26,1,26,30001,298326,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410226,-1
303027,-1,1410227,1411227,1411227,7200000,303,Head_60378,-1,-1,27,1,27,30001,298327,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410227,-1
303028,-1,1410228,1411228,1411228,7300000,303,Head_60378,-1,-1,28,1,28,30001,298328,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410228,-1
303029,-1,1410229,1411229,1411229,7400000,303,Head_60378,-1,-1,29,1,29,30001,298329,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410229,-1
303030,-1,1410230,1411230,1411230,7500000,303,Head_60378,-1,-1,30,1,30,30001,298330,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303031,-1,1410230,1411230,1411230,7600000,303,Head_60378,-1,-1,31,1,31,30001,298331,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303032,-1,1410230,1411230,1411230,7700000,303,Head_60378,-1,-1,32,1,32,30001,298332,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303033,-1,1410230,1411230,1411230,7800000,303,Head_60378,-1,-1,33,1,33,30001,298333,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303034,-1,1410230,1411230,1411230,7900000,303,Head_60378,-1,-1,34,1,34,30001,298334,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303035,-1,1410230,1411230,1411230,8000000,303,Head_60378,-1,-1,35,1,35,30001,298335,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303036,-1,1410230,1411230,1411230,8100000,303,Head_60378,-1,-1,36,1,36,30001,298336,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303037,-1,1410230,1411230,1411230,8200000,303,Head_60378,-1,-1,37,1,37,30001,298337,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303038,-1,1410230,1411230,1411230,8300000,303,Head_60378,-1,-1,38,1,38,30001,298338,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303039,-1,1410230,1411230,1411230,8400000,303,Head_60378,-1,-1,39,1,39,30001,298339,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
303040,-1,1410230,1411230,1411230,8500000,303,Head_60378,-1,-1,40,1,40,30001,298340,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_meats_303.prefab,banner_S3_bubble_monster_103,-1,,1410230,-1
311001,-1,7011,,-1,150000,311,Head_60388,-1,-1,1,1,1,30001,311001,Assets/BundleResources/Prefabs/Seasons/S3/WorldMap/Monster/map_boss_311.prefab,banner_S3_bubble_Boss_311,-1,,7101,6911
