id,alliance_tech,attribute_Id,diy_show,effect_march_type,effect_side,fight_force_ratio,fight_force_type,fight_type,fightType,icon,icon_big,max,name,power_ratio_hero,power_ratio_troop,report_show,team_show,type
6009,-1,-1,-1,-1,-1,-1,,,[],,,-1,,0,0,-1,-1,2
6010,-1,-1,-1,-1,-1,-1,,,[],,,-1,,0,0,-1,-1,2
6011,-1,-1,-1,-1,-1,-1,,,[],,,-1,,0,0,-1,-1,2
6012,-1,-1,-1,-1,-1,-1,,,[],,,-1,,0,0,-1,-1,2
6500,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_6500,0,0,-1,-1,2
6501,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_6501,0,0,-1,-1,2
6502,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_6502,0,0,-1,-1,2
6503,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_6503,0,0,-1,-1,2
6504,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_6504,0,0,-1,-1,1
6505,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_6505,0,0,-1,-1,2
6506,-1,-1,-1,-1,-1,-1,,,[],icon_property_ToxicAntibody,,-1,attribute_name_6506,0,0,-1,-1,1
10003,-1,-1,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_10003,0,0,1,-1,1
10004,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_10004,0,0,1,-1,1
10057,-1,-1,-1,-1,-1,-1,,,[],attr_hit,,-1,attribute_name_10057,0,0,-1,-1,1
10103,-1,-1,1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_10103,0,0,1,-1,2
10104,-1,-1,1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_10104,0,0,1,-1,2
10105,-1,-1,-1,-1,-1,-1,,,[],tech_1001,,-1,attribute_name_1040,0,0,-1,-1,2
10106,-1,-1,-1,-1,-1,-1,,,[],tech_1002,,-1,attribute_name_1041,0,0,-1,-1,2
10058,-1,-1,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_10003,0,0,-1,-1,1
10059,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_10004,0,0,-1,-1,1
10157,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_10157,0,0,-1,-1,1
10158,-1,-1,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_10103,0,0,-1,-1,2
10159,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_10104,0,0,-1,-1,2
13003,-1,-1,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_13103,0,0,1,-1,1
13004,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_13104,0,0,1,-1,1
13103,-1,-1,1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_13103,0,0,1,-1,2
13104,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_13104,0,0,1,-1,2
14003,-1,-1,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_14103,0,0,1,-1,1
14004,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_14104,0,0,1,-1,1
14103,-1,-1,1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_14103,0,0,1,-1,2
14104,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_14104,0,0,1,-1,2
15003,-1,-1,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_15103,0,0,1,-1,1
15004,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_15104,0,0,1,-1,1
15103,-1,-1,1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_15103,0,0,1,-1,2
15104,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_15104,0,0,1,-1,2
16000,-1,-1,-1,-1,-1,-1,,,[],attr_morale,,-1,attribute_name_16000,0,0,-1,-1,1
16001,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_16001,0,0,1,-1,2
10088,-1,-1,-1,-1,-1,-1,,,[],attr_morale,,-1,attribute_name_10088,0,0,-1,-1,1
10188,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_10088,0,0,1,-1,2
10189,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_10189,0,0,-1,-1,2
20003,-1,-1,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_20003,0,0,-1,-1,1
20004,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_20004,0,0,-1,-1,1
20005,-1,-1,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_20003,0,0,1,-1,1
20006,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_20004,0,0,1,-1,1
20103,-1,-1,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_20103,0,0,1,-1,2
20104,-1,-1,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_20104,0,0,1,-1,2
21007,-1,10103,-1,-1,-1,-1,,,[],,,-1,attribute_name_20007,0,0,1,-1,2
21008,-1,10104,-1,-1,-1,-1,,,[],,,-1,attribute_name_20008,0,0,1,-1,2
21009,-1,103,-1,-1,-1,-1,,,[],,,-1,attribute_name_20009,0,0,1,-1,2
21010,-1,104,-1,-1,-1,-1,,,[],,,-1,attribute_name_20010,0,0,1,-1,2
21011,-1,122,-1,-1,-1,-1,,,[],,,-1,attribute_name_20011,0,0,-1,-1,2
21012,-1,18,-1,-1,-1,-1,,,[],,,-1,attribute_name_20012,0,0,1,-1,2
21013,-1,19,-1,-1,-1,-1,,,[],,,-1,attribute_name_20013,0,0,1,-1,2
21014,-1,64,-1,-1,-1,-1,,,[],,,-1,attribute_name_20014,0,0,1,-1,1
21015,-1,3,-1,-1,-1,-1,,,[],,,-1,attribute_name_20015,0,0,1,-1,1
21016,-1,4,-1,-1,-1,-1,,,[],,,-1,attribute_name_20016,0,0,1,-1,1
21017,-1,3003,-1,-1,-1,-1,,,[],,,-1,attribute_name_20017,0,0,1,-1,1
21018,-1,3004,-1,-1,-1,-1,,,[],,,-1,attribute_name_20018,0,0,1,-1,1
21019,-1,4003,-1,-1,-1,-1,,,[],,,-1,attribute_name_20019,0,0,1,-1,1
21020,-1,4004,-1,-1,-1,-1,,,[],,,-1,attribute_name_20020,0,0,1,-1,1
21021,-1,5003,-1,-1,-1,-1,,,[],,,-1,attribute_name_20021,0,0,1,-1,1
21022,-1,5004,-1,-1,-1,-1,,,[],,,-1,attribute_name_20022,0,0,1,-1,1
21023,-1,13103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21023,0,0,1,-1,2
21024,-1,13104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21024,0,0,1,-1,2
21025,-1,14103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21025,0,0,1,-1,2
21026,-1,14104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21026,0,0,1,-1,2
21027,-1,15103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21027,0,0,1,-1,2
21028,-1,15104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21028,0,0,1,-1,2
21029,-1,3103,-1,-1,-1,-1,,,[],,,-1,attribute_name_20017,0,0,1,-1,2
21030,-1,3104,-1,-1,-1,-1,,,[],,,-1,attribute_name_20018,0,0,1,-1,2
21031,-1,4103,-1,-1,-1,-1,,,[],,,-1,attribute_name_20019,0,0,1,-1,2
21032,-1,4104,-1,-1,-1,-1,,,[],,,-1,attribute_name_20020,0,0,1,-1,2
21033,-1,5103,-1,-1,-1,-1,,,[],,,-1,attribute_name_20021,0,0,1,-1,2
21034,-1,5104,-1,-1,-1,-1,,,[],,,-1,attribute_name_20022,0,0,1,-1,2
21035,-1,1053,-1,-1,-1,-1,,,[],icon_50016,,-1,attribute_name_1053,0,0,-1,-1,1
21036,-1,1054,-1,-1,-1,-1,,,[],icon_50017,,-1,attribute_name_1054,0,0,-1,-1,1
21037,-1,1055,-1,-1,-1,-1,,,[],icon_50018,,-1,attribute_name_1055,0,0,-1,-1,1
21038,-1,62,-1,-1,-1,-1,,,[],,,-1,attribute_name_21038,0,0,1,-1,2
21039,-1,63,-1,-1,-1,-1,,,[],icon_21039,,-1,attribute_name_21039,0,0,1,-1,2
21040,-1,62,-1,-1,-1,-1,,,[],,,-1,attribute_name_21040,0,0,1,-1,2
21041,-1,63,-1,-1,-1,-1,,,[],icon_21041,,-1,attribute_name_21041,0,0,1,-1,2
21042,-1,62,-1,-1,-1,-1,,,[],,,-1,attribute_name_21042,0,0,1,-1,2
21043,-1,63,-1,-1,-1,-1,,,[],icon_21043,,-1,attribute_name_21043,0,0,1,-1,2
21044,-1,10103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21044,0,0,1,-1,2
21045,-1,10104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21045,0,0,1,-1,2
21046,-1,103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21046,0,0,1,-1,2
21047,-1,104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21047,0,0,1,-1,2
21048,-1,10103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21048,0,0,1,-1,2
21049,-1,10104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21049,0,0,1,-1,2
21050,-1,103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21050,0,0,1,-1,2
21051,-1,104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21051,0,0,1,-1,2
21052,-1,13103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21052,0,0,1,-1,2
21053,-1,13104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21053,0,0,1,-1,2
21054,-1,3103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21054,0,0,1,-1,2
21055,-1,3104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21055,0,0,1,-1,2
21056,-1,13103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21056,0,0,1,-1,2
21057,-1,13104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21057,0,0,1,-1,2
21058,-1,3103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21058,0,0,1,-1,2
21059,-1,3104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21059,0,0,1,-1,2
21060,-1,14103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21060,0,0,1,-1,2
21061,-1,14104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21061,0,0,1,-1,2
21062,-1,4103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21062,0,0,1,-1,2
21063,-1,4104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21063,0,0,1,-1,2
21064,-1,14103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21064,0,0,1,-1,2
21065,-1,14104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21065,0,0,1,-1,2
21066,-1,4103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21066,0,0,1,-1,2
21067,-1,4104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21067,0,0,1,-1,2
21068,-1,15103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21068,0,0,1,-1,2
21069,-1,15104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21069,0,0,1,-1,2
21070,-1,5103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21070,0,0,1,-1,2
21071,-1,5104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21071,0,0,1,-1,2
21072,-1,15103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21072,0,0,1,-1,2
21073,-1,15104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21073,0,0,1,-1,2
21074,-1,5103,-1,-1,-1,-1,,,[],,,-1,attribute_name_21074,0,0,1,-1,2
21075,-1,5104,-1,-1,-1,-1,,,[],,,-1,attribute_name_21075,0,0,1,-1,2
21076,-1,165,-1,-1,-1,-1,,,[],,,-1,attribute_name_21076,0,0,1,-1,2
21077,-1,166,-1,-1,-1,-1,,,[],,,-1,attribute_name_21077,0,0,1,-1,2
30003,-1,3,-1,-1,-1,-1,,,[],attr_01,,-1,attribute_name_30003,0,0,1,-1,1
30004,-1,4,-1,-1,-1,-1,,,[],attr_02,,-1,attribute_name_30004,0,0,1,-1,1
201,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_201,0,0,-1,-1,1
202,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_202,0,0,-1,-1,1
203,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_203,0,0,-1,-1,1
204,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_204,0,0,-1,-1,1
205,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_205,0,0,-1,-1,1
206,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_206,0,0,-1,-1,2
207,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_207,0,0,-1,-1,2
208,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_208,0,0,-1,-1,2
209,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_209,0,0,-1,-1,2
210,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_210,0,0,-1,-1,2
211,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_211,0,0,-1,-1,2
212,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_212,0,0,-1,-1,2
213,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_213,0,0,-1,-1,2
214,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_214,0,0,-1,-1,1
215,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_215,0,0,-1,-1,2
216,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_216,0,0,-1,-1,2
217,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_217,0,0,-1,-1,2
218,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_218,0,0,-1,-1,2
219,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_219,0,0,-1,-1,2
220,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_220,0,0,-1,-1,2
221,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_221,0,0,-1,-1,2
1000103,-1,10103,-1,-1,2,-1,,205|501|503|504|505|506|603,[205|501|503|504|505|506|603],attr_01,,-1,attribute_name_1010103,0,0,1,-1,2
1000104,-1,10104,-1,-1,2,-1,,205|501|503|504|505|506|603,[205|501|503|504|505|506|603],attr_02,,-1,attribute_name_1010104,0,0,1,-1,2
1010103,-1,103,-1,-1,-1,-1,,205|501|503|504|505|506|603,[205|501|503|504|505|506|603],attr_01,,-1,attribute_name_1000103,0,0,-1,-1,2
1010104,-1,104,-1,-1,-1,-1,,205|501|503|504|505|506|603,[205|501|503|504|505|506|603],attr_02,,-1,attribute_name_1000104,0,0,-1,-1,2
1000105,-1,10103,-1,-1,1,-1,,205|501|503|504|505|506|603,[205|501|503|504|505|506|603],attr_01,,-1,attribute_name_1000105,0,0,2,-1,2
1000106,-1,18,-1,-1,-1,-1,,104,[104],attr_damage,,-1,attribute_name_1000106,0,0,2,-1,2
1000107,-1,103,-1,-1,2,-1,,205|207,[205|207],attr_01,,-1,attribute_name_1010103,0,0,2,-1,2
1000108,-1,104,-1,-1,2,-1,,205|207,[205|207],attr_02,,-1,attribute_name_1010104,0,0,2,-1,2
1000119,-1,19,1,-1,2,-1,,205|501|503|504|505|506|603,[205|501|503|504|505|506|603],attr_damage-reduction,,-1,attribute_name_1000119,0,0,1,1,2
1000201,-1,10103,1,-1,-1,-1,,605,[605],attr_01,,-1,attribute_name_1000201,0,0,1,-1,2
1000202,-1,10103,1,-1,-1,-1,,605,[605],attr_01,,-1,attribute_name_1000202,0,0,1,-1,2
1000203,-1,10103,1,-1,-1,-1,,605,[605],attr_01,,-1,attribute_name_1000203,0,0,1,-1,2
1100003,-1,10103,-1,-1,-1,-1,,101|102|103|104|204|208|604|608|613|614,[101|102|103|104|204|208|604|608|613|614],attr_01,,-1,attribute_name_1100003,0,0,1,-1,2
1100004,-1,10104,-1,-1,-1,-1,,101|102|103|104|204|208|604|608|613|614,[101|102|103|104|204|208|604|608|613|614],attr_02,,-1,attribute_name_1100004,0,0,1,-1,2
1100103,-1,103,-1,-1,-1,-1,,301,[301],attr_01,,-1,attribute_name_1100103,0,0,-1,-1,2
1100104,-1,104,-1,-1,-1,-1,,301,[301],attr_02,,-1,attribute_name_1100104,0,0,-1,-1,2
1200103,-1,103,-1,76,-1,-1,,,[],attr_01,,-1,attribute_name_1200103,0,0,1,-1,2
1200104,-1,104,-1,76,-1,-1,,,[],attr_02,,-1,attribute_name_1200104,0,0,1,-1,2
1200105,-1,18,-1,-1,-1,-1,,,[],,,-1,alliance_tech_desc_1010504,0,0,1,-1,2
1200106,-1,13103,-1,76,-1,-1,,,[],attr_01,,-1,attribute_name_1200106,0,0,1,-1,2
1200107,-1,13104,-1,76,-1,-1,,,[],attr_02,,-1,attribute_name_1200107,0,0,1,-1,2
1200108,-1,14103,-1,76,-1,-1,,,[],attr_01,,-1,attribute_name_1200108,0,0,1,-1,2
1200109,-1,14104,-1,76,-1,-1,,,[],attr_02,,-1,attribute_name_1200109,0,0,1,-1,2
1200110,-1,15103,-1,76,-1,-1,,,[],attr_01,,-1,attribute_name_1200110,0,0,1,-1,2
1200111,-1,15104,-1,76,-1,-1,,,[],attr_02,,-1,attribute_name_1200111,0,0,1,-1,2
1200112,-1,18,-1,-1,-1,-1,,,[],,,-1,attribute_name_1200112,0,0,1,-1,2
1200113,-1,18,-1,8,-1,-1,,,[],tech_1001,,-1,attribute_name_1200113,0,0,1,-1,2
1200114,-1,19,-1,8,-1,-1,,,[],tech_2003,,-1,attribute_name_1200114,0,0,1,-1,2
1200115,1,18,-1,-1,-1,-1,,101|102|103|104|105|208|601|602|604|607|608|609|610|613|614,[101|102|103|104|105|208|601|602|604|607|608|609|610|613|614],attr_damage,,-1,attribute_name_1200115,0,0,-1,-1,2
1200116,1,19,-1,-1,-1,-1,,101|102|103|104|105|208|601|602|604|607|608|609|610|613|614,[101|102|103|104|105|208|601|602|604|607|608|609|610|613|614],attr_damage-reduction,,-1,attribute_name_1200116,0,0,-1,-1,2
1200117,-1,18,-1,-1,-1,-1,,,[],,,-1,attribute_name_1200117,0,0,1,-1,2
1200118,-1,18,-1,-1,-1,-1,,,[],,,-1,attribute_name_1200118,0,0,1,-1,2
1200119,-1,18,-1,-1,-1,-1,,,[],,,-1,attribute_name_1200119,0,0,1,-1,2
1200120,-1,18,-1,-1,-1,-1,,,[],,,-1,attribute_name_1200120,0,0,1,-1,2
1200121,-1,18,-1,-1,-1,-1,,303,[303],,,-1,attribute_name_1200121,0,0,1,-1,2
1200122,-1,18,-1,-1,-1,-1,,,[],,,-1,attribute_name_1200122,0,0,1,-1,2
1300103,-1,103,-1,-1,-1,-1,,,[],attr_01,,5000,attribute_name_1300103,0,0,-1,-1,2
1300104,-1,104,-1,-1,-1,-1,,,[],attr_02,,5000,attribute_name_1300104,0,0,-1,-1,2
1300105,-1,10104,-1,-1,-1,-1,,,[],,,20000,attribute_name_1300105,0,0,-1,-1,2
1300106,-1,10188,-1,-1,-1,-1,,,[],,,5000,attribute_name_1300106,0,0,-1,-1,2
1300107,-1,1136,-1,-1,-1,-1,,,[],,,10000,attribute_name_1300107,0,0,-1,-1,2
1300108,-1,1137,-1,-1,-1,-1,,,[],,,10000,attribute_name_1300108,0,0,-1,-1,2
1400101,-1,-1,-1,-1,-1,-1,,,[],,,10,attribute_name_1400101,0,0,1,-1,1
1400102,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400102,0,0,1,-1,2
1400103,-1,-1,-1,-1,-1,-1,,,[],,,43200,attribute_name_1400103,0,0,1,-1,1
1400104,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400104,0,0,1,-1,2
1400105,-1,18,-1,-1,-1,-1,,104,[104],,,10000,attribute_name_1400105,0,0,1,-1,2
1400106,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400106,0,0,1,-1,2
1400107,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400107,0,0,1,-1,2
1400201,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400201,0,0,1,-1,2
1400202,-1,10103,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400202,0,0,1,-1,2
1400203,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400203,0,0,1,-1,2
1400204,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400204,0,0,1,-1,2
1400301,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400301,0,0,1,-1,1
1400302,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400302,0,0,1,-1,1
1400303,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400303,0,0,1,-1,1
1400304,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400304,0,0,1,-1,1
1400305,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400305,0,0,1,-1,1
1400306,-1,-1,-1,-1,-1,-1,,,[],,,10000,attribute_name_1400306,0,0,1,-1,1
1400307,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400307,0,0,1,-1,2
1400308,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400308,0,0,1,-1,2
1400309,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400309,0,0,1,-1,2
1400310,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400310,0,0,1,-1,2
1400311,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400311,0,0,1,-1,2
1400312,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400312,0,0,1,-1,1
1400313,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400313,0,0,1,-1,2
1400314,-1,-1,-1,-1,-1,-1,,,[],,,100,attribute_name_1400314,0,0,1,-1,1
1400315,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400315,0,0,1,-1,2
1400316,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400316,0,0,1,-1,1
1400401,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400401,0,0,1,-1,1
1400402,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400402,0,0,1,-1,1
1400403,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400403,0,0,1,-1,1
1400404,-1,-1,-1,-1,-1,-1,,,[],,,10000000,attribute_name_1400404,0,0,1,-1,1
1500101,-1,18,-1,-1,-1,-1,,615,[615],,,-1,attribute_name_1500101,0,0,1,-1,2
1500102,-1,-1,-1,-1,-1,-1,,615,[615],,,-1,attribute_name_1500102,0,0,1,-1,2
1500103,-1,18,-1,-1,-1,-1,,616,[616],,,-1,attribute_name_1500103,0,0,1,-1,2
1500104,-1,18,-1,-1,-1,-1,,617,[617],,,-1,attribute_name_1500104,0,0,1,-1,2
1500105,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_1500105,0,0,-1,-1,2
1500106,-1,-1,-1,-1,-1,-1,,,[],,,-1,attribute_name_1500106,0,0,-1,-1,1
