id,conditionParamList,banner_icon,banner_image,banner_time,close_country,condition,correlate_show,date_color,date_dec,date_show,date_type,DefeatUI_desc,DefeatUI_icon,delay_time,describe,end_form_finish,end_show_time,entry_icon_type,exchangeRange,extra_reward,faq,form_list,goto_type,goto_value,gotoValueNum,icon,is_commerce,is_open,is_resources,item,login_data_get,loop_type,mail,MainTime_show,MainUI_btn,MainUI_icon,MainUI_isShow,MainUI_name,MainUI_order,MainUI_require,MainUI_show,mutex,name,on_broad,open_country,OpenPanel,order,param,param2,plat,recommend_type,recycle,red_point,reward_activity,reward_show,season,server_activity_time,server_list,server_open_day,service_id,show_colortype,show_desc,show_pic,show_reward,show_type,spec_name,switch_name,take_effect_time,time_type,type,ui_image,ui_type,uid,weight
3697,[[2|117|7]],,remote:BG_Banner/banner_rank_1.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4248|19,19|3273|200|506066001|400|506066002|1000|506066003|2000|506066004|6000|506066005|16000|506066006",-1,,[],remote:Icon_Function/Activity_519.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,activity_name_408084002,-1,,show_ranking_main_panel,99999,[510016101|510016102|510016103|510016104|510016105|510016106|510016107|510016108|510016109],,,-1,,-1,,505276303,2,,"1-501,10377-10560",,,-1,activity_describe_171,,-1,-1,exchange_name_402266658,activity_self_select_pack,"6|5,6|6",18,70,,,,1
3698,[[2|117|7]],,remote:BG_FullScreen/ActivityBG_Package_103.jpg,-1,,2|117|7,-1,1,,1,1,,,-1,activity_describe_tonghuo,,-1,4,[],,activity_faq_tonghuo,"7|593|405151001,96|405151001,31|529",-1,,[],remote:Icon_Function/Activity_258.png,1,1,-1,-1,1,-1,-1,1,4,,-1,,-1,,1,,activity_name_tonghuo,-1,,,-1,[412245001|412245002|412245003|412245004|412245005],,,-1,,-1,,507036001,2,,"1-501,10377-10560",,,-1,,,-1,-1,,,"6|4,6|7",18,63,,,,6
3699,[[2|117|7]],,remote:BG_Banner/banner_LuckyBox_1.png,-1,,2|117|7,-1,-1,,-1,-1,,,-1,activity_desc_lxdb,74,-1,1,[],,activity_faq_lxdb,74|8,-1,,[],remote:Icon_Function/Activity_338.png,1,0,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,activity_name_lxdb,-1,,,-1,,,,-1,,-1,,,2,,"1-501,10377-10560",,,-1,,,-1,-1,,,"6|7,6|7",18,78,,,,100
3700,[[2|117|7]],,remote:BG_Banner/banner_7days_1.png,-1,,2|117|7,-1,-1,,-1,-1,,,-1,activity_describe_dlhl,,-1,2,[],,,66|365,-1,,[],remote:Icon_Function/Activity_296.png,1,1,-1,-1,1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_denglu,-1,,,-1,[412065557],,,-1,,-1,,,2,,"1-501,10377-10560",,,-1,,,-1,-1,,,"6|7,7|6",18,69,,,,4
3701,[[2|117|5]],,remote:BG_Banner/banner_shop_51.png,-1,,2|117|5,-1,-1,,-1,-1,,Activity_18,-1,activity_describe_3701,145,-1,1,[],,activity_faq_3701,145|605|7,-1,,[],Activity_18,1,1,-1,-1,-1,1,-1,-1,1,,-1,,-1,,-1,,activity_name619,-1,,show_city_fund,-1,[405095001],,,2,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10671-19999",,,-1,,,-1,-1,,activity_cityfund,17520,2,10036,,,,9997
3702,[[2|117|7]],,Textures/ActivityList/Activity_Banner_2,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|410|204005,34|13",-1,,[],Activity_54,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,411227006,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,"6|2|6,6|2|6,-1",13,32,,,,900
3703,[[2|117|7]],,Textures/ActivityList/Activity_Banner_2,-1,,2|117|7,-1,-1,,-1,-1,activity_describe_171,,-1,activity_describe_335,,-1,2,[],,activity_faq_bp,38|4025|509023333|10270002|328|300|404220350|12089999|1|0|0,-1,,[],Activity_54,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name335,-1,,,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10561-19999",,,-1,activity_describe_171,,-1,-1,,,"6|2|6,6|2|6,-1",13,34,,,,900
3704,[[2|117|7]],,Textures/ActivityList/Activity_Banner_4,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|410|204005,34|16",-1,,[],Activity_107,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_xueguai,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,411227006,-1,,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,1|6|6,22,32,,,,900
3705,[[2|117|7]],,Textures/ActivityList/Activity_Banner_4,-1,,2|117|7,-1,-1,,-1,-1,activity_describe_171,,-1,activity_namexueguai,,-1,2,[],,activity_faq_bp,38|4025|509023334|10270002|328|300|404220350|12089999|1|0|0,-1,,[],Activity_107,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_namexueguai,-1,,,-1,,,,-1,,-1,,,-1,,"1-501,10561-19999",,,-1,activity_describe_171,,-1,-1,,,1|6|6,22,34,,,,900
3706,[[2|117|7]],,remote:BG_FullScreen/ActivityBG_Skeleton_Army.jpg,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_kldj,,-1,1,[],,activity_faq_kldj,"77|1,31|308,34|15",-1,,[],remote:Icon_Function/Activity_340.png,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_name_kulou,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,412176011,1,,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,"0|1,0|4",18,80,,,,1
3707,[[2|117|7]],,Textures/ActivityList/Activity_Banner_2,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|410|204005,34|13",-1,,[],Activity_54,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,411227006,1,,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,"1|2,1|7",18,32,,,,900
3708,[[2|117|7]],,Textures/ActivityList/Activity_Banner_2,-1,,2|117|7,-1,-1,,-1,-1,activity_describe_171,,-1,activity_describe_335,,-1,2,[],,activity_faq_bp,38|4025|509023335|10270002|328|300|404220350|12089999|1|0|0,-1,,[],Activity_54,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name335,-1,,,-1,,,,-1,,-1,,,1,,"1-501,10561-19999",,,-1,activity_describe_171,,-1,-1,,,"1|2,1|7",18,34,,,,900
3709,[[2|117|7]],,Textures/ActivityList/Activity_Banner_4,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|410|204005,34|16",-1,,[],Activity_107,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_xueguai,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,411227006,1,,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,"3|2,3|7",18,32,,,,900
3710,[[2|117|7]],,Textures/ActivityList/Activity_Banner_4,-1,,2|117|7,-1,-1,,-1,-1,activity_describe_171,,-1,activity_namexueguai,,-1,2,[],,activity_faq_bp,38|4025|509023336|10270002|328|300|404220350|12089999|1|0|0,-1,,[],Activity_107,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_namexueguai,-1,,,-1,,,,-1,,-1,,,1,,"1-501,10561-19999",,,-1,activity_describe_171,,-1,-1,,,"3|2,3|7",18,34,,,,900
3711,[[2|117|7]],,remote:BG_FullScreen/ActivityBG_Skeleton_Army.jpg,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_kldj,,-1,1,[],,activity_faq_kldj,"77|1,31|308,34|15",-1,,[],remote:Icon_Function/Activity_340.png,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_name_kulou,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,412176011,1,,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,"4|1,4|4",18,80,,,,1
3712,[[2|117|7]],,Textures/ActivityList/Activity_Banner_2,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|410|204005,34|13",-1,,[],Activity_54,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,411227006,1,,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,"5|2,5|7",18,32,,,,900
3713,[[2|117|7]],,Textures/ActivityList/Activity_Banner_2,-1,,2|117|7,-1,-1,,-1,-1,activity_describe_171,,-1,activity_describe_335,,-1,2,[],,activity_faq_bp,38|4025|509023337|10270002|328|300|404220350|12089999|1|0|0,-1,,[],Activity_54,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name335,-1,,,-1,,,,-1,,-1,,,1,,"1-501,10561-19999",,,-1,activity_describe_171,,-1,-1,,,"5|2,5|7",18,34,,,,900
3714,[[2|117|7]],,Textures/ActivityList/Activity_Banner_4,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|410|204005,34|16",-1,,[],Activity_107,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_xueguai,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,411227006,1,,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,"7|2,7|7",18,32,,,,900
3715,[[2|117|7]],,Textures/ActivityList/Activity_Banner_4,-1,,2|117|7,-1,-1,,-1,-1,activity_describe_171,,-1,activity_namexueguai,,-1,2,[],,activity_faq_bp,38|4025|509023338|10270002|328|300|404220350|12089999|1|0|0,-1,,[],Activity_107,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_namexueguai,-1,,,-1,,,,-1,,-1,,,1,,"1-501,10561-19999",,,-1,activity_describe_171,,-1,-1,,,"7|2,7|7",18,34,,,,900
3716,[[2|117|7]],,remote:BG_FullScreen/ActivityBG_Skeleton_Army.jpg,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_kldj,,-1,1,[],,activity_faq_kldj,"77|1,31|308,34|15",-1,,[],remote:Icon_Function/Activity_340.png,-1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_name_kulou,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,412176011,1,,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,"8|1,8|4",18,80,,,,1
3717,[[2|117|7]],,Textures/ActivityList/Activity_Banner_2,-1,,2|117|7,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|410|204005,34|13",-1,,[],Activity_54,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,411227006,1,,"1-501,10561-19999",,,-1,UI_RallyActivity_015,,-1,-1,,,"9|2,9|7",18,32,,,,900
3718,[[2|117|7]],,Textures/ActivityList/Activity_Banner_2,-1,,2|117|7,-1,-1,,-1,-1,activity_describe_171,,-1,activity_describe_335,,-1,2,[],,activity_faq_bp,38|4025|509023339|10270002|328|300|404220350|12089999|1|0|0,-1,,[],Activity_54,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name335,-1,,,-1,,,,-1,,-1,,,1,,"1-501,10561-19999",,,-1,activity_describe_171,,-1,-1,,,"9|2,9|7",18,34,,,,900
3719,[[2|117|7]],,remote:BG_Banner/banner_Gachapon01.png,-1,,2|117|7,-1,3,,1,1,,,-1,,,-1,2,[],,activity_faq_niudan,"79|7|5|507010002|1000|507010001,31|564,7|604|507010001",-1,,[],remote:Icon_Function/Activity_579.png,1,1,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,activity_name_niudan,-1,,,-1,[404291000|507011002|507011003|507011004|507011005|507011006|507011007|507011008],,,-1,,-1,,411227001,-1,2025-9-15 00:00:00|2025-9-21 23:59:59,"1-501,10108-10376",,,-1,activity_describe_171,,-1,-1,,,2025-9-15 00:00:00|2025-9-21 23:59:59,1,82,,,,2
3720,[[2|117|7]],,remote:BG_Banner/banner_Gachapon01.png,-1,,2|117|7,-1,-1,,-1,-1,,,-1,activity_name330,,-1,2,[],,activity_faq_bp,38|4024|509046001|10270002|549|500|404220350|12089999|1|0|0,-1,,[],Activity_21,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_niudanbp,-1,,,-1,,,,-1,,-1,,,-1,2025-9-15 00:00:00|2025-9-21 23:59:59,"1-501,10108-10376",,,-1,,,-1,-1,,,2025-9-15 00:00:00|2025-9-21 23:59:59,1,34,,,,1
3721,[[2|117|7]],,remote:BG_Banner/banner_rank_1.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4294|19,19|3274|200|505276001|500|412067802|1000|412067803|2000|412067804|5000|412067805|15000|505276006",-1,,[],remote:Icon_Function/Activity_518.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,activity_name_mbcb,-1,,show_ranking_main_panel,99999,[407251001|507147001|507147002|507147003|507147004|507147005|507147006|507147007|507147008|507147009|507147010],,,-1,,-1,,506058401,-1,2025-9-15 00:00:00|2025-9-16 23:59:59,"1-501,10108-10184",,,-1,activity_describe_171,,-1,-1,pay_push_name_11201201,activity_self_select_pack,2025-9-15 00:00:00|2025-9-16 23:59:59,1,70,,,,1
3722,[[2|117|7]],,remote:BG_Banner/banner_HeroTrial_3.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4295|19,19|3275|1000|505276101|2000|412068002|5000|412068003|10000|412068004|30000|412068005|80000|505276106",-1,,[],remote:Icon_Function/Activity_522.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,race_name_777,-1,,show_ranking_main_panel,99999,[407251001|507147101|507147102|507147103|507147104|507147105|507147106],,,-1,,-1,,506058402,-1,2025-9-17 00:00:00|2025-9-18 23:59:59,"1-501,10108-10184",,,-1,activity_describe_171,,-1,-1,pay_tehui_2,activity_self_select_pack,2025-9-17 00:00:00|2025-9-18 23:59:59,1,70,,,,102
3723,[[2|117|7]],,remote:BG_Banner/S_banner_zhanling_17.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4296|19,19|3276|50|505276201|100|412068202|300|412068203|500|412068204|1500|412068205|4000|505276206",-1,,[],remote:Icon_Function/Activity_521.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,activity_name_zswcb,-1,,show_ranking_main_panel,99999,[407251001|507147201|507147202|507147203|507147204|507147205|507147206],,,-1,,-1,,506058403,-1,2025-9-19 00:00:00|2025-9-20 23:59:59,"1-501,10108-10184",,,-1,activity_describe_171,,-1,-1,exchange_name_12081201,activity_self_select_pack,2025-9-19 00:00:00|2025-9-20 23:59:59,1,70,,,,103
3724,[[2|117|7]],,remote:BG_Banner/banner_donate-troops.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4291|19,19|3271|500|505276001|1000|505276002|2500|505276003|5000|505276004|15000|505276005|40000|505276006",-1,,[],remote:Icon_Function/Activity_517.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,activity_name_cwcc,-1,,show_ranking_main_panel,99999,[606046001|606046002|606046003|606046004|606046005|606046006|606046007],,,-1,,-1,,505276301,-1,2025-9-15 00:00:00|2025-9-16 23:59:59,"1-501,10185-10376",,,-1,activity_describe_171,,-1,-1,exchange_name_cwty,activity_self_select_pack,2025-9-15 00:00:00|2025-9-16 23:59:59,1,70,,,,1
3725,[[2|117|7]],,remote:BG_Banner/banner_rank_1.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4201|19,19|3272|200|505276101|500|505276102|1000|505276103|2000|505276104|5000|505276105|15000|505276106",-1,,[],remote:Icon_Function/Activity_518.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,activity_name_mbcb,-1,,show_ranking_main_panel,99999,[411016001|411016002|411016003|411016004|411016005|411016006],,,-1,,-1,,505276302,-1,2025-9-17 00:00:00|2025-9-18 23:59:59,"1-501,10185-10376",,,-1,activity_describe_171,,-1,-1,pay_push_name_11201201,activity_self_select_pack,2025-9-17 00:00:00|2025-9-18 23:59:59,1,70,,,,1
3726,[[2|117|7]],,remote:BG_Banner/banner_rank_1.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4248|19,19|3273|200|506066001|400|506066002|1000|506066003|2000|506066004|6000|506066005|16000|506066006",-1,,[],remote:Icon_Function/Activity_519.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,activity_name_408084002,-1,,show_ranking_main_panel,99999,[510016101|510016102|510016103|510016104|510016105|510016106|510016107|510016108|510016109],,,-1,,-1,,505276303,-1,2025-9-19 00:00:00|2025-9-20 23:59:59,"1-501,10185-10376",,,-1,activity_describe_171,,-1,-1,exchange_name_402266658,activity_self_select_pack,2025-9-19 00:00:00|2025-9-20 23:59:59,1,70,,,,1
3727,[[2|117|7]],,remote:BG_FullScreen/ActivityBG_Package_103.jpg,-1,,2|117|7,-1,1,,1,1,,,-1,activity_describe_tonghuo,,-1,4,[],,activity_faq_tonghuo,"7|627|405151001,96|405151001,31|529",-1,,[],remote:Icon_Function/Activity_258.png,1,0,-1,-1,1,-1,-1,1,4,,-1,,-1,,1,,activity_name_tonghuo,-1,,,-1,[412245001|412245002|412245003|412245004|412245005],,,-1,,-1,,507036001,-1,2025-9-18 00:00:00|2025-9-21 23:59:59,"1-501,10108-10376",,,-1,,,-1,-1,,,2025-9-18 00:00:00|2025-9-21 23:59:59,1,63,,,,6
372701,[[2|117|7]],,remote:BG_FullScreen/ActivityBG_Package_new13.jpg,-1,,2|117|7,-1,6,,1,1,,,-1,,,-1,2,[],,activity_faq_639,"50|401124901|2,7|648|401081002",-1,,[],remote:Icon_Function/Activity_478.png,1,1,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,goods_name_12110001,-1,,,-1,[407196001|407196002|407196003],,,-1,,-1,,507108601,-1,2025-9-16 00:00:00|2025-9-21 23:59:59,"1-501,10108-10376",,,-1,,,-1,-1,,,2025-9-16 00:00:00|2025-9-21 23:59:59,1,49,,,,1
3728,[[2|117|7]],,remote:BG_Banner/banner_LuckyBox_1.png,-1,,2|117|7,-1,-1,,-1,-1,,,-1,activity_desc_lxdb,74,-1,1,[],,activity_faq_lxdb,74|5,-1,,[],remote:Icon_Function/Activity_338.png,1,0,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,activity_name_lxdb,-1,,,-1,,,,-1,,-1,,,-1,2025-9-21 00:00:00|2025-9-21 23:59:59,"1-501,10108-10376",,,-1,,,-1,-1,,,2025-9-21 00:00:00|2025-9-21 23:59:59,1,78,,,,100
3729,[[2|117|7]],,remote:BG_Banner/banner_7days_1.png,-1,,2|117|7,-1,-1,,-1,-1,,,-1,activity_describe_dlhl,,-1,2,[],,,66|365,-1,,[],remote:Icon_Function/Activity_296.png,1,1,-1,-1,1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_denglu,-1,,,-1,[412065557],,,-1,,-1,,,-1,2025-9-21 00:00:00|2025-9-27 23:59:59,"1-501,10001-10376",,,-1,,,-1,-1,,,2025-9-21 00:00:00|2025-9-27 23:59:59,1,69,,,,4
3730,[[2|117|7]],,remote:BG_Banner/banner_Popularity.png,-1,,2|117|7,-1,1,,1,1,,,-1,,,-1,4,[],,activity_name_lxczhd_faq,128|7,-1,,[],remote:Icon_Function/Activity_627.png,1,1,-1,-1,1,-1,5025,1,4,,-1,,-1,,1,,activity_name_lxczhd,-1,,,-1,[509056001|509056002|509056003|509056004|509056005],,,-1,,7,,,-1,2025-9-12 00:00:00|2025-9-17 23:59:59,"1-501,10001-10376",,,-1,,,-1,-1,,,2025-9-12 00:00:00|2025-9-17 23:59:59,1,10022,,,,6
3731,[[2|117|7]],,remote:BG_Banner/S_banner_zhanling_5.png,-1,,2|117|7,-1,3,,1,1,,,-1,,,-1,1,[],,dice_02,"53|30,31|556,7|545|401250002",-1,,[],remote:Icon_Function/Activity_190.png,1,1,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,dice_01,-1,,,-1,[403115001|403115002|403115003|403115004|403115005|403115006|403115007|403115008],,,-1,,-1,,,-1,2025-9-15 00:00:00|2025-9-21 23:59:59,"1-501,10001-10107",,,-1,,,-1,-1,,,2025-9-15 00:00:00|2025-9-21 23:59:59,1,53,,,,101
3732,[[2|117|7]],,remote:BG_Banner/S_banner_zhanling_5.png,-1,,2|117|7,-1,-1,,-1,-1,,,-1,,,-1,2,[],,activity_faq_bp,38|2047|509051557|10270002|397|300|402024999|401264010|1|0|0,-1,,[],remote:Icon_Function/Activity_190.png,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_bp_touzi,-1,,,-1,,,,-1,,-1,,,-1,2025-9-15 00:00:00|2025-9-21 23:59:59,"1-501,10001-10107",,,-1,,,-1,-1,,,2025-9-15 00:00:00|2025-9-21 23:59:59,1,34,,,,100
3733,[[2|117|7]],,remote:BG_Banner/banner_HeroTrial_3.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4203|19,19|3274|500|503300301|2000|503300302|5000|503300303|10000|503300304|30000|503300305",-1,,[],remote:Icon_Function/Activity_520.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,race_name_111,-1,,show_ranking_main_panel,99999,[407251001|410242001|410242002|410242003|410242004|410242005],,,-1,,-1,,,-1,2025-9-15 00:00:00|2025-9-16 23:59:59,"1-501,10001-10107",,,-1,activity_describe_171,,-1,-1,pay_tehui_5,activity_self_select_pack,2025-9-15 00:00:00|2025-9-16 23:59:59,1,70,,,,3
3734,[[2|117|7]],,remote:BG_Banner/banner_HeroTrial_3.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4212|19,19|3275|500|503300401|2000|503300402|5000|503300403|10000|503300404|30000|503300405",-1,,[],remote:Icon_Function/Activity_522.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,race_name_777,-1,,show_ranking_main_panel,99999,[407251001|410242101|410242102|410242103|410242104|410242105],,,-1,,-1,,,-1,2025-9-17 00:00:00|2025-9-18 23:59:59,"1-501,10001-10107",,,-1,activity_describe_171,,-1,-1,pay_tehui_2,activity_self_select_pack,2025-9-17 00:00:00|2025-9-18 23:59:59,1,70,,,,3
3735,[[2|117|7]],,remote:BG_Banner/S_banner_zhanling_17.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,,,-1,2,[],,,"67|4204|19,19|3276|500|503300501|2000|503300502|5000|503300503|10000|503300504|30000|503300505",-1,,[],remote:Icon_Function/Activity_521.png,1,1,-1,-1,-1,-1,2001,-1,16,,-1,,-1,,-1,,activity_name_zswcb,-1,,show_ranking_main_panel,99999,[407251001|411087301|411087302|411087306|411087303|411087304|411087305],,,-1,,-1,,,-1,2025-9-19 00:00:00|2025-9-20 23:59:59,"1-501,10001-10107",,,-1,activity_describe_171,,-1,-1,exchange_name_12081201,activity_self_select_pack,2025-9-19 00:00:00|2025-9-20 23:59:59,1,70,,,,103
3736,[[2|117|7]],,remote:BG_FullScreen/ActivityBG_Package_new10.jpg,-1,,2|117|7,-1,6,,1,1,,,-1,,,-1,2,[],,activity_faq_639,"50|401124901|5,7|576|401081002",-1,,[],remote:Icon_Function/Activity_168.png,1,0,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,goods_name_12110001,-1,,,-1,[409264701|409264702|409264703],,,-1,,-1,,,-1,2025-9-17 00:00:00|2025-9-21 23:59:59,"1-501,10001-10107",,,-1,,,-1,-1,,,2025-9-17 00:00:00|2025-9-21 23:59:59,1,49,,,,104
3737,[[5|1]],,,-1,,5|1,-1,-1,,-1,-1,,,-1,,,-1,1,[],,,,-1,,[],,-1,1,-1,-1,-1,-1,-1,-1,-1,,-1,,-1,,-1,,,-1,,,-1,,,,-1,406181001|406181006|406181009,-1,,,-1,2025-9-6 00:00:00|2025-9-6 23:59:59,"1-501,10561-10565",,,-1,,,-1,-1,,,2025-9-6 00:00:00|2025-9-6 23:59:59,1,39,,,,-1
3738,[[5|1]],,,-1,,5|1,-1,-1,,-1,-1,,,-1,,,-1,1,[],,,,-1,,[],,-1,1,-1,-1,-1,-1,-1,-1,-1,,-1,,-1,,-1,,,-1,,,-1,,,,-1,406181001|406181006|406181009,-1,,,-1,2025-9-7 00:00:00|2025-9-7 23:59:59,"1-501,10561-10565",,,-1,,,-1,-1,,,2025-9-7 00:00:00|2025-9-7 23:59:59,1,39,,,,-1
3739,[[5|1]],,,-1,,5|1,-1,-1,,-1,-1,,,-1,,,-1,1,[],,,,-1,,[],,-1,1,-1,-1,-1,-1,-1,-1,-1,,-1,,-1,,-1,,,-1,,,-1,,,,-1,406181001|406181006|406181009,-1,,,-1,2025-9-8 00:00:00|2025-9-8 23:59:59,"1-501,10561-10565",,,-1,,,-1,-1,,,2025-9-8 00:00:00|2025-9-8 23:59:59,1,39,,,,-1
3740,[[2|117|7]],,remote:BG_Banner/S_banner_zhanling_9.png,-1,,2|117|7,-1,1,,1,1,,,-1,,,-1,2,[],,activity_basezp_1087,"20|111,7|629|204002",-1,,[],Activity_26,1,1,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,activity_name181,-1,,ShowRollingTableGiftPanel,-1,[404291000|507255001|404291001|404291002|404291003|404291004|404291005],,,-1,,-1,,508156201,2,,"1-501,10377-10388",,,-1,activity_describe_171,,-1,-1,,,"7|1,7|7",18,19,,,,4
374001,[[2|117|7]],,remote:BG_Banner/S_banner_zhanling_9.png,-1,,2|117|7,-1,1,,1,1,,,-1,,,-1,2,[],,activity_basezp_1087,"20|111,7|541|204002",-1,,[],Activity_26,1,1,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,activity_name181,-1,,ShowRollingTableGiftPanel,-1,[404291000|507255001|404291001|404291002|404291003|404291004|404291005],,,-1,,-1,,508156201,2,,"1-501,10389-10560",,,-1,activity_describe_171,,-1,-1,,,"7|1,7|7",18,19,,,,4
3741,[[2|117|7]],,remote:BG_Banner/S_banner_zhanling_9.png,-1,,2|117|7,-1,-1,,-1,-1,activity_describe_171,,-1,activity_name330,,-1,2,[],,activity_faq_bp_02,38|4024|509056222|10270002|518|500|404220350|12089999|1|0|0,-1,,[],Activity_21,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name330,-1,,,-1,,,,-1,,-1,,,2,,"1-501,10377-10560",,,-1,activity_describe_171,,-1,-1,,,"7|1,7|7",18,34,,,,3
