id,headAtlas,imageAtlas,animationtype,avatar,blood_hight,bullet_hight,deadAudio,desc,elc_hit,forward,frameChar,frameCharFramerate,frameCharScale,frameRate,head,head_Atlas,hit_hight,horse,image,image_Atlas,name,RageSkill_head,scale,show_id,specialHit
1,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/Empty,100,40,death_human_monster,hero_desc_60067,,-1,,,-1,,Head_60052,,40,-1,Lihui_10006,,hero_name_60067,-1,40,-1,{elc_hit:}
2,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/Empty,100,40,death_human_monster,hero_desc_60067,,1,,,-1,,Head_60052,,40,-1,Lihui_10006,,hero_name_60067,-1,40,-1,{elc_hit:}
60102,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Cannibal,100,40,death_monster,hero_desc_60102,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60018,Atlas/UI_Monster_Head,40,-1,Lihui_RareN60102,Atlas/UI_Hero_Lihui,hero_name_60102,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60103,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Ogre,200,80,death_monster,hero_desc_60103,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60103,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60103,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60104,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/TrollMage,200,80,death_monster,hero_desc_60104,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60084,Atlas/UI_Monster_Head,80,-1,Lihui_RareN60104,Atlas/UI_Hero_Lihui,hero_name_60104,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60105,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/HermitCrab_elite,100,40,death_monster,hero_desc_60105,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60105,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60105,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60106,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/WrongedSoul,150,60,death_monster,hero_desc_60106,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60106,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60106,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60107,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Ghost,150,60,death_monster,hero_desc_60107,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60107,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60107,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60108,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Scorpion,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60108,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60108,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60109,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Resurrected,150,60,death_monster,hero_desc_60109,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60109,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60109,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60110,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Resurrected_archer,150,60,death_monster,hero_desc_60110,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60110,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60110,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60111,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Resurrected_soldier,150,60,death_monster,hero_desc_60111,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60111,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60111,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60112,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Resurrected_captain,180,72,death_monster,hero_desc_60112,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60112,Atlas/UI_Monster_Head,72,-1,Lihui_10006,,hero_name_60112,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60113,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/ErythemaQueen,150,60,death_monster,hero_desc_60113,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60113,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60113,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60114,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Resurrected_mayor,300,120,death_monster,hero_desc_60114,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60114,Atlas/UI_Monster_Head,120,-1,Lihui_10006,,hero_name_60114,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60115,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/BoneDragon,500,50,death_monster,hero_desc_60115,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60115,Atlas/UI_Monster_Head,200,-1,Lihui_10006,,hero_name_60115,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60116,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/BlackKnight,350,50,death_monster,hero_desc_60116,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60116,Atlas/UI_Monster_Head,140,-1,Lihui_10006,,hero_name_60116,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60117,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/BlackWolf,100,40,death_monster,hero_desc_60117,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60117,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60117,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60118,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/BlackBoar,100,40,death_monster,hero_desc_60118,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60118,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60118,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60119,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/BlackBear,100,40,death_monster,hero_desc_60119,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60119,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60119,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60120,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/WyvernType7,600,240,death_monster,hero_desc_60120,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60025,Atlas/UI_Monster_Head,240,-1,Lihui_10006,,hero_name_60120,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60121,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Bear,150,0,death_monster,hero_desc_60017,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60017,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60017,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60122,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/JuMo,450,160,death_monster,hero_desc_60097,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60097,Atlas/UI_Monster_Head,160,-1,Lihui_10006,,hero_name_60097,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60123,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/SLM6,250,100,death_monster,hero_desc_60074,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60074,Atlas/UI_Monster_Head,100,-1,Lihui_10006,,hero_name_60074,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60124,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/RedDragon,400,220,death_monster,hero_desc_60040,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60040,Atlas/UI_Monster_Head,220,-1,Lihui_10006,,hero_name_60040,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60125,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/BlackBear,300,40,death_monster,hero_desc_60119,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60119,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60119,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60126,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Ogre,450,80,death_monster,hero_desc_60103,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60103,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60103,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60127,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Scarab_1,100,40,death_monster,hero_desc_60036,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60036,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60036,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60128,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Ogre,200,80,death_monster,hero_desc_60103,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60103,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60103,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60129,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Treant_small,100,40,death_monster,hero_desc_60129,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60129,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60129,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60130,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Treant_big,150,60,death_monster,hero_desc_60130,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60130,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60130,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60131,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Treant_huge,200,80,death_monster,hero_desc_60131,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60131,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60131,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60132,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/SLM9,100,40,death_monster,hero_desc_60132,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60132,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60132,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60133,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/SLM10,100,40,death_monster,hero_desc_60133,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60133,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60133,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60134,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/STR_small,100,40,death_monster,hero_desc_60134,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60134,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60134,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60135,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/STR_red,100,40,death_monster,hero_desc_60135,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60135,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60135,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60136,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/STR_crystal,100,40,death_monster,hero_desc_60136,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60136,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60136,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60137,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/HermitCrab_crystal,150,60,death_monster,hero_desc_60137,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60137,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60137,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60138,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Robber,150,60,death_human_monster,hero_desc_60138,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60138,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60138,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60139,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Thug,150,60,death_human_monster,hero_desc_60139,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60139,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60139,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60140,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Thug_archer,150,60,death_human_monster,hero_desc_60140,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60140,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60140,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60141,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/zhu6,120,48,death_monster,hero_desc_60037,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60037,Atlas/UI_Monster_Head,48,-1,Lihui_10006,,hero_name_60037,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60142,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/SJR,400,160,death_monster,hero_desc_60095,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60095,Atlas/UI_Monster_Head,160,-1,Lihui_10006,,hero_name_60095,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60143,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Dragon_crystal,500,48,death_monster,hero_desc_60143,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60143,Atlas/UI_Monster_Head,48,-1,Lihui_10006,,hero_name_60143,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60144,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Captain_Hammer,350,140,death_human_monster,hero_desc_60144,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60144,Atlas/UI_Monster_Head,140,-1,Lihui_10006,,hero_name_60144,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60145,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Dragon_Frost,500,200,death_monster,hero_desc_60115,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60145,Atlas/UI_Monster_Head,200,-1,Lihui_10006,,hero_name_60115,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60146,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Cerberus,300,120,death_monster,hero_desc_60039,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60039,Atlas/UI_Monster_Head,120,-1,Lihui_10006,,hero_name_60039,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60148,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Frog_elc,150,60,death_monster,hero_desc_60148,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60148,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60148,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60151,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/SnowMonster,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60151,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60151,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60152,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Scorpion_ice,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60152,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60152,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60153,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/dog_ice,100,40,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60153,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60153,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60154,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/bear_ice,100,40,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60154,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60154,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60155,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Giant_frost,200,80,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60155,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60155,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60156,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Giant_frost_shaman,200,80,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60156,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60156,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60157,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Penguin,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60157,Atlas/UI_Monster_Head,60,-1,Lihui_RareN60157,Atlas/UI_Hero_Lihui,hero_name_60157,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60159,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Scorpion_ice,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60159,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60159,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60160,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/dog_ice,100,40,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60160,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60160,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60161,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/bear_ice,100,40,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60161,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60161,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60162,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Treant_monster_warrior,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60162,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60162,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60163,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Treant_monster_giant,200,80,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60163,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60163,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60164,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Chimpanzee,200,80,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60164,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60164,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60165,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Scarab,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60165,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60165,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60166,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Scarab_big,200,80,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60166,Atlas/UI_Monster_Head,80,-1,Lihui_10006,,hero_name_60166,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60167,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Vulture,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60167,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60167,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60168,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Scorpion_sand,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60168,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60168,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60169,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Desert_SZR,180,72,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60169,Atlas/UI_Monster_Head,72,-1,Lihui_10006,,hero_name_60169,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60170,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Desert_XSTR,180,72,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60170,Atlas/UI_Monster_Head,72,-1,Lihui_10006,,hero_name_60170,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60171,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Desert_FWSTR,300,120,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60171,Atlas/UI_Monster_Head,120,-1,Lihui_10006,,hero_name_60171,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60172,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/RLBB,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60172,Atlas/UI_Monster_Head,60,-1,Lihui_RareN60172,Atlas/UI_Hero_Lihui,hero_name_60172,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60173,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/RLWB,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60173,Atlas/UI_Monster_Head,60,-1,Lihui_RareN60173,Atlas/UI_Hero_Lihui,hero_name_60173,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60174,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/RLNB,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60174,Atlas/UI_Monster_Head,60,-1,Lihui_RareN60174,Atlas/UI_Hero_Lihui,hero_name_60174,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60175,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/SRBB,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60175,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60175,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60176,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/SRWB,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60176,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60176,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60177,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/SRTMS,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60177,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60177,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60178,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/JLBB,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60178,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60178,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60179,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/JLWB,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60179,Atlas/UI_Monster_Head,60,-1,Lihui_10006,,hero_name_60179,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
60180,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/JLSS,150,60,death_monster,hero_desc_60108,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60180,Atlas/UI_Monster_Head,60,-1,Lihui_RareN60180,Atlas/UI_Hero_Lihui,hero_name_60180,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
