id,banner,condition,cost_id,cost_num,cost_price,cost_type,goods,goods_quality,group,is_daily,is_open,order,sale
5987,bg_shop_00,,401081002,4,30,2,503281011,1,584,-1,1,12,10000
5988,bg_shop_00,,401081002,20,60,2,503281012,1,584,-1,1,13,10000
5989,bg_shop_00,,401081002,999,30,2,503281013,1,584,-1,1,14,10000
5990,bg_shop_00,,401081002,999,20,2,503281014,1,584,-1,1,15,10000
5991,bg_shop_00,,401081002,999,20,2,503281015,1,584,-1,1,16,10000
5992,bg_shop_00,,401081002,1,1999,2,501178601,1,585,-1,1,1,10000
5993,bg_shop_00,,401081002,1,1999,2,407040850,1,585,-1,1,2,10000
5994,bg_shop_00,,401081002,1,999,2,501178602,1,585,-1,1,3,10000
5995,bg_shop_00,,401081002,1,150,2,501178603,1,585,-1,1,4,10000
5996,bg_shop_00,,401081002,1,150,2,501178604,1,585,-1,1,5,10000
5997,bg_shop_00,,401081002,4,350,2,506203001,1,585,-1,1,6,10000
5998,bg_shop_00,,401081002,4,350,2,501178606,1,585,-1,1,7,10000
5999,bg_shop_00,,401081002,4,200,2,501178607,1,585,-1,1,8,10000
6000,bg_shop_00,,401081002,1,25,2,501178608,1,585,-1,1,9,10000
6001,bg_shop_00,,401081002,6,65,2,501178609,1,585,-1,1,10,10000
6002,bg_shop_00,,401081002,300,15,2,501178610,1,585,-1,1,11,10000
6003,bg_shop_00,,401081002,20,40,2,501178611,1,585,-1,1,12,10000
6004,bg_shop_00,,401081002,30,15,2,501178612,1,585,-1,1,13,10000
6005,bg_shop_00,,401081002,100,10,2,501178613,1,585,-1,1,14,10000
6006,bg_shop_00,,401081002,300,100,2,501178614,1,585,-1,1,15,10000
6007,bg_shop_00,,401081002,100,15,2,501178615,1,585,-1,1,16,10000
6008,bg_shop_00,,401081002,1000,5,2,501178616,1,585,-1,1,17,10000
6009,bg_shop_00,,401081002,100,75,2,501178617,1,585,-1,1,18,10000
6010,bg_shop_00,,401081002,300,5,2,501178618,1,585,-1,1,19,10000
6011,bg_shop_00,,401250002,20,1200,2,506263014,-1,586,-1,1,1,10000
6012,bg_shop_00,,401250002,20,1200,2,506263015,-1,586,-1,1,2,10000
6013,bg_shop_00,,401250002,20,1200,2,506263016,-1,586,-1,1,3,10000
6014,bg_shop_00,,401250002,200,120,2,506263017,-1,586,-1,1,4,10000
6015,bg_shop_00,,401250002,20,400,2,411075304,-1,586,-1,1,5,10000
6016,bg_shop_00,,401250002,9,2400,2,411156005,-1,586,-1,1,6,10000
6017,bg_shop_00,,401250002,5,1200,2,411075306,-1,586,-1,1,7,10000
6018,bg_shop_00,,401250002,5,1200,2,411075307,-1,586,-1,1,8,10000
6019,bg_shop_00,,401250002,5,1200,2,411075308,-1,586,-1,1,9,10000
6020,bg_shop_00,,401250002,5,1200,2,411075309,-1,586,-1,1,10,10000
6021,bg_shop_00,,401250002,5,1200,2,411075310,-1,586,-1,1,11,10000
6022,bg_shop_00,,401250002,100,24,2,411075311,-1,586,-1,1,12,10000
6023,bg_shop_00,,401250002,500,16,2,411075312,-1,586,-1,1,13,10000
6024,bg_shop_00,,401250002,5000,16,2,412206001,-1,586,-1,1,14,10000
6025,bg_shop_00,,401250002,100,20,2,411075313,-1,586,-1,1,15,10000
6026,bg_shop_00,,401250002,10,800,2,411075314,-1,586,-1,1,16,10000
6027,bg_shop_00,,401250002,20,240,2,411075315,-1,586,-1,1,17,10000
6028,bg_shop_00,,401250002,100,80,2,411075316,-1,586,-1,1,18,10000
6029,bg_shop_00,,401250002,999,20,2,411075317,-1,586,-1,1,19,10000
6030,bg_shop_00,,401250002,9999,8,2,411075318,-1,586,-1,1,20,10000
6031,bg_shop_00,,401250002,999,20,2,411075319,-1,586,-1,1,21,10000
6032,bg_shop_00,,401250002,999,240,2,411075320,-1,586,-1,1,22,10000
6033,bg_shop_00,,401250002,999,80,2,411075321,-1,586,-1,1,23,10000
603401,bg_shop_00,,401081002,1,1999,2,507258201,1,587,-1,1,1,10000
6034,bg_shop_00,,401081002,1,1999,2,507016701,1,587,-1,1,2,10000
6035,bg_shop_00,,401081002,1,999,2,507016702,1,587,-1,1,3,10000
6036,bg_shop_00,,401081002,1,200,2,507016703,1,587,-1,1,4,10000
6037,bg_shop_00,,401081002,1,200,2,507016704,1,587,-1,1,5,10000
6038,bg_shop_00,,401081002,1,200,2,507016705,1,587,-1,1,6,10000
6039,bg_shop_00,,401081002,1,150,2,507016706,1,587,-1,1,7,10000
6040,bg_shop_00,,401081002,1,150,2,507016707,1,587,-1,1,8,10000
6041,bg_shop_00,,401081002,4,350,2,507016708,1,587,-1,1,9,10000
6042,bg_shop_00,,401081002,4,350,2,507016709,1,587,-1,1,10,10000
6043,bg_shop_00,,401081002,4,350,2,507016710,1,587,-1,1,11,10000
6044,bg_shop_00,,401081002,4,350,2,507016711,1,587,-1,1,12,10000
6045,bg_shop_00,,401081002,4,350,2,507016712,1,587,-1,1,13,10000
6046,bg_shop_00,,401081002,4,350,2,507016713,1,587,-1,1,14,10000
6047,bg_shop_00,,401081002,4,200,2,507016714,1,587,-1,1,15,10000
6048,bg_shop_00,,401081002,10,60,2,507016715,1,587,-1,1,16,10000
6049,bg_shop_00,,401081002,100,8,2,507016716,1,587,-1,1,17,10000
6050,bg_shop_00,,401081002,1,25,2,507016717,1,587,-1,1,18,10000
6051,bg_shop_00,,401081002,6,65,2,507016718,1,587,-1,1,19,10000
6052,bg_shop_00,,401081002,300,15,2,507016719,1,587,-1,1,20,10000
6053,bg_shop_00,,401081002,20,40,2,507016720,1,587,-1,1,21,10000
6054,bg_shop_00,,401081002,30,15,2,507016721,1,587,-1,1,22,10000
6055,bg_shop_00,,401081002,100,10,2,507016722,1,587,-1,1,23,10000
6056,bg_shop_00,,401081002,300,100,2,507016723,1,587,-1,1,24,10000
6057,bg_shop_00,,401081002,100,15,2,507016724,1,587,-1,1,25,10000
6058,bg_shop_00,,401081002,1000,5,2,507016725,1,587,-1,1,26,10000
6059,bg_shop_00,,401081002,100,75,2,507016726,1,587,-1,1,27,10000
6060,bg_shop_00,,401081002,300,5,2,507016727,1,587,-1,1,28,10000
6061,bg_shop_00,,507010001,1,150,2,501163001,1,588,1,1,1,10000
6062,bg_shop_00,,507010001,200,30,2,501163002,1,588,-1,1,2,10000
6063,bg_shop_00,,507010001,200,10,2,501163003,1,588,-1,1,3,10000
6064,bg_shop_00,,507010001,3,350,2,501163004,1,588,-1,1,4,10000
6065,bg_shop_00,,507010001,1,350,2,505224004,1,588,-1,1,5,10000
6066,bg_shop_00,,507010001,1,2000,2,501163005,1,588,-1,1,6,10000
6067,bg_shop_00,,507010001,1,2000,2,501163006,1,588,-1,1,7,10000
6068,bg_shop_00,,507010001,1,2000,2,501163007,1,588,-1,1,8,10000
6069,bg_shop_00,,507010001,1,2000,2,501163008,1,588,-1,1,9,10000
6070,bg_shop_00,,507010001,3,200,2,501163009,1,588,-1,1,10,10000
6071,bg_shop_00,,507010001,3,250,2,501163010,1,588,-1,1,11,10000
6072,bg_shop_00,,507010001,3,350,2,501163011,1,588,-1,1,12,10000
6073,bg_shop_00,,507010001,3,350,2,501163012,1,588,-1,1,13,10000
6074,bg_shop_00,,507010001,4,450,2,501163013,1,588,-1,1,14,10000
6075,bg_shop_00,,507010001,8,250,2,501163014,1,588,-1,1,15,10000
6076,bg_shop_00,,507010001,20,100,2,501163015,1,588,-1,1,16,10000
6077,bg_shop_00,,507010001,999,200,2,501163016,1,588,-1,1,17,10000
6078,bg_shop_00,,507010001,999,50,2,501163017,1,588,-1,1,18,10000
6079,bg_shop_00,,507010001,999,10,2,501163018,1,588,-1,1,19,10000
6080,bg_shop_00,,204002,1,150,2,501163001,1,588,1,1,20,10000
6081,bg_shop_00,,204002,200,30,2,501163002,1,588,-1,1,21,10000
6082,bg_shop_00,,204002,200,10,2,501163003,1,588,-1,1,22,10000
6083,bg_shop_00,,204002,3,350,2,501163004,1,588,-1,1,23,10000
6084,bg_shop_00,,204002,1,350,2,505224004,1,588,-1,1,24,10000
6085,bg_shop_00,,204002,1,2000,2,501163005,1,588,-1,1,25,10000
6086,bg_shop_00,,204002,1,2000,2,501163006,1,588,-1,1,26,10000
6087,bg_shop_00,,204002,1,2000,2,501163007,1,588,-1,1,27,10000
6088,bg_shop_00,,204002,1,2000,2,501163008,1,588,-1,1,28,10000
6089,bg_shop_00,,204002,3,200,2,501163009,1,588,-1,1,29,10000
6090,bg_shop_00,,204002,3,250,2,501163010,1,588,-1,1,30,10000
6091,bg_shop_00,,204002,3,350,2,501163011,1,588,-1,1,31,10000
6092,bg_shop_00,,204002,3,350,2,501163012,1,588,-1,1,32,10000
6093,bg_shop_00,,204002,4,450,2,501163013,1,588,-1,1,33,10000
6094,bg_shop_00,,204002,8,250,2,501163014,1,588,-1,1,34,10000
6095,bg_shop_00,,204002,20,100,2,501163015,1,588,-1,1,35,10000
6096,bg_shop_00,,204002,999,200,2,501163016,1,588,-1,1,36,10000
6097,bg_shop_00,,204002,999,50,2,501163017,1,588,-1,1,37,10000
6098,bg_shop_00,,204002,999,10,2,501163018,1,588,-1,1,38,10000
6099,bg_shop_00,,502301023,1,400,2,506036101,-1,589,-1,1,1,10000
6100,bg_shop_00,,502301023,1,200,2,506036102,-1,589,-1,1,2,10000
6101,bg_shop_00,,502301023,1,400,2,506036103,-1,589,-1,1,3,10000
6102,bg_shop_00,,502301023,1,400,2,506036104,-1,589,-1,1,4,10000
6103,bg_shop_00,,502301023,10,40,2,506036105,-1,589,-1,1,5,10000
6104,bg_shop_00,,502301023,10,30,2,506036106,-1,589,-1,1,6,10000
6105,bg_shop_00,,502301023,10,20,2,506036107,-1,589,-1,1,7,10000
6106,bg_shop_00,,502301023,300,2,2,506036108,-1,589,-1,1,8,10000
6107,bg_shop_00,,502301023,500,1,2,506036109,-1,589,-1,1,9,10000
6108,bg_shop_00,,502301023,500,1,2,506036110,-1,589,-1,1,10,10000
6109,bg_shop_00,,502301023,500,1,2,506036111,-1,589,-1,1,11,10000
610901,bg_shop_00,,204001,999,2,2,507020101,1,590,-1,1,1,10000
6110,bg_shop_00,,507010001,100,30,2,503075101,1,590,-1,1,2,10000
6111,bg_shop_00,,507010001,100,30,2,503075102,1,590,-1,1,3,10000
6112,bg_shop_00,,507010001,100,30,2,503075103,1,590,-1,1,4,10000
6113,bg_shop_00,,507010001,100,30,2,503075104,1,590,-1,1,5,10000
6114,bg_shop_00,,507010001,100,30,2,503075105,1,590,-1,1,6,10000
6115,bg_shop_00,,507010001,20,100,2,503075106,1,590,-1,1,7,10000
6116,bg_shop_00,,507010001,200,30,2,503075107,1,590,-1,1,8,10000
6117,bg_shop_00,,507010001,9,600,2,503075108,1,590,-1,1,9,10000
6118,bg_shop_00,,507010001,800,30,2,503075109,1,590,-1,1,10,10000
6119,bg_shop_00,,507010001,3,300,2,503075110,1,590,-1,1,11,10000
6120,bg_shop_00,,507010001,100,6,2,503075111,1,590,-1,1,12,10000
6121,bg_shop_00,,507010001,500,4,2,503075112,1,590,-1,1,13,10000
6122,bg_shop_00,,507010001,5000,4,2,503075113,1,590,-1,1,14,10000
6123,bg_shop_00,,507010001,100,5,2,503075114,1,590,-1,1,15,10000
6124,bg_shop_00,,507010001,50,5,2,503075115,1,590,-1,1,16,10000
6125,bg_shop_00,,507010001,999,200,2,503075116,1,590,-1,1,17,10000
6126,bg_shop_00,,507010001,999,60,2,503075117,1,590,-1,1,18,10000
6127,bg_shop_00,,507010001,999,20,2,503075118,1,590,-1,1,19,10000
6128,bg_shop_00,,507010001,999,5,2,503075119,1,590,-1,1,20,10000
6129,bg_shop_00,,507010001,9999,2,2,503075120,1,590,-1,1,21,10000
6130,bg_shop_00,,507010001,999,30,2,503075121,1,590,-1,1,22,10000
6131,bg_shop_00,,507010001,999,100,2,503075122,1,590,-1,1,23,10000
6132,bg_shop_00,,507010001,999,80,2,503075123,1,590,-1,1,24,10000
6133,bg_shop_00,,204002,100,30,2,503075101,1,590,-1,1,25,10000
6134,bg_shop_00,,204002,100,30,2,503075102,1,590,-1,1,26,10000
6135,bg_shop_00,,204002,100,30,2,503075103,1,590,-1,1,27,10000
6136,bg_shop_00,,204002,100,30,2,503075104,1,590,-1,1,28,10000
6137,bg_shop_00,,204002,100,30,2,503075105,1,590,-1,1,29,10000
6138,bg_shop_00,,204002,20,100,2,503075106,1,590,-1,1,30,10000
6139,bg_shop_00,,204002,200,30,2,503075107,1,590,-1,1,31,10000
6140,bg_shop_00,,204002,9,600,2,503075108,1,590,-1,1,32,10000
6141,bg_shop_00,,204002,800,30,2,503075109,1,590,-1,1,33,10000
6142,bg_shop_00,,204002,3,300,2,503075110,1,590,-1,1,34,10000
6143,bg_shop_00,,204002,100,6,2,503075111,1,590,-1,1,35,10000
6144,bg_shop_00,,204002,500,4,2,503075112,1,590,-1,1,36,10000
6145,bg_shop_00,,204002,5000,4,2,503075113,1,590,-1,1,37,10000
6146,bg_shop_00,,204002,100,5,2,503075114,1,590,-1,1,38,10000
6147,bg_shop_00,,204002,50,5,2,503075115,1,590,-1,1,39,10000
6148,bg_shop_00,,204002,999,200,2,503075116,1,590,-1,1,40,10000
6149,bg_shop_00,,204002,999,60,2,503075117,1,590,-1,1,41,10000
6150,bg_shop_00,,204002,999,20,2,503075118,1,590,-1,1,42,10000
6151,bg_shop_00,,204002,999,5,2,503075119,1,590,-1,1,43,10000
6152,bg_shop_00,,204002,9999,2,2,503075120,1,590,-1,1,44,10000
6153,bg_shop_00,,204002,999,30,2,503075121,1,590,-1,1,45,10000
6154,bg_shop_00,,204002,999,100,2,503075122,1,590,-1,1,46,10000
6155,bg_shop_00,,204002,999,80,2,503075123,1,590,-1,1,47,10000
615501,bg_shop_00,,204002,100,30,2,604106001,1,591,-1,1,1,10000
6156,bg_shop_00,,204002,100,30,2,507046666,1,591,-1,1,2,10000
6157,bg_shop_00,,204002,100,30,2,411156001,1,591,-1,1,3,10000
6158,bg_shop_00,,204002,100,30,2,411156002,1,591,-1,1,4,10000
6159,bg_shop_00,,204002,100,30,2,411156003,1,591,-1,1,5,10000
6160,bg_shop_00,,204002,20,100,2,411156004,1,591,-1,1,6,10000
616000,bg_shop_00,,204002,200,30,2,604246001,1,591,-1,1,7,10000
616001,bg_shop_00,,204002,200,30,2,601226104,1,591,-1,1,8,10000
6161,bg_shop_00,,204002,200,30,2,502135001,1,591,-1,1,9,10000
6162,bg_shop_00,,204002,9,600,2,411156005,1,591,-1,1,10,10000
6163,bg_shop_00,,204002,800,30,2,411156006,1,591,-1,1,11,10000
6164,bg_shop_00,,204002,3,300,2,503075110,1,591,-1,1,12,10000
616401,bg_shop_00,,204002,20,100,2,411078006,1,591,-1,1,13,10000
616402,bg_shop_00,,204002,20,30,2,411078007,1,591,-1,1,14,10000
6165,bg_shop_00,,204002,100,6,2,411156011,1,591,-1,1,15,10000
6166,bg_shop_00,,204002,500,4,2,411156012,1,591,-1,1,16,10000
6167,bg_shop_00,,204002,5000,4,2,412206001,1,591,-1,1,17,10000
616701,bg_shop_00,,204002,999,10,2,603200001,1,591,-1,1,18,10000
6168,bg_shop_00,,204002,100,5,2,411156013,1,591,-1,1,19,10000
6169,bg_shop_00,,204002,50,5,2,12220215,1,591,-1,1,20,10000
6170,bg_shop_00,,204002,999,200,2,411156014,1,591,-1,1,21,10000
6171,bg_shop_00,,204002,999,60,2,411156015,1,591,-1,1,22,10000
6172,bg_shop_00,,204002,999,20,2,411156016,1,591,-1,1,23,10000
6173,bg_shop_00,,204002,999,5,2,411156017,1,591,-1,1,24,10000
6174,bg_shop_00,,204002,9999,2,2,411156018,1,591,-1,1,25,10000
6175,bg_shop_00,,204002,999,30,2,411156019,1,591,-1,1,26,10000
6176,bg_shop_00,,204002,999,100,2,411156020,1,591,-1,1,27,10000
6177,bg_shop_00,,204002,999,80,2,411156021,1,591,-1,1,28,10000
6178,bg_shop_00,,401081002,1,1999,2,502078001,1,592,-1,1,1,10000
6179,bg_shop_00,,401081002,1,1999,2,408095401,1,592,-1,1,2,10000
6180,bg_shop_00,,401081002,1,999,2,502078002,1,592,-1,1,3,10000
6181,bg_shop_00,,401081002,1,200,2,502078003,1,592,-1,1,4,10000
6182,bg_shop_00,,401081002,1,150,2,502078004,1,592,-1,1,5,10000
6183,bg_shop_00,,401081002,1,150,2,502078005,1,592,-1,1,6,10000
6184,bg_shop_00,,401081002,4,350,2,502078007,1,592,-1,1,7,10000
6185,bg_shop_00,,401081002,4,350,2,506203001,1,592,-1,1,8,10000
6186,bg_shop_00,,401081002,4,350,2,502078008,1,592,-1,1,9,10000
6187,bg_shop_00,,401081002,4,200,2,502078009,1,592,-1,1,10,10000
6188,bg_shop_00,,401081002,10,60,2,502078010,1,592,-1,1,11,10000
6189,bg_shop_00,,401081002,100,8,2,502078011,1,592,-1,1,12,10000
6190,bg_shop_00,,401081002,1,25,2,502078012,1,592,-1,1,13,10000
6191,bg_shop_00,,401081002,6,65,2,502078013,1,592,-1,1,14,10000
6192,bg_shop_00,,401081002,300,15,2,502078014,1,592,-1,1,15,10000
6193,bg_shop_00,,401081002,20,40,2,502078015,1,592,-1,1,16,10000
6194,bg_shop_00,,401081002,30,15,2,502078016,1,592,-1,1,17,10000
6195,bg_shop_00,,401081002,100,10,2,502078017,1,592,-1,1,18,10000
6196,bg_shop_00,,401081002,300,100,2,502078018,1,592,-1,1,19,10000
6197,bg_shop_00,,401081002,100,15,2,502078019,1,592,-1,1,20,10000
6198,bg_shop_00,,401081002,1000,5,2,502078020,1,592,-1,1,21,10000
6199,bg_shop_00,,401081002,100,75,2,502078021,1,592,-1,1,22,10000
6200,bg_shop_00,,401081002,300,5,2,502078022,1,592,-1,1,23,10000
6201,bg_shop_00,,405151001,2000,1,2,507106101,1,593,-1,1,1,10000
620101,bg_shop_00,,405151001,2000,1,2,604016001,1,593,-1,1,2,10000
6202,bg_shop_00,,405151001,10,45,2,507106102,1,593,-1,1,3,10000
6203,bg_shop_00,,405151001,50,15,2,507106103,1,593,-1,1,4,10000
6204,bg_shop_00,,405151001,2,150,2,507106104,1,593,-1,1,5,10000
6205,bg_shop_00,,405151001,100,5,2,507106105,1,593,-1,1,6,10000
6206,bg_shop_00,,405151001,30,200,2,507106106,1,593,-1,1,7,10000
6207,bg_shop_00,,405151001,300,4,2,507106107,1,593,-1,1,8,10000
6208,bg_shop_00,,405151001,300,4,2,507106108,1,593,-1,1,9,10000
6209,bg_shop_00,,405151001,200,8,2,507106109,1,593,-1,1,10,10000
6210,bg_shop_00,,405151001,50,80,2,507106110,1,593,-1,1,11,10000
6211,bg_shop_00,,405151001,10,15,2,507106111,1,593,-1,1,12,10000
621101,bg_shop_00,,405151001,100,5,2,506190108,1,593,-1,1,13,10000
6212,bg_shop_00,,405151001,100,2,2,507106112,1,593,-1,1,14,10000
6213,bg_shop_00,,405151001,100,2,2,507106113,1,593,-1,1,15,10000
6214,bg_shop_00,,405151001,50,20,2,507106114,1,593,-1,1,16,10000
6215,bg_shop_00,,405151001,50,5,2,507106115,1,593,-1,1,17,10000
6216,bg_shop_00,,405151001,10,30,2,507106116,1,593,-1,1,18,10000
6217,bg_shop_00,,405151001,1000,2,2,507106117,1,593,-1,1,19,10000
6218,bg_shop_00,,405151001,500,3,2,507106118,1,593,-1,1,20,10000
6219,bg_shop_00,,405151001,300,2,2,507106119,1,593,-1,1,21,10000
6220,bg_shop_00,,405151001,1000,1,2,507106120,1,593,-1,1,22,10000
6221,bg_shop_00,,507106201,5,100,2,507020101,-1,594,-1,1,1,10000
6222,bg_shop_00,,507106201,800,1,2,507105102,-1,594,-1,1,2,10000
6223,bg_shop_00,,507106201,500,1,2,507105103,-1,594,-1,1,3,10000
6224,bg_shop_00,,507106201,1,1000,2,507105104,-1,594,-1,1,4,10000
6225,bg_shop_00,,507106201,1,1000,2,507105105,-1,594,-1,1,5,10000
6226,bg_shop_00,,507106201,1,400,2,507105106,-1,594,-1,1,6,10000
6227,bg_shop_00,,507106201,1,400,2,507105107,-1,594,-1,1,7,10000
6228,bg_shop_00,,507106201,1,400,2,507105108,-1,594,-1,1,8,10000
6229,bg_shop_00,,507106201,4,500,2,507105109,-1,594,-1,1,9,10000
6230,bg_shop_00,,507106201,50,50,2,507105110,-1,594,-1,1,10,10000
6231,bg_shop_00,,507106201,1000,1,2,507105111,-1,594,-1,1,11,10000
6232,bg_shop_00,,507106201,1000,1,2,507105112,-1,594,-1,1,12,10000
6233,bg_shop_00,,401081002,1,5000,2,507108701,1,595,-1,1,1,10000
6234,bg_shop_00,,401081002,1,5000,2,507108702,1,595,-1,1,2,10000
6235,bg_shop_00,,401081002,100,20,2,507108703,1,595,-1,1,3,10000
6236,bg_shop_00,,401081002,1,1999,2,507108704,1,595,-1,1,4,10000
6237,bg_shop_00,,401081002,1,999,2,507108705,1,595,-1,1,5,10000
6238,bg_shop_00,,401081002,1,200,2,507108706,1,595,-1,1,6,10000
6239,bg_shop_00,,401081002,4,350,2,507108707,1,595,-1,1,7,10000
6240,bg_shop_00,,401081002,10,60,2,507108708,1,595,-1,1,8,10000
6241,bg_shop_00,,401081002,1,25,2,507108709,1,595,-1,1,9,10000
6242,bg_shop_00,,401081002,100,20,2,507108710,1,595,-1,1,10,10000
6243,bg_shop_00,,401081002,100,8,2,507108711,1,595,-1,1,11,10000
6244,bg_shop_00,,401081002,6,65,2,507108712,1,595,-1,1,12,10000
6245,bg_shop_00,,401081002,300,15,2,507108713,1,595,-1,1,13,10000
6246,bg_shop_00,,401081002,20,40,2,507108714,1,595,-1,1,14,10000
6247,bg_shop_00,,401081002,30,15,2,507108715,1,595,-1,1,15,10000
6248,bg_shop_00,,401081002,100,10,2,507108716,1,595,-1,1,16,10000
6249,bg_shop_00,,401081002,300,100,2,507108717,1,595,-1,1,17,10000
6250,bg_shop_00,,401081002,100,15,2,507108718,1,595,-1,1,18,10000
6251,bg_shop_00,,401081002,1000,5,2,507108719,1,595,-1,1,19,10000
6252,bg_shop_00,,401081002,100,75,2,507108720,1,595,-1,1,20,10000
6253,bg_shop_00,,401081002,300,5,2,507108721,1,595,-1,1,21,10000
6254,bg_shop_00,,401250002,300,120,2,502077201,-1,596,-1,1,1,10000
6255,bg_shop_00,,401250002,300,120,2,502077202,-1,596,-1,1,2,10000
6256,bg_shop_00,,401250002,300,120,2,502077203,-1,596,-1,1,3,10000
6257,bg_shop_00,,401250002,300,120,2,501236201,-1,596,-1,1,4,10000
6258,bg_shop_00,,401250002,300,120,2,501236202,-1,596,-1,1,5,10000
6259,bg_shop_00,,401250002,300,120,2,501236203,-1,596,-1,1,6,10000
6260,bg_shop_00,,401250002,100,120,2,501236204,-1,596,-1,1,7,10000
6261,bg_shop_00,,401250002,100,120,2,501236205,-1,596,-1,1,8,10000
6262,bg_shop_00,,401250002,100,120,2,501236206,-1,596,-1,1,9,10000
6263,bg_shop_00,,401250002,20,400,2,501236207,-1,596,-1,1,10,10000
6264,bg_shop_00,,401250002,9,2400,2,501236208,-1,596,-1,1,11,10000
6265,bg_shop_00,,401250002,800,120,2,501236209,-1,596,-1,1,12,10000
6266,bg_shop_00,,401250002,5,1200,2,501236210,-1,596,-1,1,13,10000
6267,bg_shop_00,,401250002,5,1200,2,501236211,-1,596,-1,1,14,10000
6268,bg_shop_00,,401250002,5,1200,2,501236212,-1,596,-1,1,15,10000
6269,bg_shop_00,,401250002,5,1200,2,501236213,-1,596,-1,1,16,10000
6270,bg_shop_00,,401250002,100,24,2,501236214,-1,596,-1,1,17,10000
6271,bg_shop_00,,401250002,500,16,2,501236215,-1,596,-1,1,18,10000
6272,bg_shop_00,,401250002,5000,16,2,501236216,-1,596,-1,1,19,10000
6273,bg_shop_00,,401250002,100,20,2,501236217,-1,596,-1,1,20,10000
6274,bg_shop_00,,401250002,999,800,2,501236218,-1,596,-1,1,21,10000
6275,bg_shop_00,,401250002,999,240,2,501236219,-1,596,-1,1,22,10000
6276,bg_shop_00,,401250002,999,80,2,501236220,-1,596,-1,1,23,10000
6277,bg_shop_00,,401250002,999,20,2,501236221,-1,596,-1,1,24,10000
6278,bg_shop_00,,401250002,9999,8,2,501236222,-1,596,-1,1,25,10000
6279,bg_shop_00,,401250002,999,120,2,501236223,-1,596,-1,1,26,10000
6280,bg_shop_00,,401250002,999,400,2,501236224,-1,596,-1,1,27,10000
6281,bg_shop_00,,401250002,999,320,2,501236225,-1,596,-1,1,28,10000
6282,bg_shop_00,,204002,300,30,2,507114001,1,597,-1,1,1,10000
6283,bg_shop_00,,204002,300,30,2,507114002,1,597,-1,1,2,10000
6284,bg_shop_00,,204002,300,30,2,507114003,1,597,-1,1,3,10000
6285,bg_shop_00,,204002,300,30,2,507114004,1,597,-1,1,4,10000
6286,bg_shop_00,,204002,300,30,2,507114005,1,597,-1,1,5,10000
6287,bg_shop_00,,204002,300,30,2,507114006,1,597,-1,1,6,10000
6288,bg_shop_00,,204002,100,30,2,507114007,1,597,-1,1,7,10000
6289,bg_shop_00,,204002,100,30,2,507114008,1,597,-1,1,8,10000
6290,bg_shop_00,,204002,20,100,2,507114009,1,597,-1,1,9,10000
6291,bg_shop_00,,204002,9,600,2,507114010,1,597,-1,1,10,10000
6292,bg_shop_00,,204002,800,30,2,507114011,1,597,-1,1,11,10000
6293,bg_shop_00,,204002,5,300,2,507114012,1,597,-1,1,12,10000
6294,bg_shop_00,,204002,5,300,2,507114013,1,597,-1,1,13,10000
6295,bg_shop_00,,204002,5,300,2,507114014,1,597,-1,1,14,10000
6296,bg_shop_00,,204002,5,300,2,507114015,1,597,-1,1,15,10000
6297,bg_shop_00,,204002,100,6,2,507114016,1,597,-1,1,16,10000
6298,bg_shop_00,,204002,500,4,2,507114017,1,597,-1,1,17,10000
6299,bg_shop_00,,204002,5000,4,2,507114018,1,597,-1,1,18,10000
6300,bg_shop_00,,204002,100,5,2,507114019,1,597,-1,1,19,10000
6301,bg_shop_00,,204002,999,200,2,507114020,1,597,-1,1,20,10000
6302,bg_shop_00,,204002,999,60,2,507114021,1,597,-1,1,21,10000
6303,bg_shop_00,,204002,999,20,2,507114022,1,597,-1,1,22,10000
6304,bg_shop_00,,204002,999,5,2,507114023,1,597,-1,1,23,10000
6305,bg_shop_00,,204002,9999,2,2,507114024,1,597,-1,1,24,10000
6306,bg_shop_00,,204002,999,30,2,507114025,1,597,-1,1,25,10000
6307,bg_shop_00,,204002,999,100,2,507114026,1,597,-1,1,26,10000
6308,bg_shop_00,,204002,999,80,2,507114027,1,597,-1,1,27,10000
6309,bg_shop_00,,401081002,1,1999,2,507115001,1,598,-1,1,1,10000
6310,bg_shop_00,,401081002,1,1999,2,507115002,1,598,-1,1,2,10000
6311,bg_shop_00,,401081002,100,20,2,507115003,1,598,-1,1,3,10000
6312,bg_shop_00,,401081002,1,999,2,507115004,1,598,-1,1,4,10000
6313,bg_shop_00,,401081002,1,200,2,507115005,1,598,-1,1,5,10000
6314,bg_shop_00,,401081002,1,200,2,507115006,1,598,-1,1,6,10000
6315,bg_shop_00,,401081002,1,150,2,507115007,1,598,-1,1,7,10000
6316,bg_shop_00,,401081002,1,150,2,507115008,1,598,-1,1,8,10000
6317,bg_shop_00,,401081002,4,350,2,507115009,1,598,-1,1,9,10000
6318,bg_shop_00,,401081002,4,350,2,507115010,1,598,-1,1,10,10000
6319,bg_shop_00,,401081002,4,350,2,507115011,1,598,-1,1,11,10000
6320,bg_shop_00,,401081002,4,350,2,507115012,1,598,-1,1,12,10000
6321,bg_shop_00,,401081002,4,200,2,507115013,1,598,-1,1,13,10000
6322,bg_shop_00,,401081002,10,60,2,507115014,1,598,-1,1,14,10000
6323,bg_shop_00,,401081002,100,8,2,507115015,1,598,-1,1,15,10000
