id,atk_death_rate,atk_injury_rate,atk_serious_injury_rate,enemy_birth,fight_type,forbid_skip,hero_birth,map,map_stage_wave,pos_relative,report_icon,stage_time,switch_downgrade,switch_rebirth,switch_resetting,switch_troop_morale,switch_water_morale,team_castle_level,team_level,team_power,troop_morale_skill,type,water,wave_max,waveList
15355,-1,-1,-1,204,-1,-1,203,10012,[1535501],,,90,0,0,0,-1,-1,40,230,19578000,,1,-1,1,[1535501]
15356,-1,-1,-1,204,-1,-1,203,10012,[1535601],,,90,0,0,0,-1,-1,40,231,19665600,,1,-1,1,[1535601]
15357,-1,-1,-1,204,-1,-1,203,10012,[1535701],,,90,0,0,0,-1,-1,40,231,19753200,,1,-1,1,[1535701]
15358,-1,-1,-1,204,-1,-1,203,10012,[1535801],,,90,0,0,0,-1,-1,40,231,19840800,,1,-1,1,[1535801]
15359,-1,-1,-1,204,-1,-1,203,10012,[1535901],,,90,0,0,0,-1,-1,40,231,19928400,,1,-1,1,[1535901]
15360,-1,-1,-1,204,-1,-1,203,10012,[1536001],,,90,0,0,0,-1,-1,40,231,20016000,,1,-1,1,[1536001]
15361,-1,-1,-1,204,-1,-1,203,10012,[1536101],,,90,0,0,0,-1,-1,40,231,20103600,,1,-1,1,[1536101]
15362,-1,-1,-1,204,-1,-1,203,10012,[1536201],,,90,0,0,0,-1,-1,40,232,20191200,,1,-1,1,[1536201]
15363,-1,-1,-1,204,-1,-1,203,10012,[1536301],,,90,0,0,0,-1,-1,40,232,20278800,,1,-1,1,[1536301]
15364,-1,-1,-1,204,-1,-1,203,10012,[1536401],,,90,0,0,0,-1,-1,40,232,20366400,,1,-1,1,[1536401]
15365,-1,-1,-1,204,-1,-1,203,10012,[1536501],,,90,0,0,0,-1,-1,40,232,20454000,,1,-1,1,[1536501]
15366,-1,-1,-1,204,-1,-1,203,10012,[1536601],,,90,0,0,0,-1,-1,40,232,20541600,,1,-1,1,[1536601]
15367,-1,-1,-1,204,-1,-1,203,10012,[1536701],,,90,0,0,0,-1,-1,40,232,20629200,,1,-1,1,[1536701]
15368,-1,-1,-1,204,-1,-1,203,10012,[1536801],,,90,0,0,0,-1,-1,40,233,20716800,,1,-1,1,[1536801]
15369,-1,-1,-1,204,-1,-1,203,10012,[1536901],,,90,0,0,0,-1,-1,40,233,20804400,,1,-1,1,[1536901]
15370,-1,-1,-1,204,-1,-1,203,10012,[1537001],,,90,0,0,0,-1,-1,40,233,20892000,,1,-1,1,[1537001]
15371,-1,-1,-1,204,-1,-1,203,10012,[1537101],,,90,0,0,0,-1,-1,40,233,20979600,,1,-1,1,[1537101]
15372,-1,-1,-1,204,-1,-1,203,10012,[1537201],,,90,0,0,0,-1,-1,40,233,21067200,,1,-1,1,[1537201]
15373,-1,-1,-1,204,-1,-1,203,10012,[1537301],,,90,0,0,0,-1,-1,40,233,21154800,,1,-1,1,[1537301]
15374,-1,-1,-1,204,-1,-1,203,10012,[1537401],,,90,0,0,0,-1,-1,40,234,21242400,,1,-1,1,[1537401]
15375,-1,-1,-1,204,-1,-1,203,10012,[1537501],,,90,0,0,0,-1,-1,40,234,21330000,,1,-1,1,[1537501]
15376,-1,-1,-1,204,-1,-1,203,10012,[1537601],,,90,0,0,0,-1,-1,40,234,21417600,,1,-1,1,[1537601]
15377,-1,-1,-1,204,-1,-1,203,10012,[1537701],,,90,0,0,0,-1,-1,40,234,21505200,,1,-1,1,[1537701]
15378,-1,-1,-1,204,-1,-1,203,10012,[1537801],,,90,0,0,0,-1,-1,40,234,21592800,,1,-1,1,[1537801]
15379,-1,-1,-1,204,-1,-1,203,10012,[1537901],,,90,0,0,0,-1,-1,40,234,21680400,,1,-1,1,[1537901]
15380,-1,-1,-1,204,-1,-1,203,10012,[1538001],,,90,0,0,0,-1,-1,40,235,21768000,,1,-1,1,[1538001]
15381,-1,-1,-1,204,-1,-1,203,10012,[1538101],,,90,0,0,0,-1,-1,40,235,21855600,,1,-1,1,[1538101]
15382,-1,-1,-1,204,-1,-1,203,10012,[1538201],,,90,0,0,0,-1,-1,40,235,21943200,,1,-1,1,[1538201]
15383,-1,-1,-1,204,-1,-1,203,10012,[1538301],,,90,0,0,0,-1,-1,40,235,22030800,,1,-1,1,[1538301]
15384,-1,-1,-1,204,-1,-1,203,10012,[1538401],,,90,0,0,0,-1,-1,40,235,22118400,,1,-1,1,[1538401]
15385,-1,-1,-1,204,-1,-1,203,10012,[1538501],,,90,0,0,0,-1,-1,40,235,22206000,,1,-1,1,[1538501]
15386,-1,-1,-1,204,-1,-1,203,10012,[1538601],,,90,0,0,0,-1,-1,40,236,22293600,,1,-1,1,[1538601]
15387,-1,-1,-1,204,-1,-1,203,10012,[1538701],,,90,0,0,0,-1,-1,40,236,22381200,,1,-1,1,[1538701]
15388,-1,-1,-1,204,-1,-1,203,10012,[1538801],,,90,0,0,0,-1,-1,40,236,22468800,,1,-1,1,[1538801]
15389,-1,-1,-1,204,-1,-1,203,10012,[1538901],,,90,0,0,0,-1,-1,40,236,22556400,,1,-1,1,[1538901]
15390,-1,-1,-1,204,-1,-1,203,10012,[1539001],,,90,0,0,0,-1,-1,40,236,22644000,,1,-1,1,[1539001]
15391,-1,-1,-1,204,-1,-1,203,10012,[1539101],,,90,0,0,0,-1,-1,40,236,22731600,,1,-1,1,[1539101]
15392,-1,-1,-1,204,-1,-1,203,10012,[1539201],,,90,0,0,0,-1,-1,40,237,22819200,,1,-1,1,[1539201]
15393,-1,-1,-1,204,-1,-1,203,10012,[1539301],,,90,0,0,0,-1,-1,40,237,22906800,,1,-1,1,[1539301]
15394,-1,-1,-1,204,-1,-1,203,10012,[1539401],,,90,0,0,0,-1,-1,40,237,22994400,,1,-1,1,[1539401]
15395,-1,-1,-1,204,-1,-1,203,10012,[1539501],,,90,0,0,0,-1,-1,40,237,23082000,,1,-1,1,[1539501]
15396,-1,-1,-1,204,-1,-1,203,10012,[1539601],,,90,0,0,0,-1,-1,40,237,23169600,,1,-1,1,[1539601]
15397,-1,-1,-1,204,-1,-1,203,10012,[1539701],,,90,0,0,0,-1,-1,40,237,23257200,,1,-1,1,[1539701]
15398,-1,-1,-1,204,-1,-1,203,10012,[1539801],,,90,0,0,0,-1,-1,40,238,23344800,,1,-1,1,[1539801]
15399,-1,-1,-1,204,-1,-1,203,10012,[1539901],,,90,0,0,0,-1,-1,40,238,23432400,,1,-1,1,[1539901]
15400,-1,-1,-1,204,-1,-1,203,10012,[1540001],,,90,0,0,0,-1,-1,40,238,23520000,,1,-1,1,[1540001]
15401,-1,-1,-1,204,-1,-1,203,10012,[1540101],,,90,0,0,0,-1,-1,40,238,23630400,,1,-1,1,[1540101]
15402,-1,-1,-1,204,-1,-1,203,10012,[1540201],,,90,0,0,0,-1,-1,40,238,23740800,,1,-1,1,[1540201]
15403,-1,-1,-1,204,-1,-1,203,10012,[1540301],,,90,0,0,0,-1,-1,40,238,23851200,,1,-1,1,[1540301]
15404,-1,-1,-1,204,-1,-1,203,10012,[1540401],,,90,0,0,0,-1,-1,40,239,23961600,,1,-1,1,[1540401]
15405,-1,-1,-1,204,-1,-1,203,10012,[1540501],,,90,0,0,0,-1,-1,40,239,24072000,,1,-1,1,[1540501]
15406,-1,-1,-1,204,-1,-1,203,10012,[1540601],,,90,0,0,0,-1,-1,40,239,24182400,,1,-1,1,[1540601]
15407,-1,-1,-1,204,-1,-1,203,10012,[1540701],,,90,0,0,0,-1,-1,40,239,24292800,,1,-1,1,[1540701]
15408,-1,-1,-1,204,-1,-1,203,10012,[1540801],,,90,0,0,0,-1,-1,40,239,24403200,,1,-1,1,[1540801]
15409,-1,-1,-1,204,-1,-1,203,10012,[1540901],,,90,0,0,0,-1,-1,40,239,24513600,,1,-1,1,[1540901]
15410,-1,-1,-1,204,-1,-1,203,10012,[1541001],,,90,0,0,0,-1,-1,40,240,24624000,,1,-1,1,[1541001]
15411,-1,-1,-1,204,-1,-1,203,10012,[1541101],,,90,0,0,0,-1,-1,40,240,24734400,,1,-1,1,[1541101]
15412,-1,-1,-1,204,-1,-1,203,10012,[1541201],,,90,0,0,0,-1,-1,40,240,24844800,,1,-1,1,[1541201]
15413,-1,-1,-1,204,-1,-1,203,10012,[1541301],,,90,0,0,0,-1,-1,40,240,24955200,,1,-1,1,[1541301]
15414,-1,-1,-1,204,-1,-1,203,10012,[1541401],,,90,0,0,0,-1,-1,40,240,25065600,,1,-1,1,[1541401]
15415,-1,-1,-1,204,-1,-1,203,10012,[1541501],,,90,0,0,0,-1,-1,40,240,25176000,,1,-1,1,[1541501]
15416,-1,-1,-1,204,-1,-1,203,10012,[1541601],,,90,0,0,0,-1,-1,40,241,25286400,,1,-1,1,[1541601]
15417,-1,-1,-1,204,-1,-1,203,10012,[1541701],,,90,0,0,0,-1,-1,40,241,25396800,,1,-1,1,[1541701]
15418,-1,-1,-1,204,-1,-1,203,10012,[1541801],,,90,0,0,0,-1,-1,40,241,25507200,,1,-1,1,[1541801]
15419,-1,-1,-1,204,-1,-1,203,10012,[1541901],,,90,0,0,0,-1,-1,40,241,25617600,,1,-1,1,[1541901]
15420,-1,-1,-1,204,-1,-1,203,10012,[1542001],,,90,0,0,0,-1,-1,40,241,25728000,,1,-1,1,[1542001]
15421,-1,-1,-1,204,-1,-1,203,10012,[1542101],,,90,0,0,0,-1,-1,40,241,25838400,,1,-1,1,[1542101]
15422,-1,-1,-1,204,-1,-1,203,10012,[1542201],,,90,0,0,0,-1,-1,40,242,25948800,,1,-1,1,[1542201]
15423,-1,-1,-1,204,-1,-1,203,10012,[1542301],,,90,0,0,0,-1,-1,40,242,26059200,,1,-1,1,[1542301]
15424,-1,-1,-1,204,-1,-1,203,10012,[1542401],,,90,0,0,0,-1,-1,40,242,26169600,,1,-1,1,[1542401]
15425,-1,-1,-1,204,-1,-1,203,10012,[1542501],,,90,0,0,0,-1,-1,40,242,26280000,,1,-1,1,[1542501]
15426,-1,-1,-1,204,-1,-1,203,10012,[1542601],,,90,0,0,0,-1,-1,40,242,26390400,,1,-1,1,[1542601]
15427,-1,-1,-1,204,-1,-1,203,10012,[1542701],,,90,0,0,0,-1,-1,40,242,26500800,,1,-1,1,[1542701]
15428,-1,-1,-1,204,-1,-1,203,10012,[1542801],,,90,0,0,0,-1,-1,40,243,26611200,,1,-1,1,[1542801]
15429,-1,-1,-1,204,-1,-1,203,10012,[1542901],,,90,0,0,0,-1,-1,40,243,26721600,,1,-1,1,[1542901]
15430,-1,-1,-1,204,-1,-1,203,10012,[1543001],,,90,0,0,0,-1,-1,40,243,26832000,,1,-1,1,[1543001]
15431,-1,-1,-1,204,-1,-1,203,10012,[1543101],,,90,0,0,0,-1,-1,40,243,26942400,,1,-1,1,[1543101]
15432,-1,-1,-1,204,-1,-1,203,10012,[1543201],,,90,0,0,0,-1,-1,40,243,27052800,,1,-1,1,[1543201]
15433,-1,-1,-1,204,-1,-1,203,10012,[1543301],,,90,0,0,0,-1,-1,40,243,27163200,,1,-1,1,[1543301]
15434,-1,-1,-1,204,-1,-1,203,10012,[1543401],,,90,0,0,0,-1,-1,40,244,27273600,,1,-1,1,[1543401]
15435,-1,-1,-1,204,-1,-1,203,10012,[1543501],,,90,0,0,0,-1,-1,40,244,27384000,,1,-1,1,[1543501]
15436,-1,-1,-1,204,-1,-1,203,10012,[1543601],,,90,0,0,0,-1,-1,40,244,27494400,,1,-1,1,[1543601]
15437,-1,-1,-1,204,-1,-1,203,10012,[1543701],,,90,0,0,0,-1,-1,40,244,27604800,,1,-1,1,[1543701]
15438,-1,-1,-1,204,-1,-1,203,10012,[1543801],,,90,0,0,0,-1,-1,40,244,27715200,,1,-1,1,[1543801]
15439,-1,-1,-1,204,-1,-1,203,10012,[1543901],,,90,0,0,0,-1,-1,40,244,27825600,,1,-1,1,[1543901]
15440,-1,-1,-1,204,-1,-1,203,10012,[1544001],,,90,0,0,0,-1,-1,40,245,27936000,,1,-1,1,[1544001]
15441,-1,-1,-1,204,-1,-1,203,10012,[1544101],,,90,0,0,0,-1,-1,40,245,28046400,,1,-1,1,[1544101]
15442,-1,-1,-1,204,-1,-1,203,10012,[1544201],,,90,0,0,0,-1,-1,40,245,28156800,,1,-1,1,[1544201]
15443,-1,-1,-1,204,-1,-1,203,10012,[1544301],,,90,0,0,0,-1,-1,40,245,28267200,,1,-1,1,[1544301]
15444,-1,-1,-1,204,-1,-1,203,10012,[1544401],,,90,0,0,0,-1,-1,40,245,28377600,,1,-1,1,[1544401]
15445,-1,-1,-1,204,-1,-1,203,10012,[1544501],,,90,0,0,0,-1,-1,40,245,28488000,,1,-1,1,[1544501]
15446,-1,-1,-1,204,-1,-1,203,10012,[1544601],,,90,0,0,0,-1,-1,40,246,28598400,,1,-1,1,[1544601]
15447,-1,-1,-1,204,-1,-1,203,10012,[1544701],,,90,0,0,0,-1,-1,40,246,28708800,,1,-1,1,[1544701]
15448,-1,-1,-1,204,-1,-1,203,10012,[1544801],,,90,0,0,0,-1,-1,40,246,28819200,,1,-1,1,[1544801]
15449,-1,-1,-1,204,-1,-1,203,10012,[1544901],,,90,0,0,0,-1,-1,40,246,28929600,,1,-1,1,[1544901]
15450,-1,-1,-1,204,-1,-1,203,10012,[1545001],,,90,0,0,0,-1,-1,40,246,29040000,,1,-1,1,[1545001]
15451,-1,-1,-1,204,-1,-1,203,10012,[1545101],,,90,0,0,0,-1,-1,40,246,29150400,,1,-1,1,[1545101]
15452,-1,-1,-1,204,-1,-1,203,10012,[1545201],,,90,0,0,0,-1,-1,40,247,29260800,,1,-1,1,[1545201]
15453,-1,-1,-1,204,-1,-1,203,10012,[1545301],,,90,0,0,0,-1,-1,40,247,29371200,,1,-1,1,[1545301]
15454,-1,-1,-1,204,-1,-1,203,10012,[1545401],,,90,0,0,0,-1,-1,40,247,29481600,,1,-1,1,[1545401]
15455,-1,-1,-1,204,-1,-1,203,10012,[1545501],,,90,0,0,0,-1,-1,40,247,29592000,,1,-1,1,[1545501]
15456,-1,-1,-1,204,-1,-1,203,10012,[1545601],,,90,0,0,0,-1,-1,40,247,29702400,,1,-1,1,[1545601]
15457,-1,-1,-1,204,-1,-1,203,10012,[1545701],,,90,0,0,0,-1,-1,40,247,29812800,,1,-1,1,[1545701]
15458,-1,-1,-1,204,-1,-1,203,10012,[1545801],,,90,0,0,0,-1,-1,40,248,29923200,,1,-1,1,[1545801]
15459,-1,-1,-1,204,-1,-1,203,10012,[1545901],,,90,0,0,0,-1,-1,40,248,30033600,,1,-1,1,[1545901]
15460,-1,-1,-1,204,-1,-1,203,10012,[1546001],,,90,0,0,0,-1,-1,40,248,30144000,,1,-1,1,[1546001]
15461,-1,-1,-1,204,-1,-1,203,10012,[1546101],,,90,0,0,0,-1,-1,40,248,30254400,,1,-1,1,[1546101]
15462,-1,-1,-1,204,-1,-1,203,10012,[1546201],,,90,0,0,0,-1,-1,40,248,30364800,,1,-1,1,[1546201]
15463,-1,-1,-1,204,-1,-1,203,10012,[1546301],,,90,0,0,0,-1,-1,40,248,30475200,,1,-1,1,[1546301]
15464,-1,-1,-1,204,-1,-1,203,10012,[1546401],,,90,0,0,0,-1,-1,40,249,30585600,,1,-1,1,[1546401]
15465,-1,-1,-1,204,-1,-1,203,10012,[1546501],,,90,0,0,0,-1,-1,40,249,30696000,,1,-1,1,[1546501]
15466,-1,-1,-1,204,-1,-1,203,10012,[1546601],,,90,0,0,0,-1,-1,40,249,30806400,,1,-1,1,[1546601]
15467,-1,-1,-1,204,-1,-1,203,10012,[1546701],,,90,0,0,0,-1,-1,40,249,30916800,,1,-1,1,[1546701]
15468,-1,-1,-1,204,-1,-1,203,10012,[1546801],,,90,0,0,0,-1,-1,40,249,31027200,,1,-1,1,[1546801]
15469,-1,-1,-1,204,-1,-1,203,10012,[1546901],,,90,0,0,0,-1,-1,40,249,31137600,,1,-1,1,[1546901]
15470,-1,-1,-1,204,-1,-1,203,10012,[1547001],,,90,0,0,0,-1,-1,40,250,31248000,,1,-1,1,[1547001]
15471,-1,-1,-1,204,-1,-1,203,10012,[1547101],,,90,0,0,0,-1,-1,40,250,31358400,,1,-1,1,[1547101]
15472,-1,-1,-1,204,-1,-1,203,10012,[1547201],,,90,0,0,0,-1,-1,40,250,31468800,,1,-1,1,[1547201]
15473,-1,-1,-1,204,-1,-1,203,10012,[1547301],,,90,0,0,0,-1,-1,40,250,31579200,,1,-1,1,[1547301]
15474,-1,-1,-1,204,-1,-1,203,10012,[1547401],,,90,0,0,0,-1,-1,40,250,31689600,,1,-1,1,[1547401]
15475,-1,-1,-1,204,-1,-1,203,10012,[1547501],,,90,0,0,0,-1,-1,40,250,31800000,,1,-1,1,[1547501]
15476,-1,-1,-1,204,-1,-1,203,10012,[1547601],,,90,0,0,0,-1,-1,40,251,31910400,,1,-1,1,[1547601]
15477,-1,-1,-1,204,-1,-1,203,10012,[1547701],,,90,0,0,0,-1,-1,40,251,32020800,,1,-1,1,[1547701]
15478,-1,-1,-1,204,-1,-1,203,10012,[1547801],,,90,0,0,0,-1,-1,40,251,32131200,,1,-1,1,[1547801]
15479,-1,-1,-1,204,-1,-1,203,10012,[1547901],,,90,0,0,0,-1,-1,40,251,32241600,,1,-1,1,[1547901]
15480,-1,-1,-1,204,-1,-1,203,10012,[1548001],,,90,0,0,0,-1,-1,40,251,32352000,,1,-1,1,[1548001]
15481,-1,-1,-1,204,-1,-1,203,10012,[1548101],,,90,0,0,0,-1,-1,40,251,32462400,,1,-1,1,[1548101]
15482,-1,-1,-1,204,-1,-1,203,10012,[1548201],,,90,0,0,0,-1,-1,40,252,32572800,,1,-1,1,[1548201]
15483,-1,-1,-1,204,-1,-1,203,10012,[1548301],,,90,0,0,0,-1,-1,40,252,32683200,,1,-1,1,[1548301]
15484,-1,-1,-1,204,-1,-1,203,10012,[1548401],,,90,0,0,0,-1,-1,40,252,32793600,,1,-1,1,[1548401]
15485,-1,-1,-1,204,-1,-1,203,10012,[1548501],,,90,0,0,0,-1,-1,40,252,32904000,,1,-1,1,[1548501]
15486,-1,-1,-1,204,-1,-1,203,10012,[1548601],,,90,0,0,0,-1,-1,40,252,33014400,,1,-1,1,[1548601]
15487,-1,-1,-1,204,-1,-1,203,10012,[1548701],,,90,0,0,0,-1,-1,40,252,33124800,,1,-1,1,[1548701]
15488,-1,-1,-1,204,-1,-1,203,10012,[1548801],,,90,0,0,0,-1,-1,40,253,33235200,,1,-1,1,[1548801]
15489,-1,-1,-1,204,-1,-1,203,10012,[1548901],,,90,0,0,0,-1,-1,40,253,33345600,,1,-1,1,[1548901]
15490,-1,-1,-1,204,-1,-1,203,10012,[1549001],,,90,0,0,0,-1,-1,40,253,33456000,,1,-1,1,[1549001]
15491,-1,-1,-1,204,-1,-1,203,10012,[1549101],,,90,0,0,0,-1,-1,40,253,33566400,,1,-1,1,[1549101]
15492,-1,-1,-1,204,-1,-1,203,10012,[1549201],,,90,0,0,0,-1,-1,40,253,33676800,,1,-1,1,[1549201]
15493,-1,-1,-1,204,-1,-1,203,10012,[1549301],,,90,0,0,0,-1,-1,40,253,33787200,,1,-1,1,[1549301]
15494,-1,-1,-1,204,-1,-1,203,10012,[1549401],,,90,0,0,0,-1,-1,40,254,33897600,,1,-1,1,[1549401]
15495,-1,-1,-1,204,-1,-1,203,10012,[1549501],,,90,0,0,0,-1,-1,40,254,34008000,,1,-1,1,[1549501]
15496,-1,-1,-1,204,-1,-1,203,10012,[1549601],,,90,0,0,0,-1,-1,40,254,34118400,,1,-1,1,[1549601]
15497,-1,-1,-1,204,-1,-1,203,10012,[1549701],,,90,0,0,0,-1,-1,40,254,34228800,,1,-1,1,[1549701]
15498,-1,-1,-1,204,-1,-1,203,10012,[1549801],,,90,0,0,0,-1,-1,40,254,34339200,,1,-1,1,[1549801]
15499,-1,-1,-1,204,-1,-1,203,10012,[1549901],,,90,0,0,0,-1,-1,40,254,34449600,,1,-1,1,[1549901]
15500,-1,-1,-1,204,-1,-1,203,10012,[1550001],,,90,0,0,0,-1,-1,40,255,34560000,,1,-1,1,[1550001]
15501,-1,-1,-1,204,-1,-1,203,10012,[1550101],,,90,0,0,0,-1,-1,40,255,34670400,,1,-1,1,[1550101]
15502,-1,-1,-1,204,-1,-1,203,10012,[1550201],,,90,0,0,0,-1,-1,40,255,34780800,,1,-1,1,[1550201]
15503,-1,-1,-1,204,-1,-1,203,10012,[1550301],,,90,0,0,0,-1,-1,40,255,34891200,,1,-1,1,[1550301]
15504,-1,-1,-1,204,-1,-1,203,10012,[1550401],,,90,0,0,0,-1,-1,40,255,35001600,,1,-1,1,[1550401]
15505,-1,-1,-1,204,-1,-1,203,10012,[1550501],,,90,0,0,0,-1,-1,40,255,35112000,,1,-1,1,[1550501]
15506,-1,-1,-1,204,-1,-1,203,10012,[1550601],,,90,0,0,0,-1,-1,40,255,35222400,,1,-1,1,[1550601]
15507,-1,-1,-1,204,-1,-1,203,10012,[1550701],,,90,0,0,0,-1,-1,40,255,35332800,,1,-1,1,[1550701]
15508,-1,-1,-1,204,-1,-1,203,10012,[1550801],,,90,0,0,0,-1,-1,40,255,35443200,,1,-1,1,[1550801]
15509,-1,-1,-1,204,-1,-1,203,10012,[1550901],,,90,0,0,0,-1,-1,40,255,35553600,,1,-1,1,[1550901]
15510,-1,-1,-1,204,-1,-1,203,10012,[1551001],,,90,0,0,0,-1,-1,40,255,35664000,,1,-1,1,[1551001]
15511,-1,-1,-1,204,-1,-1,203,10012,[1551101],,,90,0,0,0,-1,-1,40,255,35774400,,1,-1,1,[1551101]
15512,-1,-1,-1,204,-1,-1,203,10012,[1551201],,,90,0,0,0,-1,-1,40,255,35884800,,1,-1,1,[1551201]
15513,-1,-1,-1,204,-1,-1,203,10012,[1551301],,,90,0,0,0,-1,-1,40,255,35995200,,1,-1,1,[1551301]
15514,-1,-1,-1,204,-1,-1,203,10012,[1551401],,,90,0,0,0,-1,-1,40,255,36105600,,1,-1,1,[1551401]
15515,-1,-1,-1,204,-1,-1,203,10012,[1551501],,,90,0,0,0,-1,-1,40,255,36216000,,1,-1,1,[1551501]
15516,-1,-1,-1,204,-1,-1,203,10012,[1551601],,,90,0,0,0,-1,-1,40,255,36326400,,1,-1,1,[1551601]
15517,-1,-1,-1,204,-1,-1,203,10012,[1551701],,,90,0,0,0,-1,-1,40,255,36436800,,1,-1,1,[1551701]
15518,-1,-1,-1,204,-1,-1,203,10012,[1551801],,,90,0,0,0,-1,-1,40,255,36547200,,1,-1,1,[1551801]
15519,-1,-1,-1,204,-1,-1,203,10012,[1551901],,,90,0,0,0,-1,-1,40,255,36657600,,1,-1,1,[1551901]
15520,-1,-1,-1,204,-1,-1,203,10012,[1552001],,,90,0,0,0,-1,-1,40,255,36768000,,1,-1,1,[1552001]
15521,-1,-1,-1,204,-1,-1,203,10012,[1552101],,,90,0,0,0,-1,-1,40,255,36878400,,1,-1,1,[1552101]
15522,-1,-1,-1,204,-1,-1,203,10012,[1552201],,,90,0,0,0,-1,-1,40,255,36988800,,1,-1,1,[1552201]
15523,-1,-1,-1,204,-1,-1,203,10012,[1552301],,,90,0,0,0,-1,-1,40,255,37099200,,1,-1,1,[1552301]
15524,-1,-1,-1,204,-1,-1,203,10012,[1552401],,,90,0,0,0,-1,-1,40,255,37209600,,1,-1,1,[1552401]
15525,-1,-1,-1,204,-1,-1,203,10012,[1552501],,,90,0,0,0,-1,-1,40,255,37320000,,1,-1,1,[1552501]
15526,-1,-1,-1,204,-1,-1,203,10012,[1552601],,,90,0,0,0,-1,-1,40,255,37430400,,1,-1,1,[1552601]
15527,-1,-1,-1,204,-1,-1,203,10012,[1552701],,,90,0,0,0,-1,-1,40,255,37540800,,1,-1,1,[1552701]
15528,-1,-1,-1,204,-1,-1,203,10012,[1552801],,,90,0,0,0,-1,-1,40,255,37651200,,1,-1,1,[1552801]
15529,-1,-1,-1,204,-1,-1,203,10012,[1552901],,,90,0,0,0,-1,-1,40,255,37761600,,1,-1,1,[1552901]
15530,-1,-1,-1,204,-1,-1,203,10012,[1553001],,,90,0,0,0,-1,-1,40,255,37872000,,1,-1,1,[1553001]
15531,-1,-1,-1,204,-1,-1,203,10012,[1553101],,,90,0,0,0,-1,-1,40,255,37982400,,1,-1,1,[1553101]
15532,-1,-1,-1,204,-1,-1,203,10012,[1553201],,,90,0,0,0,-1,-1,40,255,38092800,,1,-1,1,[1553201]
15533,-1,-1,-1,204,-1,-1,203,10012,[1553301],,,90,0,0,0,-1,-1,40,255,38203200,,1,-1,1,[1553301]
15534,-1,-1,-1,204,-1,-1,203,10012,[1553401],,,90,0,0,0,-1,-1,40,255,38313600,,1,-1,1,[1553401]
15535,-1,-1,-1,204,-1,-1,203,10012,[1553501],,,90,0,0,0,-1,-1,40,255,38424000,,1,-1,1,[1553501]
15536,-1,-1,-1,204,-1,-1,203,10012,[1553601],,,90,0,0,0,-1,-1,40,255,38534400,,1,-1,1,[1553601]
15537,-1,-1,-1,204,-1,-1,203,10012,[1553701],,,90,0,0,0,-1,-1,40,255,38644800,,1,-1,1,[1553701]
15538,-1,-1,-1,204,-1,-1,203,10012,[1553801],,,90,0,0,0,-1,-1,40,255,38755200,,1,-1,1,[1553801]
15539,-1,-1,-1,204,-1,-1,203,10012,[1553901],,,90,0,0,0,-1,-1,40,255,38865600,,1,-1,1,[1553901]
15540,-1,-1,-1,204,-1,-1,203,10012,[1554001],,,90,0,0,0,-1,-1,40,255,38976000,,1,-1,1,[1554001]
15541,-1,-1,-1,204,-1,-1,203,10012,[1554101],,,90,0,0,0,-1,-1,40,255,39086400,,1,-1,1,[1554101]
15542,-1,-1,-1,204,-1,-1,203,10012,[1554201],,,90,0,0,0,-1,-1,40,255,39196800,,1,-1,1,[1554201]
15543,-1,-1,-1,204,-1,-1,203,10012,[1554301],,,90,0,0,0,-1,-1,40,255,39307200,,1,-1,1,[1554301]
15544,-1,-1,-1,204,-1,-1,203,10012,[1554401],,,90,0,0,0,-1,-1,40,255,39417600,,1,-1,1,[1554401]
15545,-1,-1,-1,204,-1,-1,203,10012,[1554501],,,90,0,0,0,-1,-1,40,255,39528000,,1,-1,1,[1554501]
15546,-1,-1,-1,204,-1,-1,203,10012,[1554601],,,90,0,0,0,-1,-1,40,255,39638400,,1,-1,1,[1554601]
15547,-1,-1,-1,204,-1,-1,203,10012,[1554701],,,90,0,0,0,-1,-1,40,255,39748800,,1,-1,1,[1554701]
15548,-1,-1,-1,204,-1,-1,203,10012,[1554801],,,90,0,0,0,-1,-1,40,255,39859200,,1,-1,1,[1554801]
15549,-1,-1,-1,204,-1,-1,203,10012,[1554901],,,90,0,0,0,-1,-1,40,255,39969600,,1,-1,1,[1554901]
15550,-1,-1,-1,204,-1,-1,203,10012,[1555001],,,90,0,0,0,-1,-1,40,255,40080000,,1,-1,1,[1555001]
15551,-1,-1,-1,204,-1,-1,203,10012,[1555101],,,90,0,0,0,-1,-1,40,255,40190400,,1,-1,1,[1555101]
15552,-1,-1,-1,204,-1,-1,203,10012,[1555201],,,90,0,0,0,-1,-1,40,255,40300800,,1,-1,1,[1555201]
15553,-1,-1,-1,204,-1,-1,203,10012,[1555301],,,90,0,0,0,-1,-1,40,255,40411200,,1,-1,1,[1555301]
15554,-1,-1,-1,204,-1,-1,203,10012,[1555401],,,90,0,0,0,-1,-1,40,255,40521600,,1,-1,1,[1555401]
15555,-1,-1,-1,204,-1,-1,203,10012,[1555501],,,90,0,0,0,-1,-1,40,255,40632000,,1,-1,1,[1555501]
15556,-1,-1,-1,204,-1,-1,203,10012,[1555601],,,90,0,0,0,-1,-1,40,255,40742400,,1,-1,1,[1555601]
15557,-1,-1,-1,204,-1,-1,203,10012,[1555701],,,90,0,0,0,-1,-1,40,255,40852800,,1,-1,1,[1555701]
