id,attr_type,buildTime,cost1,cost2,cost3,des,des_icon,emotion,fightforce,group2_attr_type,group2_string_para1,group2_string_para2,guidebook_active_attr,guidebook_lv_points,index,is_guidebook_active,isActivity,lv,lv_up_reward,model,offline,para1,para2,para3,para4,para5,pre_building_level,provides_happiness,restaurant_eat,shine_lv,shine_para1,show_para1,show_para2,show_para3,show_para4,show_para5,string_para1,string_para2,teamlevel,unlock_fog_name,workflowReward
1550241,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,24100,0,,,,-1,155,-1,1,241,-1,Building/NewBuild/mibaodating,,1550,59,5000,2,6,,0,-1,-1,,-1,-1,-1,-1,3,[3|19125|4|19125|20005|19125|20006|19125],[1097|2|1],-1,,-1
1550242,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,24200,0,,,,-1,155,-1,1,242,-1,Building/NewBuild/mibaodating,,1550,59,5000,2,6,,0,-1,-1,,-1,-1,-1,-1,4,[3|19130|4|19130|20005|19130|20006|19130],[1097|2|1],-1,,-1
1550243,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,24300,0,,,,-1,155,-1,1,243,-1,Building/NewBuild/mibaodating,,1550,59,0,0,6,,0,-1,-1,,-1,-1,-1,-1,5,[3|19135|4|19135|20005|19135|20006|19135],[1097|2|1],-1,,-1
1550244,0,-1,[2|237|10000],[2|238|80],,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,24400,0,,,,-1,155,-1,1,244,-1,Building/NewBuild/mibaodating,,1550,60,0,0,1,,0,-1,-1,,-1,-1,-1,-1,0,[3|19140|4|19140|20005|19140|20006|19140],[1097|2|1],-1,,-1
1550245,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,24500,0,,,,-1,155,-1,1,245,-1,Building/NewBuild/mibaodating,,1600,61,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,0,[3|19640|4|19640|20005|19640|20006|19640],[1097|2|1],-1,,-1
1550246,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,24600,0,,,,-1,155,-1,1,246,-1,Building/NewBuild/mibaodating,,1600,61,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,1,[3|19645|4|19645|20005|19645|20006|19645],[1097|2|1],-1,,-1
1550247,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,24700,0,,,,-1,155,-1,1,247,-1,Building/NewBuild/mibaodating,,1600,61,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,2,[3|19650|4|19650|20005|19650|20006|19650],[1097|2|1],-1,,-1
1550248,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,24800,0,,,,-1,155,-1,1,248,-1,Building/NewBuild/mibaodating,,1600,61,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,3,[3|19655|4|19655|20005|19655|20006|19655],[1097|2|1],-1,,-1
1550249,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,24900,0,,,,-1,155,-1,1,249,-1,Building/NewBuild/mibaodating,,1600,61,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,4,[3|19660|4|19660|20005|19660|20006|19660],[1097|2|1],-1,,-1
1550250,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25000,0,,,,-1,155,-1,1,250,-1,Building/NewBuild/mibaodating,,1600,61,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,5,[3|19665|4|19665|20005|19665|20006|19665],[1097|2|1],-1,,-1
1550251,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25100,0,,,,-1,155,-1,1,251,-1,Building/NewBuild/mibaodating,,1600,61,0,0,7,,0,-1,-1,,-1,-1,-1,-1,6,[3|19670|4|19670|20005|19670|20006|19670],[1097|2|1],-1,,-1
1550252,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25200,0,,,,-1,155,-1,1,252,-1,Building/NewBuild/mibaodating,,1600,62,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,0,[3|19675|4|19675|20005|19675|20006|19675],[1097|2|1],-1,,-1
1550253,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25300,0,,,,-1,155,-1,1,253,-1,Building/NewBuild/mibaodating,,1600,62,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,1,[3|19680|4|19680|20005|19680|20006|19680],[1097|2|1],-1,,-1
1550254,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25400,0,,,,-1,155,-1,1,254,-1,Building/NewBuild/mibaodating,,1600,62,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,2,[3|19685|4|19685|20005|19685|20006|19685],[1097|2|1],-1,,-1
1550255,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25500,0,,,,-1,155,-1,1,255,-1,Building/NewBuild/mibaodating,,1600,62,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,3,[3|19690|4|19690|20005|19690|20006|19690],[1097|2|1],-1,,-1
1550256,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25600,0,,,,-1,155,-1,1,256,-1,Building/NewBuild/mibaodating,,1600,62,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,4,[3|19695|4|19695|20005|19695|20006|19695],[1097|2|1],-1,,-1
1550257,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25700,0,,,,-1,155,-1,1,257,-1,Building/NewBuild/mibaodating,,1600,62,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,5,[3|19700|4|19700|20005|19700|20006|19700],[1097|2|1],-1,,-1
1550258,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25800,0,,,,-1,155,-1,1,258,-1,Building/NewBuild/mibaodating,,1600,62,0,0,7,,0,-1,-1,,-1,-1,-1,-1,6,[3|19705|4|19705|20005|19705|20006|19705],[1097|2|1],-1,,-1
1550259,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,25900,0,,,,-1,155,-1,1,259,-1,Building/NewBuild/mibaodating,,1600,63,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,0,[3|19710|4|19710|20005|19710|20006|19710],[1097|2|1],-1,,-1
1550260,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26000,0,,,,-1,155,-1,1,260,-1,Building/NewBuild/mibaodating,,1600,63,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,1,[3|19715|4|19715|20005|19715|20006|19715],[1097|2|1],-1,,-1
1550261,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26100,0,,,,-1,155,-1,1,261,-1,Building/NewBuild/mibaodating,,1600,63,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,2,[3|19720|4|19720|20005|19720|20006|19720],[1097|2|1],-1,,-1
1550262,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26200,0,,,,-1,155,-1,1,262,-1,Building/NewBuild/mibaodating,,1600,63,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,3,[3|19725|4|19725|20005|19725|20006|19725],[1097|2|1],-1,,-1
1550263,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26300,0,,,,-1,155,-1,1,263,-1,Building/NewBuild/mibaodating,,1600,63,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,4,[3|19730|4|19730|20005|19730|20006|19730],[1097|2|1],-1,,-1
1550264,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26400,0,,,,-1,155,-1,1,264,-1,Building/NewBuild/mibaodating,,1600,63,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,5,[3|19735|4|19735|20005|19735|20006|19735],[1097|2|1],-1,,-1
1550265,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26500,0,,,,-1,155,-1,1,265,-1,Building/NewBuild/mibaodating,,1600,63,0,0,7,,0,-1,-1,,-1,-1,-1,-1,6,[3|19740|4|19740|20005|19740|20006|19740],[1097|2|1],-1,,-1
1550266,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26600,0,,,,-1,155,-1,1,266,-1,Building/NewBuild/mibaodating,,1600,64,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,0,[3|19745|4|19745|20005|19745|20006|19745],[1097|2|1],-1,,-1
1550267,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26700,0,,,,-1,155,-1,1,267,-1,Building/NewBuild/mibaodating,,1600,64,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,1,[3|19750|4|19750|20005|19750|20006|19750],[1097|2|1],-1,,-1
1550268,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26800,0,,,,-1,155,-1,1,268,-1,Building/NewBuild/mibaodating,,1600,64,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,2,[3|19755|4|19755|20005|19755|20006|19755],[1097|2|1],-1,,-1
1550269,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,26900,0,,,,-1,155,-1,1,269,-1,Building/NewBuild/mibaodating,,1600,64,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,3,[3|19760|4|19760|20005|19760|20006|19760],[1097|2|1],-1,,-1
1550270,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27000,0,,,,-1,155,-1,1,270,-1,Building/NewBuild/mibaodating,,1600,64,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,4,[3|19765|4|19765|20005|19765|20006|19765],[1097|2|1],-1,,-1
1550271,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27100,0,,,,-1,155,-1,1,271,-1,Building/NewBuild/mibaodating,,1600,64,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,5,[3|19770|4|19770|20005|19770|20006|19770],[1097|2|1],-1,,-1
1550272,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27200,0,,,,-1,155,-1,1,272,-1,Building/NewBuild/mibaodating,,1600,64,0,0,7,,0,-1,-1,,-1,-1,-1,-1,6,[3|19775|4|19775|20005|19775|20006|19775],[1097|2|1],-1,,-1
1550273,0,-1,[2|237|10000],[2|238|90],,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27300,0,,,,-1,155,-1,1,273,-1,Building/NewBuild/mibaodating,,1600,65,0,0,1,,0,-1,-1,,-1,-1,-1,-1,0,[3|19780|4|19780|20005|19780|20006|19780],[1097|2|1],-1,,-1
1550274,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27400,0,,,,-1,155,-1,1,274,-1,Building/NewBuild/mibaodating,,1650,66,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,0,[3|20280|4|20280|20005|20280|20006|20280],[1097|2|1],-1,,-1
1550275,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27500,0,,,,-1,155,-1,1,275,-1,Building/NewBuild/mibaodating,,1650,66,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,1,[3|20285|4|20285|20005|20285|20006|20285],[1097|2|1],-1,,-1
1550276,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27600,0,,,,-1,155,-1,1,276,-1,Building/NewBuild/mibaodating,,1650,66,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,2,[3|20290|4|20290|20005|20290|20006|20290],[1097|2|1],-1,,-1
1550277,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27700,0,,,,-1,155,-1,1,277,-1,Building/NewBuild/mibaodating,,1650,66,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,3,[3|20295|4|20295|20005|20295|20006|20295],[1097|2|1],-1,,-1
1550278,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27800,0,,,,-1,155,-1,1,278,-1,Building/NewBuild/mibaodating,,1650,66,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,4,[3|20300|4|20300|20005|20300|20006|20300],[1097|2|1],-1,,-1
1550279,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,27900,0,,,,-1,155,-1,1,279,-1,Building/NewBuild/mibaodating,,1650,66,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,5,[3|20305|4|20305|20005|20305|20006|20305],[1097|2|1],-1,,-1
1550280,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28000,0,,,,-1,155,-1,1,280,-1,Building/NewBuild/mibaodating,,1650,66,0,0,7,,0,-1,-1,,-1,-1,-1,-1,6,[3|20310|4|20310|20005|20310|20006|20310],[1097|2|1],-1,,-1
1550281,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28100,0,,,,-1,155,-1,1,281,-1,Building/NewBuild/mibaodating,,1650,67,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,0,[3|20315|4|20315|20005|20315|20006|20315],[1097|2|1],-1,,-1
1550282,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28200,0,,,,-1,155,-1,1,282,-1,Building/NewBuild/mibaodating,,1650,67,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,1,[3|20320|4|20320|20005|20320|20006|20320],[1097|2|1],-1,,-1
1550283,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28300,0,,,,-1,155,-1,1,283,-1,Building/NewBuild/mibaodating,,1650,67,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,2,[3|20325|4|20325|20005|20325|20006|20325],[1097|2|1],-1,,-1
1550284,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28400,0,,,,-1,155,-1,1,284,-1,Building/NewBuild/mibaodating,,1650,67,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,3,[3|20330|4|20330|20005|20330|20006|20330],[1097|2|1],-1,,-1
1550285,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28500,0,,,,-1,155,-1,1,285,-1,Building/NewBuild/mibaodating,,1650,67,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,4,[3|20335|4|20335|20005|20335|20006|20335],[1097|2|1],-1,,-1
1550286,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28600,0,,,,-1,155,-1,1,286,-1,Building/NewBuild/mibaodating,,1650,67,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,5,[3|20340|4|20340|20005|20340|20006|20340],[1097|2|1],-1,,-1
1550287,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28700,0,,,,-1,155,-1,1,287,-1,Building/NewBuild/mibaodating,,1650,67,0,0,7,,0,-1,-1,,-1,-1,-1,-1,6,[3|20345|4|20345|20005|20345|20006|20345],[1097|2|1],-1,,-1
1550288,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28800,0,,,,-1,155,-1,1,288,-1,Building/NewBuild/mibaodating,,1650,68,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,0,[3|20350|4|20350|20005|20350|20006|20350],[1097|2|1],-1,,-1
1550289,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,28900,0,,,,-1,155,-1,1,289,-1,Building/NewBuild/mibaodating,,1650,68,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,1,[3|20355|4|20355|20005|20355|20006|20355],[1097|2|1],-1,,-1
1550290,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29000,0,,,,-1,155,-1,1,290,-1,Building/NewBuild/mibaodating,,1650,68,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,2,[3|20360|4|20360|20005|20360|20006|20360],[1097|2|1],-1,,-1
1550291,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29100,0,,,,-1,155,-1,1,291,-1,Building/NewBuild/mibaodating,,1650,68,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,3,[3|20365|4|20365|20005|20365|20006|20365],[1097|2|1],-1,,-1
1550292,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29200,0,,,,-1,155,-1,1,292,-1,Building/NewBuild/mibaodating,,1650,68,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,4,[3|20370|4|20370|20005|20370|20006|20370],[1097|2|1],-1,,-1
1550293,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29300,0,,,,-1,155,-1,1,293,-1,Building/NewBuild/mibaodating,,1650,68,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,5,[3|20375|4|20375|20005|20375|20006|20375],[1097|2|1],-1,,-1
1550294,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29400,0,,,,-1,155,-1,1,294,-1,Building/NewBuild/mibaodating,,1650,68,0,0,7,,0,-1,-1,,-1,-1,-1,-1,6,[3|20380|4|20380|20005|20380|20006|20380],[1097|2|1],-1,,-1
1550295,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29500,0,,,,-1,155,-1,1,295,-1,Building/NewBuild/mibaodating,,1650,69,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,0,[3|20385|4|20385|20005|20385|20006|20385],[1097|2|1],-1,,-1
1550296,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29600,0,,,,-1,155,-1,1,296,-1,Building/NewBuild/mibaodating,,1650,69,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,1,[3|20390|4|20390|20005|20390|20006|20390],[1097|2|1],-1,,-1
1550297,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29700,0,,,,-1,155,-1,1,297,-1,Building/NewBuild/mibaodating,,1650,69,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,2,[3|20395|4|20395|20005|20395|20006|20395],[1097|2|1],-1,,-1
1550298,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29800,0,,,,-1,155,-1,1,298,-1,Building/NewBuild/mibaodating,,1650,69,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,3,[3|20400|4|20400|20005|20400|20006|20400],[1097|2|1],-1,,-1
1550299,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,29900,0,,,,-1,155,-1,1,299,-1,Building/NewBuild/mibaodating,,1650,69,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,4,[3|20405|4|20405|20005|20405|20006|20405],[1097|2|1],-1,,-1
1550300,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30000,0,,,,-1,155,-1,1,300,-1,Building/NewBuild/mibaodating,,1650,69,5000,2,7,,0,-1,-1,,-1,-1,-1,-1,5,[3|20410|4|20410|20005|20410|20006|20410],[1097|2|1],-1,,-1
1550301,0,-1,[2|237|9000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30100,0,,,,-1,155,-1,1,301,-1,Building/NewBuild/mibaodating,,1650,69,0,0,7,,0,-1,-1,,-1,-1,-1,-1,6,[3|20415|4|20415|20005|20415|20006|20415],[1097|2|1],-1,,-1
1550302,0,-1,[2|237|10000],[2|238|100],,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30200,0,,,,-1,155,-1,1,302,-1,Building/NewBuild/mibaodating,,1650,70,0,0,1,,0,-1,-1,,-1,-1,-1,-1,0,[3|20420|4|20420|20005|20420|20006|20420],[1097|2|1],-1,,-1
1550303,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30300,0,,,,-1,155,-1,1,303,-1,Building/NewBuild/mibaodating,,1700,71,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,0,[3|20920|4|20920|20005|20920|20006|20920],[1097|2|1],-1,,-1
1550304,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30400,0,,,,-1,155,-1,1,304,-1,Building/NewBuild/mibaodating,,1700,71,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,1,[3|20925|4|20925|20005|20925|20006|20925],[1097|2|1],-1,,-1
1550305,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30500,0,,,,-1,155,-1,1,305,-1,Building/NewBuild/mibaodating,,1700,71,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,2,[3|20930|4|20930|20005|20930|20006|20930],[1097|2|1],-1,,-1
1550306,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30600,0,,,,-1,155,-1,1,306,-1,Building/NewBuild/mibaodating,,1700,71,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,3,[3|20935|4|20935|20005|20935|20006|20935],[1097|2|1],-1,,-1
1550307,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30700,0,,,,-1,155,-1,1,307,-1,Building/NewBuild/mibaodating,,1700,71,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,4,[3|20940|4|20940|20005|20940|20006|20940],[1097|2|1],-1,,-1
1550308,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30800,0,,,,-1,155,-1,1,308,-1,Building/NewBuild/mibaodating,,1700,71,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,5,[3|20945|4|20945|20005|20945|20006|20945],[1097|2|1],-1,,-1
1550309,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,30900,0,,,,-1,155,-1,1,309,-1,Building/NewBuild/mibaodating,,1700,71,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,6,[3|20950|4|20950|20005|20950|20006|20950],[1097|2|1],-1,,-1
1550310,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,31000,0,,,,-1,155,-1,1,310,-1,Building/NewBuild/mibaodating,,1700,71,0,0,8,,0,-1,-1,,-1,-1,-1,-1,7,[3|20955|4|20955|20005|20955|20006|20955],[1097|2|1],-1,,-1
1550311,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,31100,0,,,,-1,155,-1,1,311,-1,Building/NewBuild/mibaodating,,1700,72,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,0,[3|20960|4|20960|20005|20960|20006|20960],[1097|2|1],-1,,-1
1550312,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,31200,0,,,,-1,155,-1,1,312,-1,Building/NewBuild/mibaodating,,1700,72,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,1,[3|20965|4|20965|20005|20965|20006|20965],[1097|2|1],-1,,-1
1550313,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,31300,0,,,,-1,155,-1,1,313,-1,Building/NewBuild/mibaodating,,1700,72,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,2,[3|20970|4|20970|20005|20970|20006|20970],[1097|2|1],-1,,-1
1550314,0,-1,[2|237|10000],,,[artifact_atk_up|artifact_hp_up|uilding_lvup_des_115003],[attr_01|attr_02|attr_convert],-1,31400,0,,,,-1,155,-1,1,314,-1,Building/NewBuild/mibaodating,,1700,72,5000,2,8,,0,-1,-1,,-1,-1,-1,-1,3,[3|20975|4|20975|20005|20975|20006|20975],[1097|2|1],-1,,-1
