id,isPreEventShow,isPreEventShowBubble,IsTabActive,preEventShowBubbleId,preEventShowId,accept_task,area,avatarOffset,city_fog_id,cityCellSize,click_high,costs,dialog_id,diy_area_name,drop_display,dropDisplay,event_active_kill,event_build_limit,event_cost,event_describ,event_type,event_unlock,event_value,event_value_1,event_value_2,event_value_kill,event_value_kill_group,eventUnlock,fightforce,finish_hero_bubble,finish_link,firepot_addlevel,firepot_addtime,firepot_num,is_tap_active,map_id,mapName,model,model2,notice_tips,pre_event_show,pre_event_show_bubble,ranking_param,ranking_server,res_offset,reward_id,rewardGroupIds,size,submit_limit,talkBubbleMeta,teleport_position,telepos,time_bar_time,unlockBuilding,weight
12415,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_24_15,,[324015],-1,-1,[],-1,,-1,1,600,25-15,-1,24,S1_field_map_24(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],2415,,1001472,[],100,5,,,,0,[],-1
13101,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_01,,[330001],-1,-1,[],-1,,-1,1,600,26-1,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3101,,1001473,[],100,5,,,,0,[],-1
13102,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_02,,[330002],-1,-1,[],-1,,-1,1,600,26-2,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3102,,1001474,[],100,5,,,,0,[],-1
13103,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_03,,[330003],-1,-1,[],-1,,-1,1,600,26-3,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3103,,1001475,[],100,5,,,,0,[],-1
13104,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_04,,[330004],-1,-1,[],-1,,-1,1,600,26-4,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3104,,1001476,[],100,5,,,,0,[],-1
13105,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_05,,[330005],-1,-1,[],-1,,-1,1,600,26-5,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3105,,1001477,[],100,5,,,,0,[],-1
13106,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_06,,[330006],-1,-1,[],-1,,-1,1,600,26-6,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3106,,1001478,[],100,5,,,,0,[],-1
13107,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_07,,[330007],-1,-1,[],-1,,-1,1,600,26-7,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3107,,1001479,[],100,5,,,,0,[],-1
13108,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_08,,[330008],-1,-1,[],-1,,-1,1,600,26-8,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3108,,1001480,[],100,5,,,,0,[],-1
13109,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_09,,[330009],-1,-1,[],-1,,-1,1,600,26-9,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3109,,1001481,[],100,5,,,,0,[],-1
13110,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_10,,[330010],-1,-1,[],-1,,-1,1,600,26-10,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3110,,1001482,[],100,5,,,,0,[],-1
13111,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_11,,[330011],-1,-1,[],-1,,-1,1,600,26-11,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3111,,1001483,[],100,5,,,,0,[],-1
13112,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_12,,[330012],-1,-1,[],-1,,-1,1,600,26-12,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3112,,1001484,[],100,5,,,,0,[],-1
13113,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_13,,[330013],-1,-1,[],-1,,-1,1,600,26-13,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3113,,1001485,[],100,5,,,,0,[],-1
13114,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_14,,[330014],-1,-1,[],-1,,-1,1,600,26-14,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3114,,1001486,[],100,5,,,,0,[],-1
13115,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_31_15,,[330015],-1,-1,[],-1,,-1,1,600,26-15,-1,31,S2_field_map_31(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3115,,1001487,[],100,5,,,,0,[],-1
13201,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_01,,[331001],-1,-1,[],-1,,-1,1,600,27-1,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3201,,1001488,[],100,5,,,,0,[],-1
13202,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_02,,[331002],-1,-1,[],-1,,-1,1,600,27-2,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3202,,1001489,[],100,5,,,,0,[],-1
13203,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_03,,[331003],-1,-1,[],-1,,-1,1,600,27-3,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3203,,1001490,[],100,5,,,,0,[],-1
13204,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_04,,[331004],-1,-1,[],-1,,-1,1,600,27-4,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3204,,1001491,[],100,5,,,,0,[],-1
13205,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_05,,[331005],-1,-1,[],-1,,-1,1,600,27-5,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3205,,1001492,[],100,5,,,,0,[],-1
13206,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_06,,[331006],-1,-1,[],-1,,-1,1,600,27-6,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3206,,1001493,[],100,5,,,,0,[],-1
13207,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_07,,[331007],-1,-1,[],-1,,-1,1,600,27-7,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3207,,1001494,[],100,5,,,,0,[],-1
13208,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_08,,[331008],-1,-1,[],-1,,-1,1,600,27-8,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3208,,1001495,[],100,5,,,,0,[],-1
13209,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_09,,[331009],-1,-1,[],-1,,-1,1,600,27-9,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3209,,1001496,[],100,5,,,,0,[],-1
13210,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_10,,[331010],-1,-1,[],-1,,-1,1,600,27-10,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3210,,1001497,[],100,5,,,,0,[],-1
13211,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_11,,[331011],-1,-1,[],-1,,-1,1,600,27-11,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3211,,1001498,[],100,5,,,,0,[],-1
13212,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_12,,[331012],-1,-1,[],-1,,-1,1,600,27-12,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3212,,1001499,[],100,5,,,,0,[],-1
13213,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_13,,[331013],-1,-1,[],-1,,-1,1,600,27-13,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3213,,1001500,[],100,5,,,,0,[],-1
13214,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_14,,[331014],-1,-1,[],-1,,-1,1,600,27-14,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3214,,1001501,[],100,5,,,,0,[],-1
13215,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_32_15,,[331015],-1,-1,[],-1,,-1,1,600,27-15,-1,32,S2_field_map_32(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3215,,1001502,[],100,5,,,,0,[],-1
13301,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_33_01,,[332001],-1,-1,[],-1,,-1,1,600,28-1,-1,33,S2_field_map_33(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3301,,1001503,[],100,5,,,,0,[],-1
13302,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_33_02,,[332002],-1,-1,[],-1,,-1,1,600,28-2,-1,33,S2_field_map_33(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3302,,1001504,[],100,5,,,,0,[],-1
13303,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_33_03,,[332003],-1,-1,[],-1,,-1,1,600,28-3,-1,33,S2_field_map_33(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3303,,1001505,[],100,5,,,,0,[],-1
13304,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_33_04,,[332004],-1,-1,[],-1,,-1,1,600,28-4,-1,33,S2_field_map_33(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3304,,1001506,[],100,5,,,,0,[],-1
13305,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_33_05,,[332005],-1,-1,[],-1,,-1,1,600,28-5,-1,33,S2_field_map_33(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3305,,1001507,[],100,5,,,,0,[],-1
13306,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_33_06,,[332006],-1,-1,[],-1,,-1,1,600,28-6,-1,33,S2_field_map_33(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3306,,1001508,[],100,5,,,,0,[],-1
13307,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_33_07,,[332007],-1,-1,[],-1,,-1,1,600,28-7,-1,33,S2_field_map_33(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3307,,1001509,[],100,5,,,,0,[],-1
13308,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_33_08,,[332008],-1,-1,[],-1,,-1,1,600,28-8,-1,33,S2_field_map_33(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3308,,1001510,[],100,5,,,,0,[],-1
13309,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_33_09,,[332009],-1,-1,[],-1,,-1,1,600,28-9,-1,33,S2_field_map_33(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3309,,1001511,[],100,5,,,,0,[],-1
13401,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_34_01,,[333001],-1,-1,[],-1,,-1,1,600,29-1,-1,34,S2_field_map_34(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3401,,1001512,[],100,5,,,,0,[],-1
13402,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_34_02,,[333002],-1,-1,[],-1,,-1,1,600,29-2,-1,34,S2_field_map_34(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3402,,1001513,[],100,5,,,,0,[],-1
13403,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_34_03,,[333003],-1,-1,[],-1,,-1,1,600,29-3,-1,34,S2_field_map_34(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3403,,1001514,[],100,5,,,,0,[],-1
13404,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_34_04,,[333004],-1,-1,[],-1,,-1,1,600,29-4,-1,34,S2_field_map_34(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3404,,1001515,[],100,5,,,,0,[],-1
13405,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_34_05,,[333005],-1,-1,[],-1,,-1,1,600,29-5,-1,34,S2_field_map_34(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3405,,1001516,[],100,5,,,,0,[],-1
13406,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_34_06,,[333006],-1,-1,[],-1,,-1,1,600,29-6,-1,34,S2_field_map_34(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3406,,1001517,[],100,5,,,,0,[],-1
13407,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_34_07,,[333007],-1,-1,[],-1,,-1,1,600,29-7,-1,34,S2_field_map_34(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3407,,1001518,[],100,5,,,,0,[],-1
13408,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_34_08,,[333008],-1,-1,[],-1,,-1,1,600,29-8,-1,34,S2_field_map_34(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3408,,1001519,[],100,5,,,,0,[],-1
13409,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_34_09,,[333009],-1,-1,[],-1,,-1,1,600,29-9,-1,34,S2_field_map_34(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3409,,1001520,[],100,5,,,,0,[],-1
13501,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_35_01,,[334001],-1,-1,[],-1,,-1,1,600,30-1,-1,35,S2_field_map_35(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3501,,1001521,[],100,5,,,,0,[],-1
13502,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_35_02,,[334002],-1,-1,[],-1,,-1,1,600,30-2,-1,35,S2_field_map_35(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3502,,1001522,[],100,5,,,,0,[],-1
13503,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_35_03,,[334003],-1,-1,[],-1,,-1,1,600,30-3,-1,35,S2_field_map_35(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3503,,1001523,[],100,5,,,,0,[],-1
13504,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_35_04,,[334004],-1,-1,[],-1,,-1,1,600,30-4,-1,35,S2_field_map_35(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3504,,1001524,[],100,5,,,,0,[],-1
13505,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_35_05,,[334005],-1,-1,[],-1,,-1,1,600,30-5,-1,35,S2_field_map_35(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3505,,1001525,[],100,5,,,,0,[],-1
13506,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_35_06,,[334006],-1,-1,[],-1,,-1,1,600,30-6,-1,35,S2_field_map_35(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3506,,1001526,[],100,5,,,,0,[],-1
13507,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_35_07,,[334007],-1,-1,[],-1,,-1,1,600,30-7,-1,35,S2_field_map_35(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3507,,1001527,[],100,5,,,,0,[],-1
13508,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_35_08,,[334008],-1,-1,[],-1,,-1,1,600,30-8,-1,35,S2_field_map_35(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3508,,1001528,[],100,5,,,,0,[],-1
13509,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_35_09,,[334009],-1,-1,[],-1,,-1,1,600,30-9,-1,35,S2_field_map_35(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],3509,,1001529,[],100,5,,,,0,[],-1
14101,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_41_01,,[350001],-1,-1,[],-1,,-1,1,600,31-1,-1,41,S3_field_map_41(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],4101,,1001530,[],100,5,,,,0,[],-1
14102,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_41_02,,[350002],-1,-1,[],-1,,-1,1,600,31-2,-1,41,S3_field_map_41(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],4102,,1001531,[],100,5,,,,0,[],-1
14103,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_41_03,,[350003],-1,-1,[],-1,,-1,1,600,31-3,-1,41,S3_field_map_41(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],4103,,1001532,[],100,5,,,,0,[],-1
14104,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_41_04,,[350004],-1,-1,[],-1,,-1,1,600,31-4,-1,41,S3_field_map_41(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],4104,,1001533,[],100,5,,,,0,[],-1
14105,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_41_05,,[350005],-1,-1,[],-1,,-1,1,600,31-5,-1,41,S3_field_map_41(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],4105,,1001534,[],100,5,,,,0,[],-1
14106,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_41_06,,[350006],-1,-1,[],-1,,-1,1,600,31-6,-1,41,S3_field_map_41(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],4106,,1001535,[],100,5,,,,0,[],-1
14107,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_41_07,,[350007],-1,-1,[],-1,,-1,1,600,31-7,-1,41,S3_field_map_41(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],4107,,1001536,[],100,5,,,,0,[],-1
14108,false,false,false,-1,-1,-1,,"(0.0, 0.0)",-1,"(0, 0)",-1,[(999|7|5)],-1,,,{},-1,,[999|7|5],map_event_describe_2,2,,F_41_08,,[350008],-1,-1,[],-1,,-1,1,600,31-8,-1,41,S3_field_map_41(Clone),Avatar/Spine/Building/huopen,Avatar/Spine/Building/huopen_2,,-1,-1,[0],4108,,1001537,[],100,5,,,,0,[],-1
