id,allianceRewardList,isSLG,mapName,mapType,personalRewardList,alliance_reward_id,Infinite_monster_group,kill_hp,level_num,level_type,map_name_dec,map_stage_id,personal_reward_id,region_id,res_banner
10007002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000702,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10007003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1000703,440000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10007004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1000704,496000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10007005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1000705,496000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10007006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1000706,780000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10008001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000801,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10008002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000802,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10008003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1000803,600000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10008004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1000804,700000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10008005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1000805,800000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10008006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1000806,900000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10009001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000901,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10009002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1000902,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10009003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1000903,1050000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10009004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1000904,1100000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10009005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1000905,1150000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10009006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1000906,1200000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10010001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1001001,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10010002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1001002,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10010003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1001003,1500000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10010004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1001004,1600000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10010005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1001005,1700000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10010006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1001006,1800000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10011001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1001101,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10011002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1001102,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10011003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1001103,1830000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10011004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1001104,1840000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10011005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1001105,1850000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10011006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1001106,1860000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10012001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1001201,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10012002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1001202,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10012003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1001203,1890000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10012004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1001204,1900000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10012005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1001205,1910000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10012006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1001206,1920000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
10013001,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1001301,-1,20,1,UI_Alliance_raid_35,-1,602068001,2,banner_bg4
10013002,<ERROR:TargetInvocationException>,false,UI_Alliance_raid_35,Normal,<ERROR:TargetInvocationException>,-1,1001302,-1,40,1,UI_Alliance_raid_35,-1,602068001,4,banner_bg5
10013003,<ERROR:TargetInvocationException>,false,hero_name_60411,Elite,<ERROR:TargetInvocationException>,602068003,1001303,1950000000,1,2,hero_name_60411,-1,602068001,1,banner_bg4
10013004,<ERROR:TargetInvocationException>,false,hero_name_60409,Elite,<ERROR:TargetInvocationException>,602068004,1001304,1960000000,1,2,hero_name_60409,-1,602068001,3,banner_bg4
10013005,<ERROR:TargetInvocationException>,false,hero_name_60410,Elite,<ERROR:TargetInvocationException>,602068005,1001305,1970000000,1,2,hero_name_60410,-1,602068001,5,banner_bg5
10013006,<ERROR:TargetInvocationException>,false,hero_name_60412,Boss,<ERROR:TargetInvocationException>,602068006,1001306,1980000000,1,3,hero_name_60412,-1,602068001,6,banner_bg6
