id,bulletAfterimageTime,bulletFaceRule,bulletType,curveID,curveName,curveType,followBulletPos,fx,scale,skin_FX
60452201,-1,-1,-1,-1,,-1,0,Seasons/S4/Effect/xiaoguai/FX_renyujingyingguai_skill1_hit,60,
60455001,-1,-1,-1,-1,,-1,0,Seasons/S4/Effect/Boss/Fx_S4_Boss_fuhuashuiyuansu_attack_fly,40,
60455201,-1,-1,-1,-1,,-1,0,Seasons/S4/Effect/Boss/Fx_S4_Boss_fuhuashuiyuansu_skill1_fly,40,
60456201,-1,-1,-1,-1,,-1,0,Seasons/S4/Effect/Boss/Fx_S4_boss_liweitan_skill1_hit,30,
60457001,-1,-1,-1,-1,,-1,0,Seasons/S4/Effect/xiaoguai/Fx_beikeSLM_attack,40,
60457101,-1,-1,-1,-1,,-1,0,Seasons/S4/Effect/Boss/FX_S4_boss_RenYuZhangLao_Skill0_hit,-1,
60457401,-1,-1,-1,-1,,-1,0,Seasons/S4/Effect/Boss/Fx_S4_Boss_juchisha_skill1_julang,-1,
60458201,-1,-1,-1,-1,,-1,0,KVKMatches/KM1/Effect/FX_K1_GBLdaozei_fly,-1,
60460201,-1,-1,-1,-1,,-1,0,Seasons/S4/Effect/Boss/Vx_S4_zuzouchuanzhang_skill1,50,
60460501,-1,1,-1,-1,,-1,0,Seasons/S4/Effect/Boss/Vx_S4_zuzouchuanzhang_skill4,50,
64003001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLSS_Attack_Fly,30,
64038101,-1,-1,-1,-1,,-1,0,Effect/Battle/ice_mage_Attack_Fly,350,
64039001,-1,-1,-1,-1,,-1,0,Effect/Battle/CommonEffect/Fx_common_water_Fly,150,
64040001,-1,-1,-1,-1,,-1,0,Effect/Battle/CommonEffect/Fx_common_water_Fly,300,
64040101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/FX_dashuiqiu,80,
70022101,-1,2,-1,-1,,-1,0,Effect/Battle/Boss/SnowMonster_Skill0,-1,
70022201,-1,-1,-1,8,SnowMonster,-1,0,Effect/Battle/Boss/SnowMonster_Skill1_Fly,-1,
70023001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Werewolf_Attack_Hit,-1,
70023101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Werewolf_Skill1_SF_01,-1,
70023301,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Werewolf_Skill2,-1,
70024001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_ice_Attack,-1,
70024101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_ice_Skill0,-1,
70024201,-1,1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_Frost_SF_Skill2,-1,
70024301,-1,1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_ice_Skill2,140,
70024302,-1,1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_ice_Skill3,140,
70024303,-1,1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_ice_Skill4,140,
70026301,-1,1,-1,-1,,-1,0,Effect/Battle/Boss/Cat_boss_Skill2,-1,
70028301,-1,1,-1,-1,,-1,0,Effect/Battle/Boss/Desert_Saints_Skill2,-1,
70029101,-1,-1,-1,-1,,-1,0,Effect/Battle/yaojing_skil01,-1,
70029301,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/SLMW_Skil02,-1,
70036001,-1,-1,-1,-1,,-1,0,Effect/Battle/RedDragon_Attack_Fly_Boss,50,
70036101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/RedDragon_skill_2,75,
70037001,-1,1,-1,-1,,-1,0,Effect/Battle/Boss/SDGLY_Attack,-1,
70037101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/SDGLY_Skill0,-1,
70037201,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/SDGLY_Skill1,-1,
70037301,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/SDGLY_Skill2,-1,
71012001,-1,-1,-1,-1,,-1,0,Effect/Battle/RedDragon_Attack_Fly,-1,
71012101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/RedDragon_skill_2,-1,
71012201,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/RedDragon_skill_1,-1,
71013101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Fx_troll_skill0,-1,
71013201,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Cannibal_SF_Skill_2,-1,
71019101,-1,-1,-1,-1,,-1,0,Effect/Battle/XEJS_skill0,-1,
71041001,-1,-1,-1,-1,,-1,0,Effect/Battle/Bard_Skill1_Fly,-1,
71041204,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/muou_skill1_01,50,
71041205,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/muou_skill1_02,50,
71041206,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/muou_skill1_03,50,
71043101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_Frost_SF_Skill0,-1,
71043202,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_Frost_SF_Skill1,-1,
71043301,-1,1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_Frost_SF_Skill2,-1,
83001001,-1,-1,-1,-1,,-1,0,Effect/Battle/CommonEffect/Fx_common_water_Fly,-1,
83002001,-1,-1,-1,-1,,-1,0,Effect/Battle/CommonEffect/Fx_common_rabbit_Fly,50,
83003001,-1,-1,-1,-1,,-1,0,Effect/Battle/Convict_Attack_Fly,-1,
84001001,-1,-1,-1,-1,,-1,0,Effect/Battle/SecretKeeper_Skill1,-1,
84001101,-1,-1,-1,-1,,-1,0,Effect/Battle/EF_CW_ying,75,
84002001,-1,-1,-1,-1,,-1,0,Effect/Battle/CommonEffect/Fx_common_Physical_Fly,50,
84003001,-1,-1,-1,-1,,-1,0,Effect/Battle/CommonEffect/Fx_common_Physical_Fly,50,
84004001,-1,-1,-1,-1,,-1,0,Effect/Battle/CommonEffect/Fx_common_egg_Fly,50,
84005001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Fx_Monster_Bee_Fly,200,
84005002,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Fx_Monster_Bee_Fly,350,
84006001,-1,-1,-1,-1,,-1,0,Effect/Battle/ice_mage_Attack_Fly,75,
84006002,-1,-1,-1,-1,,-1,0,Effect/Battle/CommonEffect/Fx_common_xueren_Fly,50,
84007001,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Attack_Fly,-1,
84007101,-1,1,-1,-1,,-1,0,Effect/Battle/Boss/Dragon_Frost_SF_Skill2_v3,30,
84008001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/EF_SMFS_fly,-1,
84008101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/EF_SMFS_fly,150,
84009001,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_common_hu_Fly,-1,
84009101,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_common_hu_Fly2,-1,
84010001,-1,-1,-1,-1,,-1,0,Effect/Battle/EF_CW_lazhu_fly,-1,
84011001,-1,-1,-1,-1,,-1,0,Effect/Battle/ice_mage_Attack_Fly,-1,
84011101,-1,-1,-1,-1,,-1,0,Effect/Battle/EF_CW_huli_fly,-1,
84012001,-1,-1,-1,-1,,-1,0,Effect/Battle/chongwulong_attack_fly,-1,
84012101,-1,-1,-1,-1,,-1,0,Effect/Battle/chongwulong_attack_fly2,-1,
84013001,-1,-1,-1,-1,,-1,0,Effect/Battle/fx_cw_tianma_Fly,-1,
84013101,-1,-1,-1,-1,,-1,0,Effect/Battle/fx_cw_tianma_Fly2,-1,
84014001,-1,-1,-1,-1,,-1,0,Seasons/S2/Effect/monster/Fx_BYL_atk_fly,-1,
84015001,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Attack_Fly,-1,
84016001,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_Priest_Skil01_Fly,-1,
88016101,-1,-1,-1,-1,,-1,0,Effect/Battle/Dance_Attack_Fly,300,
88023101,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_Ranger_Attack_Fly_1,300,
88035201,-1,-1,-1,-1,,-1,0,Effect/Battle/Headhunter_Skill01_Fly,-1,
88034201,-1,-1,-1,-1,,-1,0,Effect/Battle/Stonemason_Skill2,200,
1000101,-1,-1,-1,-1,,-1,0,Effect/Battle/Humam_SF_Skill_2_Fly,100,
1000201,-1,-1,-1,-1,,-1,0,Effect/Battle/Archer_Skill01_Fly,75,
1000401,-1,1,-1,-1,,-1,0,Effect/Battle/Knight_Skill2_Dilie2,50,
1000402,-1,1,-1,-1,,-1,0,Effect/Battle/Knight_Skill2_Dilie2,75,
1000601,-1,-1,-1,-1,,-1,0,Effect/Battle/ice_mage_Skill_Fly,-1,
1000801,-1,-1,-1,-1,,-1,0,Effect/Battle/Druid_SF_Skill2,100,
1000802,-1,-1,-1,-1,,-1,0,Effect/Battle/Druid_SF_Skill2,100,
1000803,-1,-1,-1,-1,,-1,0,Effect/Battle/Druid_SF_Skill2,150,
1000804,-1,-1,-1,-1,,-1,0,Effect/Battle/Druid_SF_Skill2,150,
1000805,-1,-1,-1,-1,,-1,0,Effect/Battle/Druid_SF_Skill2,150,
1000806,-1,-1,-1,-1,,-1,0,Effect/Battle/Druid_SF_Skill2,150,
1001101,-1,-1,-1,-1,,-1,0,Effect/Battle/Thief_Skill_Fly_03,-1,
1001401,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_Ranger_Skill02_Fly,-1,
1001402,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_Ranger_Skill03_Fly,-1,
1001501,-1,-1,-1,-1,,-1,0,Effect/Battle/Convict_Attack_Skill1_2,100,
1001502,-1,-1,-1,-1,,-1,0,Effect/Battle/Convict_Attack_Skill1_2,125,
1001503,-1,-1,-1,-1,,-1,0,Effect/Battle/Convict_Attack_Skill1_2,150,
1001504,-1,-1,-1,-1,,-1,0,Effect/Battle/Convict_Attack_Skill1_1,125,
1001505,-1,-1,-1,-1,,-1,0,Effect/Battle/Convict_Attack_Skill1_1,150,
1001506,-1,-1,-1,-1,,-1,0,Effect/Battle/Convict_Attack_Skill1_1,150,
1002101,-1,-1,-1,-1,,-1,0,Effect/Battle/Watchman_Skill1,50,
1002301,-1,-1,-1,-1,,-1,0,Effect/Battle/WilderHunter_Skill2_Fly,75,
1002302,-1,-1,-1,-1,,-1,0,Effect/Battle/WilderHunter_Skill2_Fly,100,
1002401,-1,-1,-1,-1,,-1,0,,100,
1002501,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit,120,
1002502,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit,150,
1002503,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit,180,
1002504,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit,180,
1002505,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit,180,
1002506,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit,180,
1002511,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit1,120,
1002512,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit1,150,
1002513,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit1,180,
1002514,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit1,180,
1002515,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit1,180,
1002516,-1,-1,-1,-1,,-1,0,Effect/Battle/Fx_FireMage_Skill2_Hit1,180,
1002701,-1,-1,-1,-1,,-1,0,Effect/Battle/Nun_Skill2_n_1,75,
1002702,-1,-1,-1,-1,,-1,0,Effect/Battle/Nun_Skill2_n_1,75,
1002703,-1,-1,-1,-1,,-1,0,Effect/Battle/Nun_Skill2_n_1,75,
1002704,-1,-1,-1,-1,,-1,0,Effect/Battle/Nun_Skill2_n_1,75,
1002705,-1,-1,-1,-1,,-1,0,Effect/Battle/Nun_Skill2_n_1,75,
1002706,-1,-1,-1,-1,,-1,0,Effect/Battle/Nun_Skill2_n_1,75,
1003601,-1,1,-1,-1,,-1,0,Effect/Battle/Shepherd_Skill0_Fly,-1,
1003602,-1,1,-1,-1,,-1,0,Effect/Battle/Shepherd_Skill0_Fly,150,
1003801,-1,-1,-1,-1,,-1,0,Effect/Battle/E_TLL_skill1_dandao,100,
1003802,-1,-1,-1,-1,,-1,0,Effect/Battle/E_TLL_skill1_dandao,125,
1003803,-1,-1,-1,-1,,-1,0,Effect/Battle/E_TLL_skill1_dandao,150,
1003804,-1,-1,-1,-1,,-1,0,Effect/Battle/E_TLL_skill1_dandao,150,
1003805,-1,-1,-1,-1,,-1,0,Effect/Battle/E_TLL_skill1_dandao,150,
1003806,-1,-1,-1,-1,,-1,0,Effect/Battle/E_TLL_skill1_dandao,150,
40107001,-1,-1,-1,-1,,-1,0,Seasons/S2/Effect/monster/Fx_BGGJS_atk,-1,
40108001,-1,-1,-1,-1,,-1,0,Effect/Battle/ice_mage_Attack_Fly,-1,
40109001,-1,-1,-1,-1,,-1,0,Effect/Battle/ice_mage_Attack_Fly,-1,
40109101,-1,-1,-1,-1,,-1,0,Seasons/S2/Effect/monster/Fx_BYL_atk_hit,50,
40110201,-1,-1,-1,-1,,-1,0,Seasons/S2/Effect/monster/Fx_HSJSN_Skill0,-1,
40111001,-1,-1,-1,-1,,-1,0,Effect/Battle/ice_mage_Attack_Fly,-1,
40111101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Skull_Shaman_attack_fly,-1,
40111201,-1,-1,-1,-1,,-1,0,Seasons/S2/Effect/Boss/SGJL_skill3,75,
40202001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLSS_Attack_Fly,75,
40204001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Bat_Attack_Fly,-1,
40206001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLSS_Attack_Fly,75,
40206101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/KED_Skill1_Fly,50,
40207001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLSS_Attack_Fly,75,
40207101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/KED_Skill1_Fly,50,
40210001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Bat_Attack_Fly,-1,
40211001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLDJ_YJ_fly,50,
40211101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/yanjiangshou_skill0_fly,50,
40303001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Bat_Attack_Fly,-1,
40306001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLDJ_YJ_fly,50,
40306101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLDJ_YJ_fly,-1,
40308001,-1,-1,-1,-1,,-1,0,Effect/Battle/CommonEffect/Fx_common_Physical_Fly,50,
40403001,-1,-1,-1,-1,,-1,0,Seasons/S3/Effect/monster/S3_guideng_attack_fly,50,
40404001,-1,-1,-1,-1,,-1,0,Seasons/S3/Effect/monster/S3_guideng_attack_fly,50,
40406001,-1,-1,-1,-1,,-1,0,Seasons/S3/Effect/monster/S3_guideng_attack_fly,50,
40406101,-1,-1,-1,-1,,-1,0,Seasons/S3/Effect/monster/S3_guideng_attack_fly,50,
40407001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLSS_Attack_Fly,75,
40407101,-1,-1,-1,-1,,-1,0,Effect/Battle/Archer_Skill01_Fly,75,
40408001,-1,-1,-1,-1,,-1,0,Seasons/S3/Effect/monster/S3_lazhuguai_attack_fly,50,
40410001,-1,-1,-1,-1,,-1,0,Seasons/S3/Effect/monster/S3_guideng_attack_fly,50,
40501001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLSS_Attack_Fly,75,
40506001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/RLNB_Attack_Fly,50,
40506101,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/RLNB_Attack_Fly,50,
40508001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/JLSS_Attack_Fly,75,
40508101,-1,-1,-1,-1,,-1,0,Effect/Battle/Archer_SF_Skill_2,-1,
40510001,-1,-1,-1,-1,,-1,0,Effect/Battle/Boss/Bat_Attack_Fly,-1,
