id,build_limit,fresh,fresh_para,group,hot,item,level_max,level_min,mutex_group,price,price_ori,sell,sell_lifetime,sell_show,tech_limit,unlock_building,unlock_desc,unlock_tech,unlock_vip,weight
114300001,[],2,-1,1143,1,2|220203|1,999,1,-1,2|505|800,,5,-1,-1,[],,,,-1,1
114600001,[],2,-1,1146,1,2|230001|1,999,1,-1,2|505|400,,10,-1,-1,[],,,,-1,1
114400001,[],2,-1,1144,1,2|220005|1,999,1,-1,2|505|300,2|505|480,10,-1,-1,[],,,,-1,1
113400001,[],2,-1,1134,-1,2|201|1,999,1,-1,2|505|80,2|505|300,10,-1,-1,[],,,,-1,1
114800001,[],2,-1,1148,-1,2|220303|1,999,1,-1,2|505|12000,2|505|16000,1,-1,-1,[],,,,-1,1
114900001,[],2,-1,1149,-1,2|220302|1,999,1,-1,2|505|1200,2|505|1600,2,-1,-1,[],,,,-1,1
113700001,[],2,-1,1137,-1,2|203034|1,999,1,-1,2|505|50,2|505|96,10,-1,-1,[],,,,-1,1
113900001,[],2,-1,1139,-1,2|203037|1,999,1,-1,2|505|50,2|505|96,30,-1,-1,[],,,,-1,1
113600001,[],2,-1,1136,-1,2|200403|1,999,1,-1,2|505|20,,50,-1,-1,[],,,,-1,1
113100001,[],2,-1,1131,-1,2|238|1,999,1,-1,2|505|200,2|505|300,30,-1,-1,[],,,,-1,1
113200001,[],2,-1,1132,-1,2|237|10000,999,1,-1,2|505|50,2|505|320,20,-1,-1,[],,,,-1,1
114500001,[],2,-1,1145,-1,2|405230004|1,999,1,-1,2|505|500,2|505|3200,1,-1,-1,[],,,,-1,1
113500001,[],2,-1,1135,-1,2|405230003|1,999,1,-1,2|505|300,2|505|960,5,-1,-1,[],,,,-1,1
113000001,[],2,-1,1130,-1,2|209002|1,999,1,-1,2|505|50,,20,-1,-1,[],,,,-1,1
114700001,[],2,-1,1147,-1,2|153|1,999,1,-1,2|505|120,,35,-1,-1,[],,,,-1,1
115000001,[],2,-1,1150,-1,2|159|1,999,1,-1,2|505|120,,35,-1,-1,[],,,,-1,1
115100001,[],2,-1,1151,-1,2|230002|1,999,1,-1,2|505|160,,20,-1,-1,[],,,,-1,1
101030001,[],0,-1,10103,-1,2|131103|1,999,1,-1,2|371103|1,,2,2,-1,[],,,,-1,1
101040001,[],0,-1,10104,-1,2|131104|1,999,1,-1,2|371104|1,,2,2,-1,[],,,,-1,1
101050001,[],0,-1,10105,-1,2|131105|1,999,1,-1,2|371105|1,,2,2,-1,[],,,,-1,1
101060001,[],0,-1,10106,-1,2|131106|1,999,1,-1,2|371106|1,,2,2,-1,[],,,,-1,1
102030001,[],0,-1,10203,-1,2|131103|1,999,1,-1,2|371203|1,,2,2,-1,[],,,,-1,1
102040001,[],0,-1,10204,-1,2|131104|1,999,1,-1,2|371204|1,,2,2,-1,[],,,,-1,1
102050001,[],0,-1,10205,-1,2|131105|1,999,1,-1,2|371205|1,,2,2,-1,[],,,,-1,1
102060001,[],0,-1,10206,-1,2|131106|1,999,1,-1,2|371206|1,,2,2,-1,[],,,,-1,1
103030001,[],0,-1,10303,-1,2|131103|1,999,1,-1,2|371303|1,,2,2,-1,[],,,,-1,1
103040001,[],0,-1,10304,-1,2|131104|1,999,1,-1,2|371304|1,,2,2,-1,[],,,,-1,1
103050001,[],0,-1,10305,-1,2|131105|1,999,1,-1,2|371305|1,,2,2,-1,[],,,,-1,1
103060001,[],0,-1,10306,-1,2|131106|1,999,1,-1,2|371306|1,,2,2,-1,[],,,,-1,1
101130001,[],0,-1,10113,-1,2|131203|1,999,1,-1,2|372103|1,,2,2,-1,[],,,,-1,1
101140001,[],0,-1,10114,-1,2|131204|1,999,1,-1,2|372104|1,,2,2,-1,[],,,,-1,1
101150001,[],0,-1,10115,-1,2|131205|1,999,1,-1,2|372105|1,,2,2,-1,[],,,,-1,1
101160001,[],0,-1,10116,-1,2|131206|1,999,1,-1,2|372106|1,,2,2,-1,[],,,,-1,1
102130001,[],0,-1,10213,-1,2|131203|1,999,1,-1,2|372203|1,,2,2,-1,[],,,,-1,1
102140001,[],0,-1,10214,-1,2|131204|1,999,1,-1,2|372204|1,,2,2,-1,[],,,,-1,1
102150001,[],0,-1,10215,-1,2|131205|1,999,1,-1,2|372205|1,,2,2,-1,[],,,,-1,1
102160001,[],0,-1,10216,-1,2|131206|1,999,1,-1,2|372206|1,,2,2,-1,[],,,,-1,1
103130001,[],0,-1,10313,-1,2|131203|1,999,1,-1,2|372303|1,,2,2,-1,[],,,,-1,1
103140001,[],0,-1,10314,-1,2|131204|1,999,1,-1,2|372304|1,,2,2,-1,[],,,,-1,1
103150001,[],0,-1,10315,-1,2|131205|1,999,1,-1,2|372305|1,,2,2,-1,[],,,,-1,1
103160001,[],0,-1,10316,-1,2|131206|1,999,1,-1,2|372306|1,,2,2,-1,[],,,,-1,1
101230001,[],0,-1,10123,-1,2|131303|1,999,1,-1,2|373103|1,,2,2,-1,[],,,,-1,1
101240001,[],0,-1,10124,-1,2|131304|1,999,1,-1,2|373104|1,,2,2,-1,[],,,,-1,1
101250001,[],0,-1,10125,-1,2|131305|1,999,1,-1,2|373105|1,,2,2,-1,[],,,,-1,1
101260001,[],0,-1,10126,-1,2|131306|1,999,1,-1,2|373106|1,,2,2,-1,[],,,,-1,1
102230001,[],0,-1,10223,-1,2|131303|1,999,1,-1,2|373203|1,,2,2,-1,[],,,,-1,1
102240001,[],0,-1,10224,-1,2|131304|1,999,1,-1,2|373204|1,,2,2,-1,[],,,,-1,1
102250001,[],0,-1,10225,-1,2|131305|1,999,1,-1,2|373205|1,,2,2,-1,[],,,,-1,1
102260001,[],0,-1,10226,-1,2|131306|1,999,1,-1,2|373206|1,,2,2,-1,[],,,,-1,1
103230001,[],0,-1,10323,-1,2|131303|1,999,1,-1,2|373303|1,,2,2,-1,[],,,,-1,1
103240001,[],0,-1,10324,-1,2|131304|1,999,1,-1,2|373304|1,,2,2,-1,[],,,,-1,1
103250001,[],0,-1,10325,-1,2|131305|1,999,1,-1,2|373305|1,,2,2,-1,[],,,,-1,1
103260001,[],0,-1,10326,-1,2|131306|1,999,1,-1,2|373306|1,,2,2,-1,[],,,,-1,1
101330001,[],0,-1,10133,-1,2|131403|1,999,1,-1,2|374103|1,,2,2,-1,[],,,,-1,1
101340001,[],0,-1,10134,-1,2|131404|1,999,1,-1,2|374104|1,,2,2,-1,[],,,,-1,1
101350001,[],0,-1,10135,-1,2|131405|1,999,1,-1,2|374105|1,,2,2,-1,[],,,,-1,1
101360001,[],0,-1,10136,-1,2|131406|1,999,1,-1,2|374106|1,,2,2,-1,[],,,,-1,1
102330001,[],0,-1,10233,-1,2|131403|1,999,1,-1,2|374203|1,,2,2,-1,[],,,,-1,1
102340001,[],0,-1,10234,-1,2|131404|1,999,1,-1,2|374204|1,,2,2,-1,[],,,,-1,1
102350001,[],0,-1,10235,-1,2|131405|1,999,1,-1,2|374205|1,,2,2,-1,[],,,,-1,1
102360001,[],0,-1,10236,-1,2|131406|1,999,1,-1,2|374206|1,,2,2,-1,[],,,,-1,1
103330001,[],0,-1,10333,-1,2|131403|1,999,1,-1,2|374303|1,,2,2,-1,[],,,,-1,1
103340001,[],0,-1,10334,-1,2|131404|1,999,1,-1,2|374304|1,,2,2,-1,[],,,,-1,1
103350001,[],0,-1,10335,-1,2|131405|1,999,1,-1,2|374305|1,,2,2,-1,[],,,,-1,1
103360001,[],0,-1,10336,-1,2|131406|1,999,1,-1,2|374306|1,,2,2,-1,[],,,,-1,1
101430001,[],0,-1,10143,-1,2|131503|1,999,1,-1,2|375103|1,,2,2,-1,[],,,,-1,1
101440001,[],0,-1,10144,-1,2|131504|1,999,1,-1,2|375104|1,,2,2,-1,[],,,,-1,1
101450001,[],0,-1,10145,-1,2|131505|1,999,1,-1,2|375105|1,,2,2,-1,[],,,,-1,1
101460001,[],0,-1,10146,-1,2|131506|1,999,1,-1,2|375106|1,,2,2,-1,[],,,,-1,1
102430001,[],0,-1,10243,-1,2|131503|1,999,1,-1,2|375203|1,,2,2,-1,[],,,,-1,1
102440001,[],0,-1,10244,-1,2|131504|1,999,1,-1,2|375204|1,,2,2,-1,[],,,,-1,1
102450001,[],0,-1,10245,-1,2|131505|1,999,1,-1,2|375205|1,,2,2,-1,[],,,,-1,1
102460001,[],0,-1,10246,-1,2|131506|1,999,1,-1,2|375206|1,,2,2,-1,[],,,,-1,1
103430001,[],0,-1,10343,-1,2|131503|1,999,1,-1,2|375303|1,,2,2,-1,[],,,,-1,1
103440001,[],0,-1,10344,-1,2|131504|1,999,1,-1,2|375304|1,,2,2,-1,[],,,,-1,1
103450001,[],0,-1,10345,-1,2|131505|1,999,1,-1,2|375305|1,,2,2,-1,[],,,,-1,1
103460001,[],0,-1,10346,-1,2|131506|1,999,1,-1,2|375306|1,,2,2,-1,[],,,,-1,1
104030001,[],0,-1,10403,-1,2|131103|1,999,1,-1,2|371103|1,,2,2,-1,[],,,,-1,1
104040001,[],0,-1,10404,-1,2|131104|1,999,1,-1,2|371104|1,,2,2,-1,[],,,,-1,1
104050001,[],0,-1,10405,-1,2|131105|1,999,1,-1,2|371105|1,,2,2,-1,[],,,,-1,1
104060001,[],0,-1,10406,-1,2|131106|1,999,1,-1,2|371106|1,,2,2,-1,[],,,,-1,1
105030001,[],0,-1,10503,-1,2|131103|1,999,1,-1,2|371203|1,,2,2,-1,[],,,,-1,1
105040001,[],0,-1,10504,-1,2|131104|1,999,1,-1,2|371204|1,,2,2,-1,[],,,,-1,1
105050001,[],0,-1,10505,-1,2|131105|1,999,1,-1,2|371205|1,,2,2,-1,[],,,,-1,1
105060001,[],0,-1,10506,-1,2|131106|1,999,1,-1,2|371206|1,,2,2,-1,[],,,,-1,1
106030001,[],0,-1,10603,-1,2|131103|1,999,1,-1,2|371303|1,,2,2,-1,[],,,,-1,1
106040001,[],0,-1,10604,-1,2|131104|1,999,1,-1,2|371304|1,,2,2,-1,[],,,,-1,1
106050001,[],0,-1,10605,-1,2|131105|1,999,1,-1,2|371305|1,,2,2,-1,[],,,,-1,1
106060001,[],0,-1,10606,-1,2|131106|1,999,1,-1,2|371306|1,,2,2,-1,[],,,,-1,1
104130001,[],0,-1,10413,-1,2|131203|1,999,1,-1,2|372103|1,,2,2,-1,[],,,,-1,1
104140001,[],0,-1,10414,-1,2|131204|1,999,1,-1,2|372104|1,,2,2,-1,[],,,,-1,1
104150001,[],0,-1,10415,-1,2|131205|1,999,1,-1,2|372105|1,,2,2,-1,[],,,,-1,1
104160001,[],0,-1,10416,-1,2|131206|1,999,1,-1,2|372106|1,,2,2,-1,[],,,,-1,1
105130001,[],0,-1,10513,-1,2|131203|1,999,1,-1,2|372203|1,,2,2,-1,[],,,,-1,1
105140001,[],0,-1,10514,-1,2|131204|1,999,1,-1,2|372204|1,,2,2,-1,[],,,,-1,1
105150001,[],0,-1,10515,-1,2|131205|1,999,1,-1,2|372205|1,,2,2,-1,[],,,,-1,1
105160001,[],0,-1,10516,-1,2|131206|1,999,1,-1,2|372206|1,,2,2,-1,[],,,,-1,1
106130001,[],0,-1,10613,-1,2|131203|1,999,1,-1,2|372303|1,,2,2,-1,[],,,,-1,1
106140001,[],0,-1,10614,-1,2|131204|1,999,1,-1,2|372304|1,,2,2,-1,[],,,,-1,1
106150001,[],0,-1,10615,-1,2|131205|1,999,1,-1,2|372305|1,,2,2,-1,[],,,,-1,1
106160001,[],0,-1,10616,-1,2|131206|1,999,1,-1,2|372306|1,,2,2,-1,[],,,,-1,1
104230001,[],0,-1,10423,-1,2|131303|1,999,1,-1,2|373103|1,,2,2,-1,[],,,,-1,1
104240001,[],0,-1,10424,-1,2|131304|1,999,1,-1,2|373104|1,,2,2,-1,[],,,,-1,1
104250001,[],0,-1,10425,-1,2|131305|1,999,1,-1,2|373105|1,,2,2,-1,[],,,,-1,1
104260001,[],0,-1,10426,-1,2|131306|1,999,1,-1,2|373106|1,,2,2,-1,[],,,,-1,1
105230001,[],0,-1,10523,-1,2|131303|1,999,1,-1,2|373203|1,,2,2,-1,[],,,,-1,1
105240001,[],0,-1,10524,-1,2|131304|1,999,1,-1,2|373204|1,,2,2,-1,[],,,,-1,1
105250001,[],0,-1,10525,-1,2|131305|1,999,1,-1,2|373205|1,,2,2,-1,[],,,,-1,1
105260001,[],0,-1,10526,-1,2|131306|1,999,1,-1,2|373206|1,,2,2,-1,[],,,,-1,1
106230001,[],0,-1,10623,-1,2|131303|1,999,1,-1,2|373303|1,,2,2,-1,[],,,,-1,1
106240001,[],0,-1,10624,-1,2|131304|1,999,1,-1,2|373304|1,,2,2,-1,[],,,,-1,1
106250001,[],0,-1,10625,-1,2|131305|1,999,1,-1,2|373305|1,,2,2,-1,[],,,,-1,1
106260001,[],0,-1,10626,-1,2|131306|1,999,1,-1,2|373306|1,,2,2,-1,[],,,,-1,1
104330001,[],0,-1,10433,-1,2|131403|1,999,1,-1,2|374103|1,,2,2,-1,[],,,,-1,1
104340001,[],0,-1,10434,-1,2|131404|1,999,1,-1,2|374104|1,,2,2,-1,[],,,,-1,1
104350001,[],0,-1,10435,-1,2|131405|1,999,1,-1,2|374105|1,,2,2,-1,[],,,,-1,1
104360001,[],0,-1,10436,-1,2|131406|1,999,1,-1,2|374106|1,,2,2,-1,[],,,,-1,1
105330001,[],0,-1,10533,-1,2|131403|1,999,1,-1,2|374203|1,,2,2,-1,[],,,,-1,1
105340001,[],0,-1,10534,-1,2|131404|1,999,1,-1,2|374204|1,,2,2,-1,[],,,,-1,1
105350001,[],0,-1,10535,-1,2|131405|1,999,1,-1,2|374205|1,,2,2,-1,[],,,,-1,1
105360001,[],0,-1,10536,-1,2|131406|1,999,1,-1,2|374206|1,,2,2,-1,[],,,,-1,1
106330001,[],0,-1,10633,-1,2|131403|1,999,1,-1,2|374303|1,,2,2,-1,[],,,,-1,1
106340001,[],0,-1,10634,-1,2|131404|1,999,1,-1,2|374304|1,,2,2,-1,[],,,,-1,1
106350001,[],0,-1,10635,-1,2|131405|1,999,1,-1,2|374305|1,,2,2,-1,[],,,,-1,1
106360001,[],0,-1,10636,-1,2|131406|1,999,1,-1,2|374306|1,,2,2,-1,[],,,,-1,1
104430001,[],0,-1,10443,-1,2|131503|1,999,1,-1,2|375103|1,,2,2,-1,[],,,,-1,1
104440001,[],0,-1,10444,-1,2|131504|1,999,1,-1,2|375104|1,,2,2,-1,[],,,,-1,1
104450001,[],0,-1,10445,-1,2|131505|1,999,1,-1,2|375105|1,,2,2,-1,[],,,,-1,1
104460001,[],0,-1,10446,-1,2|131506|1,999,1,-1,2|375106|1,,2,2,-1,[],,,,-1,1
105430001,[],0,-1,10543,-1,2|131503|1,999,1,-1,2|375203|1,,2,2,-1,[],,,,-1,1
105440001,[],0,-1,10544,-1,2|131504|1,999,1,-1,2|375204|1,,2,2,-1,[],,,,-1,1
105450001,[],0,-1,10545,-1,2|131505|1,999,1,-1,2|375205|1,,2,2,-1,[],,,,-1,1
105460001,[],0,-1,10546,-1,2|131506|1,999,1,-1,2|375206|1,,2,2,-1,[],,,,-1,1
106430001,[],0,-1,10643,-1,2|131503|1,999,1,-1,2|375303|1,,2,2,-1,[],,,,-1,1
106440001,[],0,-1,10644,-1,2|131504|1,999,1,-1,2|375304|1,,2,2,-1,[],,,,-1,1
106450001,[],0,-1,10645,-1,2|131505|1,999,1,-1,2|375305|1,,2,2,-1,[],,,,-1,1
106460001,[],0,-1,10646,-1,2|131506|1,999,1,-1,2|375306|1,,2,2,-1,[],,,,-1,1
150010001,[],2,-1,15001,-1,6|10022|1,999,1,-1,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,1
150020001,[],2,-1,15002,-1,6|20004|1,999,1,-1,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,1
150030001,[],2,-1,15003,-1,6|30002|1,999,1,-1,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
150040001,[],2,-1,15004,-1,6|104501|1,999,1,-1,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
150050001,[],2,-1,15005,-1,6|105501|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
150060001,[],2,-1,15006,-1,6|106501|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
150070001,[],2,-1,15007,-1,6|107501|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
150080001,[],2,-1,15008,-1,6|107402|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
150090001,[],2,-1,15009,-1,6|20002|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
150100001,[],2,-1,15010,-1,6|10009|1,999,1,-1,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,1
150110001,[],2,-1,15011,-1,6|10010|1,999,1,-1,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,1
150120001,[],2,-1,15012,-1,6|10012|1,999,1,-1,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
150130001,[],2,-1,15013,-1,6|10014|1,999,1,-1,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
150140001,[],2,-1,15014,-1,6|10018|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
150150001,[],2,-1,15015,-1,6|10019|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
150160001,[],2,-1,15016,-1,6|10020|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
150170001,[],2,-1,15017,-1,6|10021|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
150180001,[],2,-1,15018,-1,6|20005|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
150190001,[],2,-1,15019,-1,6|30001|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
150200001,[],2,-1,15020,-1,6|106402|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
150210001,[],2,-1,15021,-1,6|106403|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
150220001,[],2,-1,15022,-1,6|10001|1,999,1,-1,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
150230001,[],2,-1,15023,-1,6|10002|1,999,1,-1,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
150240001,[],2,-1,15024,-1,6|10003|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
150250001,[],2,-1,15025,-1,6|10004|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
150260001,[],2,-1,15026,-1,6|10005|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
150270001,[],2,-1,15027,-1,6|10006|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
151010001,[],2,-1,15101,-1,6|108501|1,999,1,-1,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,1
151020001,[],2,-1,15102,-1,6|108502|1,999,1,-1,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,1
151030001,[],2,-1,15103,-1,6|111501|1,999,1,-1,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
151040001,[],2,-1,15104,-1,6|111502|1,999,1,-1,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
151050001,[],2,-1,15105,-1,6|111503|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
151060001,[],2,-1,15106,-1,6|210029|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
151070001,[],2,-1,15107,-1,6|210023|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
151080001,[],2,-1,15108,-1,6|210030|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
151090001,[],2,-1,15109,-1,6|210018|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
151100001,[],2,-1,15110,-1,6|30003|1,999,1,-1,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,1
151110001,[],2,-1,15111,-1,6|30004|1,999,1,-1,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,1
151120001,[],2,-1,15112,-1,6|30005|1,999,1,-1,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
151130001,[],2,-1,15113,-1,6|104401|1,999,1,-1,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
151140001,[],2,-1,15114,-1,6|104402|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
151150001,[],2,-1,15115,-1,6|104403|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
151160001,[],2,-1,15116,-1,6|104404|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
151170001,[],2,-1,15117,-1,6|105401|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
151180001,[],2,-1,15118,-1,6|105402|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
151190001,[],2,-1,15119,-1,6|105403|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
151200001,[],2,-1,15120,-1,6|105404|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
151210001,[],2,-1,15121,-1,6|106401|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
151220001,[],2,-1,15122,-1,6|10007|1,999,1,-1,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
151230001,[],2,-1,15123,-1,6|10008|1,999,1,-1,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
151240001,[],2,-1,15124,-1,6|10011|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
151250001,[],2,-1,15125,-1,6|10013|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
151260001,[],2,-1,15126,-1,6|10015|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
151270001,[],2,-1,15127,-1,6|10016|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
152010001,[],2,-1,15201,-1,6|20003|1,999,1,-1,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,1
152020001,[],2,-1,15202,-1,6|109501|1,999,1,-1,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,1
152030001,[],2,-1,15203,-1,6|110501|1,999,1,-1,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
152040001,[],2,-1,15204,-1,6|110502|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
152050001,[],2,-1,15205,-1,6|113501|1,999,1,-1,2|1004|1000,,10,-1,-1,[],,,,-1,1
152060001,[],2,-1,15206,-1,6|106404|1,999,1,-1,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,1
152070001,[],2,-1,15207,-1,6|107401|1,999,1,-1,2|1004|200,2|1004|250,10,-1,-1,[],,,,-1,1
152080001,[],2,-1,15208,-1,6|107403|1,999,1,-1,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
152090001,[],2,-1,15209,-1,6|107404|1,999,1,-1,2|1004|125,2|1004|250,10,-1,-1,[],,,,-1,1
152100001,[],2,-1,15210,-1,6|109401|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
152110001,[],2,-1,15211,-1,6|109402|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
152120001,[],2,-1,15212,-1,6|109403|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
152130001,[],2,-1,15213,-1,6|110401|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
152140001,[],2,-1,15214,-1,6|110402|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
152150001,[],2,-1,15215,-1,6|113401|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
152160001,[],2,-1,15216,-1,6|113402|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
152170001,[],2,-1,15217,-1,6|113403|1,999,1,-1,2|1004|250,,10,-1,-1,[],,,,-1,1
152180001,[],2,-1,15218,-1,6|10017|1,999,1,-1,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
152190001,[],2,-1,15219,-1,6|20001|1,999,1,-1,2|1004|40,2|1004|50,10,-1,-1,[],,,,-1,1
152200001,[],2,-1,15220,-1,6|109404|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
152210001,[],2,-1,15221,-1,6|113301|1,999,1,-1,2|1004|50,,10,-1,-1,[],,,,-1,1
200030001,[],2,-1,20003,-1,6|10022|1,999,1,200001,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030002,[],2,-1,20003,-1,6|20004|1,999,1,200002,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030003,[],2,-1,20003,-1,6|30002|1,999,1,200003,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030004,[],2,-1,20003,-1,6|104501|1,999,1,200004,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030005,[],2,-1,20003,-1,6|105501|1,999,1,200005,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030006,[],2,-1,20003,-1,6|106501|1,999,1,200006,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030007,[],2,-1,20003,-1,6|107501|1,999,1,200007,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030008,[],2,-1,20003,-1,6|107402|1,999,1,200008,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030009,[],2,-1,20003,-1,6|20002|1,999,1,200009,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030010,[],2,-1,20003,-1,6|108501|1,999,1,200010,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030011,[],2,-1,20003,-1,6|108502|1,999,1,200011,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030012,[],2,-1,20003,-1,6|111501|1,999,1,200012,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030013,[],2,-1,20003,-1,6|111502|1,999,1,200013,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030014,[],2,-1,20003,-1,6|111503|1,999,1,200014,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030015,[],2,-1,20003,-1,6|210029|1,999,1,200015,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030016,[],2,-1,20003,-1,6|210023|1,999,1,200016,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030017,[],2,-1,20003,-1,6|210030|1,999,1,200017,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030018,[],2,-1,20003,-1,6|210018|1,999,1,200018,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030019,[],2,-1,20003,-1,6|20003|1,999,1,200019,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030020,[],2,-1,20003,-1,6|109501|1,999,1,200020,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030021,[],2,-1,20003,-1,6|110501|1,999,1,200021,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030022,[],2,-1,20003,-1,6|110502|1,999,1,200022,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030023,[],2,-1,20003,-1,6|113501|1,999,1,200023,2|1004|800,2|1004|1000,10,-1,-1,[],,,,-1,0
200030024,[],2,-1,20003,-1,6|10022|1,999,1,200001,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030025,[],2,-1,20003,-1,6|20004|1,999,1,200002,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
200030026,[],2,-1,20003,-1,6|30002|1,999,1,200003,2|1004|500,2|1004|1000,10,-1,-1,[],,,,-1,1
