id,iconAtlas,area,atlas,attibute,attrs,desc,drop_exist_time,fight,fly_bag,fun_offset,funOffset,head,icon,icon_big_scale,is_show,lvup_num,maxlv,model,name,quality,res_offset,resoffset,reward,size,suit_id
127501,Atlas/Building_DIY,[2|2],,[10104|450],[[10104|450]],citybuilding_DIY_des_127501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_127501,zsw_127501,120,1,410295003,13,Building/Building_DIY/Building_diy_127501,citybuilding_DIY_name_127501,5,[0|1.23],"(0.0, 1.2)",,"(2, 2)",27
127502,Atlas/Building_DIY,[2|2],,[10103|300],[[10103|300]],citybuilding_DIY_des_127502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_127502,zsw_127502,120,1,410295003,13,Building/Building_DIY/Building_diy_127502,citybuilding_DIY_name_127502,5,[0.14|1.28],"(0.1, 1.3)",,"(2, 2)",27
127402,Atlas/Building_DIY,[2|2],,[1016|500],[[1016|500]],citybuilding_DIY_des_127402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_127402,zsw_127402,120,1,410295002,13,Building/Building_DIY/Building_diy_127402,citybuilding_DIY_name_127402,4,[0|1.09],"(0.0, 1.1)",,"(2, 2)",27
127403,Atlas/Building_DIY,[2|2],,[1022|500],[[1022|500]],citybuilding_DIY_des_127403,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_127403,zsw_127403,120,1,410295002,13,Building/Building_DIY/Building_diy_127403,citybuilding_DIY_name_127403,4,[-0.05|0.99],"(-0.1, 1.0)",,"(2, 2)",27
128401,Atlas/Building_DIY,[3|3],,[104|200],[[104|200]],citybuilding_DIY_des_128401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_128401,zsw_128401,120,1,410295002,13,Building/Building_DIY/Building_diy_128401,citybuilding_DIY_name_128401,4,[0|0],"(0.0, 0.0)",,"(3, 3)",28
128501,Atlas/Building_DIY,[3|3],,[103|300],[[103|300]],citybuilding_DIY_des_128501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_128501,zsw_128501,120,1,410295003,13,Building/Building_DIY/Building_diy_128501,citybuilding_DIY_name_128501,5,[0|0],"(0.0, 0.0)",,"(3, 3)",28
128402,Atlas/Building_DIY,[2|2],,[104|200],[[104|200]],citybuilding_DIY_des_128402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_128402,zsw_128402,120,1,410295002,13,Building/Building_DIY/Building_diy_128402,citybuilding_DIY_name_128402,4,[0|0],"(0.0, 0.0)",,"(2, 2)",28
128403,Atlas/Building_DIY,[2|2],,[13|200],[[13|200]],citybuilding_DIY_des_128403,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_128403,zsw_128403,120,1,410295002,13,Building/Building_DIY/Building_diy_128403,citybuilding_DIY_name_128403,4,[0|0],"(0.0, 0.0)",,"(2, 2)",28
128404,Atlas/Building_DIY,[2|2],,[12|100],[[12|100]],citybuilding_DIY_des_128404,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_128404,zsw_128404,120,1,410295001,13,Building/Building_DIY/Building_diy_128404,citybuilding_DIY_name_128404,3,[0|0],"(0.0, 0.0)",,"(2, 2)",28
129501,Atlas/Building_DIY,[2|2],,[10104|450],[[10104|450]],citybuilding_DIY_des_129501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_129501,zsw_129501,120,1,410295003,13,Building/Building_DIY/Building_diy_129501,citybuilding_DIY_name_129501,5,[0.09|1.23],"(0.1, 1.2)",,"(2, 2)",29
129502,Atlas/Building_DIY,[3|3],,[10103|300],[[10103|300]],citybuilding_DIY_des_129502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_129502,zsw_129502,120,1,410295003,13,Building/Building_DIY/Building_diy_129502,citybuilding_DIY_name_129502,5,[0.14|1.75],"(0.1, 1.8)",,"(3, 3)",29
129401,Atlas/Building_DIY,[2|2],,[1016|500],[[1016|500]],citybuilding_DIY_des_129401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_129401,zsw_129401,120,1,410295002,13,Building/Building_DIY/Building_diy_129401,citybuilding_DIY_name_129401,4,[0|0],"(0.0, 0.0)",,"(2, 2)",29
129402,Atlas/Building_DIY,[2|2],,[1022|500],[[1022|500]],citybuilding_DIY_des_129402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_129402,zsw_129402,120,1,410295002,13,Building/Building_DIY/Building_diy_129402,citybuilding_DIY_name_129402,4,[0|0],"(0.0, 0.0)",,"(2, 2)",29
129301,Atlas/Building_DIY,[1|1],,[21|50],[[21|50]],citybuilding_DIY_des_129301,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_129301,zsw_129301,120,1,410295001,13,Building/Building_DIY/Building_diy_129301,citybuilding_DIY_name_129301,3,[0|0],"(0.0, 0.0)",,"(1, 1)",29
130501,Atlas/Building_DIY,[3|3],,[3103|300],[[3103|300]],citybuilding_DIY_des_130501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_130501,zsw_130501,120,1,410295003,13,Building/Building_DIY/Building_diy_130501,citybuilding_DIY_name_130501,5,[0.14|1.84],"(0.1, 1.8)",,"(3, 3)",30
130502,Atlas/Building_DIY,[3|3],,[3103|450],[[3103|450]],citybuilding_DIY_des_130502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_130502,zsw_130502,120,1,410295003,13,Building/Building_DIY/Building_diy_130502,citybuilding_DIY_name_130502,5,[0.14|1.65],"(0.1, 1.7)",,"(3, 3)",30
130401,Atlas/Building_DIY,[2|2],,[3102|300],[[3102|300]],citybuilding_DIY_des_130401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_130401,zsw_130401,120,1,410295002,13,Building/Building_DIY/Building_diy_130401,citybuilding_DIY_name_130401,4,[0|0],"(0.0, 0.0)",,"(2, 2)",30
130402,Atlas/Building_DIY,[3|3],,[3011|300],[[3011|300]],citybuilding_DIY_des_130402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_130402,zsw_130402,120,1,410295002,13,Building/Building_DIY/Building_diy_130402,citybuilding_DIY_name_130402,4,[0|1.56],"(0.0, 1.6)",,"(3, 3)",30
130403,Atlas/Building_DIY,[2|2],,[3017|300],[[3017|300]],citybuilding_DIY_des_130403,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_130403,zsw_130403,120,1,410295002,13,Building/Building_DIY/Building_diy_130403,citybuilding_DIY_name_130403,4,[0.09|1.09],"(0.1, 1.1)",,"(2, 2)",30
131501,Atlas/Building_DIY,[3|3],,[10103|300],[[10103|300]],citybuilding_DIY_des_131501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_131501,zsw_131501,120,1,410295003,13,Building/Building_DIY/Building_diy_131501,citybuilding_DIY_name_131501,5,[0|1.73],"(0.0, 1.7)",,"(3, 3)",31
131502,Atlas/Building_DIY,[2|2],,[10104|450],[[10104|450]],citybuilding_DIY_des_131502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_131502,zsw_131502,120,1,410295003,13,Building/Building_DIY/Building_diy_131502,citybuilding_DIY_name_131502,5,[0.11|1.08],"(0.1, 1.1)",,"(2, 2)",31
131503,Atlas/Building_DIY,[3|3],,[1016|800],[[1016|800]],citybuilding_DIY_des_131503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_131503,zsw_131503,120,1,410295003,13,Building/Building_DIY/Building_diy_131503,citybuilding_DIY_name_131503,5,[0|1.87],"(0.0, 1.9)",,"(3, 3)",31
131401,Atlas/Building_DIY,[2|2],,[17|200],[[17|200]],citybuilding_DIY_des_131401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_131401,zsw_131401,120,1,410295002,13,Building/Building_DIY/Building_diy_131401,citybuilding_DIY_name_131401,4,[0.14|1.12],"(0.1, 1.1)",,"(2, 2)",31
131402,Atlas/Building_DIY,[2|2],,[9|200],[[9|200]],citybuilding_DIY_des_131402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_131402,zsw_131402,120,1,410295002,13,Building/Building_DIY/Building_diy_131402,citybuilding_DIY_name_131402,4,[0.11|1.23],"(0.1, 1.2)",,"(2, 2)",31
132501,Atlas/Building_DIY,[3|3],,[3103|300],[[3103|300]],citybuilding_DIY_des_132501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_132501,zsw_132501,120,1,410295003,13,Building/Building_DIY/Building_diy_132501,citybuilding_DIY_name_132501,5,[0|1.61],"(0.0, 1.6)",,"(3, 3)",32
132502,Atlas/Building_DIY,[2|3],,[3103|450],[[3103|450]],citybuilding_DIY_des_132502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_132502,zsw_132502,120,1,410295003,13,Building/Building_DIY/Building_diy_132502,citybuilding_DIY_name_132502,5,[0|0],"(0.0, 0.0)",,"(2, 3)",32
132401,Atlas/Building_DIY,[1|1],,[3102|300],[[3102|300]],citybuilding_DIY_des_132401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_132401,zsw_132401,120,1,410295002,13,Building/Building_DIY/Building_diy_132401,citybuilding_DIY_name_132401,4,[0.39|1.51],"(0.4, 1.5)",,"(1, 1)",32
132402,Atlas/Building_DIY,[2|2],,[3011|300],[[3011|300]],citybuilding_DIY_des_132402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_132402,zsw_132402,120,1,410295002,13,Building/Building_DIY/Building_diy_132402,citybuilding_DIY_name_132402,4,[-0.44|1.05],"(-0.4, 1.1)",,"(2, 2)",32
132403,Atlas/Building_DIY,[3|3],,[3017|300],[[3017|300]],citybuilding_DIY_des_132403,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_132403,zsw_132403,120,1,410295002,13,Building/Building_DIY/Building_diy_132403,citybuilding_DIY_name_132403,4,[0.11|1.65],"(0.1, 1.7)",,"(3, 3)",32
501601,Atlas/Building_DIY,[2|2],,[1019|6],[[1019|6]],citybuilding_DIY_des_501601,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501601,zsw_501601,120,1,410295004,13,Building/Building_DIY/Building_diy_501601,citybuilding_DIY_name_501601,6,[0|1],"(0.0, 1.0)",,"(2, 2)",33
501602,Atlas/Building_DIY,[3|3],,[10104|300|4008|200],[[10104|300]|[4008|200]],citybuilding_DIY_des_501602,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501602,zsw_501602,120,1,410295004,13,Building/Building_DIY/Building_diy_501602,citybuilding_DIY_name_501602,6,[0|1],"(0.0, 1.0)",,"(3, 3)",33
501603,Atlas/Building_DIY,[3|3],,[10104|500],[[10104|500]],citybuilding_DIY_des_501603,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501603,zsw_501603,120,1,410295004,13,Building/Building_DIY/Building_diy_501603,citybuilding_DIY_name_501603,6,[0|1],"(0.0, 1.0)",,"(3, 3)",33
501604,Atlas/Building_DIY,[3|3],,[21007|300|1019|3],[[21007|300]|[1019|3]],citybuilding_DIY_des_501604,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501604,zsw_501604,120,1,410295004,13,Building/Building_DIY/Building_diy_501604,citybuilding_DIY_name_501604,6,[0|0],"(0.0, 0.0)",,"(3, 3)",33
501605,Atlas/Building_DIY,[3|3],,[10103|225|21007|300],[[10103|225]|[21007|300]],citybuilding_DIY_des_501605,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501605,zsw_501605,120,1,410295004,13,Building/Building_DIY/Building_diy_501605,citybuilding_DIY_name_501605,6,[0|0],"(0.0, 0.0)",,"(3, 3)",33
501606,Atlas/Building_DIY,[3|3],,[10104|225|21008|300],[[10104|225]|[21008|300]],citybuilding_DIY_des_501606,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501606,zsw_501606,120,1,410295004,13,Building/Building_DIY/Building_diy_501606,citybuilding_DIY_name_501606,6,[0|0],"(0.0, 0.0)",,"(3, 3)",33
501607,Atlas/Building_DIY,[3|3],,[10104|225|21008|300],[[10104|225]|[21008|300]],citybuilding_DIY_des_501607,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501607,zsw_501607,120,1,410295004,13,Building/Building_DIY/Building_diy_501607,citybuilding_DIY_name_501607,6,[0|0],"(0.0, 0.0)",,"(3, 3)",33
501501,Atlas/Building_DIY,[3|3],,[10103|300],[[10103|300]],citybuilding_DIY_des_501501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501501,zsw_501501,120,1,410295003,13,Building/Building_DIY/Building_diy_501501,citybuilding_DIY_name_501501,5,[0|1.62],"(0.0, 1.6)",,"(3, 3)",502
501502,Atlas/Building_DIY,[2|2],,[1018|200],[[1018|200]],citybuilding_DIY_des_501502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501502,zsw_501502,120,1,410295003,13,Building/Building_DIY/Building_diy_501502,citybuilding_DIY_name_501502,5,[0|1.44],"(0.0, 1.4)",,"(2, 2)",502
501503,Atlas/Building_DIY,[3|3],,[10104|450],[[10104|450]],citybuilding_DIY_des_501503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_501503,zsw_501503,120,1,410295003,13,Building/Building_DIY/Building_diy_501503,citybuilding_DIY_name_501503,5,[0|1.89],"(0.0, 1.9)",,"(3, 3)",502
502504,Atlas/Building_DIY,[3|3],,[1019|5],[[1019|5]],citybuilding_DIY_des_502504,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502504,zsw_502504,120,1,410295003,13,Building/Building_DIY/Building_diy_502504,citybuilding_DIY_name_502504,5,[0.3|1.74],"(0.3, 1.7)",,"(3, 3)",502
502505,Atlas/Building_DIY,[3|3],,[10103|300],[[10103|300]],citybuilding_DIY_des_502505,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502505,zsw_502505,120,1,410295003,13,Building/Building_DIY/Building_diy_502505,citybuilding_DIY_name_502505,5,[0|1.54],"(0.0, 1.5)",,"(3, 3)",502
502401,Atlas/Building_DIY,[2|2],,[26|100],[[26|100]],citybuilding_DIY_des_502401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502401,zsw_502401,120,1,410295002,13,Building/Building_DIY/Building_diy_502401,citybuilding_DIY_name_502401,4,[0.1|1.1],"(0.1, 1.1)",,"(2, 2)",502
502402,Atlas/Building_DIY,[2|2],,[1018|100],[[1018|100]],citybuilding_DIY_des_502402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502402,zsw_502402,120,1,410295002,13,Building/Building_DIY/Building_diy_502402,citybuilding_DIY_name_502402,4,[0.2|1.14],"(0.2, 1.1)",,"(2, 2)",502
502522,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_502522,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502522,zsw_502522,120,1,410295003,13,Building/Building_DIY/Building_diy_502522,citybuilding_DIY_name_502522,5,[0|0],"(0.0, 0.0)",,"(2, 2)",502
502523,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_502523,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502523,zsw_502523,120,1,410295003,13,Building/Building_DIY/Building_diy_502523,citybuilding_DIY_name_502523,5,[0|0],"(0.0, 0.0)",,"(2, 2)",502
502501,Atlas/Building_DIY,[2|2],,[1019|5],[[1019|5]],citybuilding_DIY_des_502501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502501,zsw_502501,120,1,410295003,13,Building/Building_DIY/Building_diy_502501,citybuilding_DIY_name_502501,5,[0.12|1.2],"(0.1, 1.2)",,"(2, 2)",503
502502,Atlas/Building_DIY,[3|3],,[10104|450],[[10104|450]],citybuilding_DIY_des_502502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502502,zsw_502502,120,1,410295003,13,Building/Building_DIY/Building_diy_502502,citybuilding_DIY_name_502502,5,[0.65|2.08],"(0.7, 2.1)",,"(3, 3)",503
502508,Atlas/Building_DIY,[3|3],,[10104|225|21008|338],[[10104|225]|[21008|338]],citybuilding_DIY_des_502508,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502508,zsw_502508,120,1,410295003,13,Building/Building_DIY/Building_diy_502508,citybuilding_DIY_name_502508,5,[0|0],"(0.0, 0.0)",,"(3, 3)",503
502509,Atlas/Building_DIY,[3|3],,[13104|169|21008|225],[[13104|169]|[21008|225]],citybuilding_DIY_des_502509,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502509,zsw_502509,120,1,410295003,13,Building/Building_DIY/Building_diy_502509,citybuilding_DIY_name_502509,5,[0|0],"(0.0, 0.0)",,"(3, 3)",503
502510,Atlas/Building_DIY,[2|2],,[15104|169|21008|225],[[15104|169]|[21008|225]],citybuilding_DIY_des_502510,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502510,zsw_502510,120,1,410295002,13,Building/Building_DIY/Building_diy_502510,citybuilding_DIY_name_502510,4,[0|0],"(0.0, 0.0)",,"(2, 2)",503
502404,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_502404,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502404,zsw_502404,120,1,410295002,1,Building/Building_DIY/Building_diy_502404,citybuilding_DIY_name_502404,4,[0|0],"(0.0, 0.0)",,"(2, 2)",503
502521,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_502521,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502521,zsw_502521,120,1,410295003,13,Building/Building_DIY/Building_diy_502521,citybuilding_DIY_name_502521,5,[0|1.54],"(0.0, 1.5)",,"(3, 3)",503
502405,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_502405,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502405,zsw_502405,120,1,410295002,13,Building/Building_DIY/Building_diy_502405,citybuilding_DIY_name_502405,4,[0.1|1.1],"(0.1, 1.1)",,"(2, 2)",503
133501,Atlas/Building_DIY,[2|2],,[10103|225|21007|150],[[10103|225]|[21007|150]],citybuilding_DIY_des_133501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133501,zsw_133501,120,1,410295003,13,Building/Building_DIY/Building_diy_133501,citybuilding_DIY_name_133501,5,[0.1|1.1],"(0.1, 1.1)",,"(2, 2)",3301
133502,Atlas/Building_DIY,[3|3],,[10104|338|21008|225],[[10104|338]|[21008|225]],citybuilding_DIY_des_133502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133502,zsw_133502,120,1,410295003,13,Building/Building_DIY/Building_diy_133502,citybuilding_DIY_name_133502,5,[0.19|1.05],"(0.2, 1.1)",,"(3, 3)",3301
133503,Atlas/Building_DIY,[3|2],,[13104|169|21008|225],[[13104|169]|[21008|225]],citybuilding_DIY_des_133503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133503,zsw_133503,120,1,410295003,13,Building/Building_DIY/Building_diy_133503,citybuilding_DIY_name_133503,5,[0|1.06],"(0.0, 1.1)",,"(3, 2)",3301
133504,Atlas/Building_DIY,[2|2],,[15104|169|21008|225],[[15104|169]|[21008|225]],citybuilding_DIY_des_133504,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133504,zsw_133504,120,1,410295003,13,Building/Building_DIY/Building_diy_133504,citybuilding_DIY_name_133504,5,[0|1.06],"(0.0, 1.1)",,"(2, 2)",3301
136501,Atlas/Building_DIY,[2|2],,[13104|169|21008|225],[[13104|169]|[21008|225]],citybuilding_DIY_des_136501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_136501,zsw_136501,120,1,410295003,13,Building/Building_DIY/Building_diy_136501,citybuilding_DIY_name_136501,5,[0|1.06],"(0.0, 1.1)",,"(2, 2)",3301
136502,Atlas/Building_DIY,[2|2],,[15104|169|21008|225],[[15104|169]|[21008|225]],citybuilding_DIY_des_136502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_136502,zsw_136502,120,1,410295003,13,Building/Building_DIY/Building_diy_136502,citybuilding_DIY_name_136502,5,[0|1.06],"(0.0, 1.1)",,"(2, 2)",3301
136601,Atlas/Building_DIY,[3|3],,[1019|6],[[1019|6]],citybuilding_DIY_des_136601,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_136601,zsw_136601,120,1,410295004,13,Building/Building_DIY/Building_diy_136601,citybuilding_DIY_name_136601,6,[0.22|2.35],"(0.2, 2.4)",,"(3, 3)",3301
502506,Atlas/Building_DIY,[3|3],,[10103|300],[[10103|300]],citybuilding_DIY_des_502506,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502506,zsw_502506,120,1,410295003,13,Building/Building_DIY/Building_diy_502506,citybuilding_DIY_name_502506,5,[0|1.54],"(0.0, 1.5)",,"(3, 3)",3301
502507,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_502507,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_502507,zsw_502507,120,1,410295003,1,Building/Building_DIY/Building_diy_502507,citybuilding_DIY_name_502507,5,[0|1.54],"(0.0, 1.5)",,"(3, 3)",3301
133505,Atlas/Building_DIY,[2|2],,[15104|169|21008|225],[[15104|169]|[21008|225]],citybuilding_DIY_des_133505,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133505,zsw_133505,120,1,410295003,13,Building/Building_DIY/Building_diy_133505,citybuilding_DIY_name_133505,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3301
133506,Atlas/Building_DIY,[2|2],,[15104|169|21008|225],[[15104|169]|[21008|225]],citybuilding_DIY_des_133506,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133506,zsw_133506,120,1,410295003,13,Building/Building_DIY/Building_diy_133506,citybuilding_DIY_name_133506,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3301
133515,Atlas/Building_DIY,[2|2],,[15104|169|21008|225],[[15104|169]|[21008|225]],citybuilding_DIY_des_133515,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133515,zsw_133515,120,1,410295003,13,Building/Building_DIY/Building_diy_133515,citybuilding_DIY_name_133515,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3301
133516,Atlas/Building_DIY,[2|2],,[15104|169|21008|225],[[15104|169]|[21008|225]],citybuilding_DIY_des_133516,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133516,zsw_133516,120,1,410295003,13,Building/Building_DIY/Building_diy_133516,citybuilding_DIY_name_133516,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3301
133403,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_133403,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133403,zsw_133403,120,1,410295002,13,Building/Building_DIY/Building_diy_133403,citybuilding_DIY_name_133403,4,[0|0],"(0.0, 0.0)",,"(2, 2)",3301
133404,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_133404,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133404,zsw_133404,120,1,410295002,13,Building/Building_DIY/Building_diy_133404,citybuilding_DIY_name_133404,4,[0|0],"(0.0, 0.0)",,"(2, 2)",3301
133507,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_133507,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133507,zsw_133507,120,1,410295003,13,Building/Building_DIY/Building_diy_133507,citybuilding_DIY_name_133507,5,[0|0],"(0.0, 0.0)",,"(3, 3)",3302
133508,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_133508,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133508,zsw_133508,120,1,410295003,13,Building/Building_DIY/Building_diy_133508,citybuilding_DIY_name_133508,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
133401,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_133401,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133401,zsw_133401,120,1,410295002,13,Building/Building_DIY/Building_diy_133401,citybuilding_DIY_name_133401,4,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
133509,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_133509,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133509,zsw_133509,120,1,410295003,13,Building/Building_DIY/Building_diy_133509,citybuilding_DIY_name_133509,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
133510,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_133510,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133510,zsw_133510,120,1,410295003,13,Building/Building_DIY/Building_diy_133510,citybuilding_DIY_name_133510,5,[0|0],"(0.0, 0.0)",,"(3, 3)",3302
133511,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_133511,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133511,zsw_133511,120,1,410295003,13,Building/Building_DIY/Building_diy_133511,citybuilding_DIY_name_133511,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
133512,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_133512,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133512,zsw_133512,120,1,410295003,13,Building/Building_DIY/Building_diy_133512,citybuilding_DIY_name_133512,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
133513,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_133513,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133513,zsw_133513,120,1,410295003,13,Building/Building_DIY/Building_diy_133513,citybuilding_DIY_name_133513,5,[0|0],"(0.0, 0.0)",,"(3, 3)",3302
133514,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_133514,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133514,zsw_133514,120,1,410295003,13,Building/Building_DIY/Building_diy_133514,citybuilding_DIY_name_133514,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
133402,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_133402,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_133402,zsw_133402,120,1,410295002,13,Building/Building_DIY/Building_diy_133402,citybuilding_DIY_name_133402,4,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
135501,Atlas/Building_DIY,[2|2],,[13104|169|21008|225],[[13104|169]|[21008|225]],citybuilding_DIY_des_135501,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_135501,zsw_135501,120,1,410295003,13,Building/Building_DIY/Building_diy_135501,citybuilding_DIY_name_135501,5,[0|1],"(0.0, 1.0)",,"(2, 2)",35
135502,Atlas/Building_DIY,[2|2],,[15104|169|21008|225],[[15104|169]|[21008|225]],citybuilding_DIY_des_135502,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_135502,zsw_135502,120,1,410295003,13,Building/Building_DIY/Building_diy_135502,citybuilding_DIY_name_135502,5,[0|1],"(0.0, 1.0)",,"(2, 2)",35
135503,Atlas/Building_DIY,[2|2],,[14104|169|21008|225],[[14104|169]|[21008|225]],citybuilding_DIY_des_135503,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_135503,zsw_135503,120,1,410295003,13,Building/Building_DIY/Building_diy_135503,citybuilding_DIY_name_135503,5,[0|1],"(0.0, 1.0)",,"(2, 2)",35
